bag_timestamp_ns,load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement
1710528372495765937,2.0,-27932.0,-17.04,759.0,2.0,2.0,-27932.0,-17.04,759.0
1710528373040498310,3.0,-27432.0,-7.74,759.5,2.0,2.0,-27432.0,-7.74,759.5
1710528373585515542,4.0,-26932.0,0.14,760.0,2.0,2.0,-26932.0,0.14,760.0
1710528374130345232,5.0,-26432.0,13.81,760.5,2.0,2.0,-26432.0,13.81,760.5
1710528374678546931,6.0,-25932.0,14.59,761.0,2.0,2.0,-25932.0,14.59,761.0
1710528375223509302,7.0,-25432.0,28.43,761.5,2.0,2.0,-25432.0,28.43,761.5
1710528375768560052,8.0,-24932.0,41.39,762.0,2.0,2.0,-24932.0,41.39,762.0
1710528376312985226,9.0,-24432.0,59.57,762.5,2.0,2.0,-24432.0,59.57,762.5
1710528376858371013,10.0,-23932.0,75.82,763.0,2.0,2.0,-23932.0,75.82,763.0
1710528377406532735,11.0,-23432.0,91.59,763.5,2.0,2.0,-23432.0,91.59,763.5
1710528377951521903,12.0,-22932.0,107.5,764.0,2.0,2.0,-22932.0,107.5,764.0
1710528378496230205,13.0,-22432.0,113.36,764.5,2.0,2.0,-22432.0,113.36,764.5
1710528379041421441,14.0,-21932.0,125.47,765.0,2.0,2.0,-21932.0,125.47,765.0
1710528379589515879,15.0,-21432.0,135.42,765.5,2.0,2.0,-21432.0,135.42,765.5
1710528380134342358,16.0,-20932.0,129.13,766.0,2.0,2.0,-20932.0,129.13,766.0
1710528380679678242,17.0,-20432.0,148.83,766.5,2.0,2.0,-20432.0,148.83,766.5
1710528381224219089,18.0,-19932.0,158.61,767.0,2.0,2.0,-19932.0,158.61,767.0
1710528381769020620,19.0,-19432.0,172.77,767.5,2.0,2.0,-19432.0,172.77,767.5
1710528382317104393,20.0,-18932.0,178.42,768.0,2.0,2.0,-18932.0,178.42,768.0
1710528382862512940,21.0,-18432.0,189.15,768.5,2.0,2.0,-18432.0,189.15,768.5
1710528383407227824,22.0,-17932.0,195.52,769.0,2.0,2.0,-17932.0,195.52,769.0
1710528383951670936,23.0,-17432.0,204.75,769.5,2.0,2.0,-17432.0,204.75,769.5
1710528384505349013,24.0,-16932.0,218.03,770.0,2.0,2.0,-16932.0,218.03,770.0
1710528385045275267,25.0,-16432.0,227.1,770.5,2.0,2.0,-16432.0,227.1,770.5
1710528385590345346,26.0,-15932.0,209.63,771.0,2.0,2.0,-15932.0,209.63,771.0
1710528386135119771,27.0,-15432.0,224.75,771.5,2.0,2.0,-15432.0,224.75,771.5
1710528386680275577,28.0,-14932.0,220.48,772.0,2.0,2.0,-14932.0,220.48,772.0
1710528387228267975,29.0,-14432.0,225.81,772.5,2.0,2.0,-14432.0,225.81,772.5
1710528387773246604,30.0,-13932.0,231.83,773.0,2.0,2.0,-13932.0,231.83,773.0
1710528388317625166,31.0,-13432.0,253.4,773.5,2.0,2.0,-13432.0,253.4,773.5
