bag_timestamp_ns,load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement
1710527430653991511,29.0,-360.0,312.57,655.5,2.0,2.0,-360.0,312.57,655.5
1710527431198884975,30.0,140.0,325.81,656.0,2.0,2.0,140.0,325.81,656.0
1710527431743732574,31.0,640.0,341.74,656.5,2.0,2.0,640.0,341.74,656.5
1710527432288593788,32.0,1140.0,353.21,657.0,2.0,2.0,1140.0,353.21,657.0
1710527432836819541,33.0,1640.0,367.79,657.5,2.0,2.0,1640.0,367.79,657.5
1710527433381811397,34.0,2140.0,373.99,658.0,2.0,2.0,2140.0,373.99,658.0
1710527433926519878,35.0,2640.0,387.96,658.5,2.0,2.0,2640.0,387.96,658.5
1710527434471758109,36.0,3140.0,403.66,659.0,2.0,2.0,3140.0,403.66,659.0
1710527435016658514,37.0,3640.0,420.42,659.5,2.0,2.0,3640.0,420.42,659.5
1710527435565157424,38.0,4140.0,432.36,660.0,2.0,2.0,4140.0,432.36,660.0
1710527436109695975,39.0,4640.0,447.02,660.5,2.0,2.0,4640.0,447.02,660.5
1710527436654900827,40.0,5140.0,459.87,661.0,2.0,2.0,5140.0,459.87,661.0
1710527437199545510,41.0,5640.0,473.16,661.5,2.0,2.0,5640.0,473.16,661.5
1710527437744167569,42.0,6140.0,487.28,662.0,2.0,2.0,6140.0,487.28,662.0
1710527438292892020,43.0,6640.0,496.98,662.5,2.0,2.0,6640.0,496.98,662.5
1710527438837630938,44.0,7140.0,508.53,663.0,2.0,2.0,7140.0,508.53,663.0
1710527439382658103,45.0,7640.0,523.89,663.5,2.0,2.0,7640.0,523.89,663.5
1710527439926564853,46.0,8140.0,533.87,664.0,2.0,2.0,8140.0,533.87,664.0
1710527440475737178,47.0,8640.0,550.33,664.5,2.0,2.0,8640.0,550.33,664.5
1710527441020671898,48.0,9140.0,564.51,665.0,2.0,2.0,9140.0,564.51,665.0
1710527441565631034,49.0,9640.0,579.8,665.5,2.0,2.0,9640.0,579.8,665.5
1710527442110727879,50.0,10140.0,590.93,666.0,2.0,2.0,10140.0,590.93,666.0
1710527442655518135,51.0,10640.0,598.65,666.5,2.0,2.0,10640.0,598.65,666.5
1710527443203853290,52.0,11140.0,612.98,667.0,2.0,2.0,11140.0,612.98,667.0
1710527443747908077,53.0,11640.0,627.11,667.5,2.0,2.0,11640.0,627.11,667.5
1710527444293368570,54.0,12140.0,641.01,668.0,2.0,2.0,12140.0,641.01,668.0
1710527444838177436,55.0,12640.0,653.37,668.5,2.0,2.0,12640.0,653.37,668.5
1710527445386560470,56.0,13140.0,667.42,669.0,2.0,2.0,13140.0,667.42,669.0
1710527445931672978,57.0,13640.0,682.03,669.5,2.0,2.0,13640.0,682.03,669.5
1710527446476420878,58.0,14140.0,697.61,670.0,2.0,2.0,14140.0,697.61,670.0
1710527447021499838,59.0,14640.0,715.49,670.5,2.0,2.0,14640.0,715.49,670.5
1710527447565591515,60.0,15140.0,722.6,671.0,2.0,2.0,15140.0,722.6,671.0
1710527448117346602,61.0,15640.0,734.34,671.5,2.0,2.0,15640.0,734.34,671.5
1710527448659607207,62.0,16140.0,741.35,672.0,2.0,2.0,16140.0,741.35,672.0
1710527449204703750,63.0,16640.0,748.94,672.5,2.0,2.0,16640.0,748.94,672.5
1710527449749371266,64.0,17140.0,755.21,673.0,2.0,2.0,17140.0,755.21,673.0
1710527450297670821,65.0,17640.0,769.77,673.5,2.0,2.0,17640.0,769.77,673.5
1710527450842646475,66.0,18140.0,784.78,674.0,2.0,2.0,18140.0,784.78,674.0
1710527451387607615,67.0,18640.0,801.58,674.5,2.0,2.0,18640.0,801.58,674.5
1710527451931518711,68.0,19140.0,813.6,675.0,2.0,2.0,19140.0,813.6,675.0
1710527452480743843,69.0,19640.0,831.99,675.5,2.0,2.0,19640.0,831.99,675.5
1710527453025518994,70.0,20140.0,856.55,676.0,2.0,2.0,20140.0,856.55,676.0
1710527453570391400,71.0,20640.0,869.3,676.5,2.0,2.0,20640.0,869.3,676.5
1710527454120859370,72.0,21140.0,881.26,677.0,2.0,2.0,21140.0,881.26,677.0
1710527454660315766,73.0,21640.0,894.3,677.5,2.0,2.0,21640.0,894.3,677.5
1710527455208599057,74.0,22140.0,910.8,678.0,2.0,2.0,22140.0,910.8,678.0
1710527455753396020,75.0,22640.0,912.36,678.5,2.0,2.0,22640.0,912.36,678.5
1710527456298314891,76.0,23140.0,918.7,679.0,2.0,2.0,23140.0,918.7,679.0
1710527456843183678,77.0,23640.0,930.17,679.5,2.0,2.0,23640.0,930.17,679.5
1710527457391662140,78.0,24140.0,940.55,680.0,2.0,2.0,24140.0,940.55,680.0
1710527457936147227,79.0,24640.0,950.96,680.5,2.0,2.0,24640.0,950.96,680.5
1710527458481344891,80.0,25140.0,973.05,681.0,2.0,2.0,25140.0,973.05,681.0
1710527459026325566,81.0,25640.0,975.32,681.5,2.0,2.0,25640.0,975.32,681.5
1710527459571214502,82.0,26140.0,988.1,682.0,2.0,2.0,26140.0,988.1,682.0
1710527460119264785,83.0,26640.0,996.61,682.5,2.0,2.0,26640.0,996.61,682.5
1710527460664439380,84.0,27140.0,1005.98,683.0,2.0,2.0,27140.0,1005.98,683.0
