bag_timestamp_ns,load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement
1710534244295062971,2.0,6748.0,-29.21,466.0,2.0,2.0,6748.0,-29.21,466.0
1710534244841899679,3.0,7248.0,-30.59,466.5,2.0,2.0,7248.0,-30.59,466.5
1710534245384820955,4.0,7748.0,-30.19,467.0,2.0,2.0,7748.0,-30.19,467.0
1710534245929891792,5.0,8248.0,-28.83,467.5,2.0,2.0,8248.0,-28.83,467.5
1710534246474191865,6.0,8748.0,-29.52,468.0,2.0,2.0,8748.0,-29.52,468.0
1710534247019717929,7.0,9248.0,-21.6,468.5,2.0,2.0,9248.0,-21.6,468.5
1710534247567860916,8.0,9748.0,-10.06,469.0,2.0,2.0,9748.0,-10.06,469.0
1710534248112578556,9.0,10248.0,2.89,469.5,2.0,2.0,10248.0,2.89,469.5
1710534248657292505,10.0,10748.0,16.49,470.0,2.0,2.0,10748.0,16.49,470.0
1710534249201926133,11.0,11248.0,29.89,470.5,2.0,2.0,11248.0,29.89,470.5
1710534249750866625,12.0,11748.0,42.08,471.0,2.0,2.0,11748.0,42.08,471.0
1710534250295593978,13.0,12248.0,40.77,471.5,2.0,2.0,12248.0,40.77,471.5
1710534250846379101,14.0,12748.0,54.88,472.0,2.0,2.0,12748.0,54.88,472.0
1710534251385591773,15.0,13248.0,68.48,472.5,2.0,2.0,13248.0,68.48,472.5
1710534251930517638,16.0,13748.0,77.35,473.0,2.0,2.0,13748.0,77.35,473.0
1710534252478728384,17.0,14248.0,87.62,473.5,2.0,2.0,14248.0,87.62,473.5
1710534253023116321,18.0,14748.0,95.58,474.0,2.0,2.0,14748.0,95.58,474.0
1710534253568713318,19.0,15248.0,104.89,474.5,2.0,2.0,15248.0,104.89,474.5
1710534254113261402,20.0,15748.0,114.8,475.0,2.0,2.0,15748.0,114.8,475.0
1710534254661330895,21.0,16248.0,120.99,475.5,2.0,2.0,16248.0,120.99,475.5
1710534255206522317,22.0,16748.0,123.52,476.0,2.0,2.0,16748.0,123.52,476.0
1710534255751739605,23.0,17248.0,125.48,476.5,2.0,2.0,17248.0,125.48,476.5
1710534256296533252,24.0,17748.0,127.74,477.0,2.0,2.0,17748.0,127.74,477.0
1710534256845610623,25.0,18248.0,131.01,477.5,2.0,2.0,18248.0,131.01,477.5
1710534257389519791,26.0,18748.0,134.65,478.0,2.0,2.0,18748.0,134.65,478.0
1710534257934573642,27.0,19248.0,135.45,478.5,2.0,2.0,19248.0,135.45,478.5
1710534258479614340,28.0,19748.0,137.14,479.0,2.0,2.0,19748.0,137.14,479.0
1710534259024593040,29.0,20248.0,139.94,479.5,2.0,2.0,20248.0,139.94,479.5
1710534259572661454,30.0,20748.0,142.75,480.0,2.0,2.0,20748.0,142.75,480.0
1710534260117469574,31.0,21248.0,144.57,480.5,2.0,2.0,21248.0,144.57,480.5
1710534260662330452,32.0,21748.0,145.93,481.0,2.0,2.0,21748.0,145.93,481.0
1710534261207254455,33.0,22248.0,150.06,481.5,2.0,2.0,22248.0,150.06,481.5
1710534261752510842,34.0,22748.0,154.37,482.0,2.0,2.0,22748.0,154.37,482.0
1710534262300404404,35.0,23248.0,158.19,482.5,2.0,2.0,23248.0,158.19,482.5
1710534262845329524,36.0,23748.0,161.31,483.0,2.0,2.0,23748.0,161.31,483.0
1710534263390355563,37.0,24248.0,165.9,483.5,2.0,2.0,24248.0,165.9,483.5
1710534263935212382,38.0,24748.0,169.92,484.0,2.0,2.0,24748.0,169.92,484.0
1710534264483233426,39.0,25248.0,175.12,484.5,2.0,2.0,25248.0,175.12,484.5
1710534265028514263,40.0,25748.0,178.14,485.0,2.0,2.0,25748.0,178.14,485.0
1710534265573243700,41.0,26248.0,179.25,485.5,2.0,2.0,26248.0,179.25,485.5
1710534266118419606,42.0,26748.0,184.43,486.0,2.0,2.0,26748.0,184.43,486.0
1710534266663025283,43.0,27248.0,188.14,486.5,2.0,2.0,27248.0,188.14,486.5
1710534267211440886,44.0,27748.0,192.83,487.0,2.0,2.0,27748.0,192.83,487.0
1710534267756556665,45.0,28248.0,199.0,487.5,2.0,2.0,28248.0,199.0,487.5
1710534268301026113,46.0,28748.0,203.32,488.0,2.0,2.0,28748.0,203.32,488.0
1710534268846031145,47.0,29248.0,171.17,488.5,2.0,2.0,29248.0,171.17,488.5
1710534269394514747,48.0,29748.0,172.15,489.0,2.0,2.0,29748.0,172.15,489.0
1710534269939468622,49.0,30248.0,176.33,489.5,2.0,2.0,30248.0,176.33,489.5
1710534270484275803,50.0,30748.0,175.9,490.0,2.0,2.0,30748.0,175.9,490.0
1710534271029202696,51.0,31248.0,178.77,490.5,2.0,2.0,31248.0,178.77,490.5
1710534271574030862,52.0,31748.0,181.34,491.0,2.0,2.0,31748.0,181.34,491.0
1710534272122331142,53.0,32248.0,186.51,491.5,2.0,2.0,32248.0,186.51,491.5
1710534272667378815,54.0,32748.0,188.06,492.0,2.0,2.0,32748.0,188.06,492.0
1710534273212133446,55.0,-32288.0,189.3,492.5,2.0,2.0,-32288.0,189.3,492.5
1710534273757183306,56.0,-31788.0,193.44,493.0,2.0,2.0,-31788.0,193.44,493.0
1710534274305453298,57.0,-31288.0,194.46,493.5,2.0,2.0,-31288.0,194.46,493.5
1710534274849973794,58.0,-30788.0,196.4,494.0,2.0,2.0,-30788.0,196.4,494.0
1710534275395415793,59.0,-30288.0,201.69,494.5,2.0,2.0,-30288.0,201.69,494.5
1710534275940233930,60.0,-29788.0,203.38,495.0,2.0,2.0,-29788.0,203.38,495.0
1710534276488576947,61.0,-29288.0,204.42,495.5,2.0,2.0,-29288.0,204.42,495.5
1710534277033248486,62.0,-28788.0,205.45,496.0,2.0,2.0,-28788.0,205.45,496.0
1710534277578307889,63.0,-28288.0,206.87,496.5,2.0,2.0,-28288.0,206.87,496.5
1710534278123118144,64.0,-27788.0,209.43,497.0,2.0,2.0,-27788.0,209.43,497.0
1710534278668491945,65.0,-27288.0,210.57,497.5,2.0,2.0,-27288.0,210.57,497.5
1710534279216319451,66.0,-26788.0,213.38,498.0,2.0,2.0,-26788.0,213.38,498.0
1710534279761544230,67.0,-26288.0,215.15,498.5,2.0,2.0,-26288.0,215.15,498.5
1710534280305839854,68.0,-25788.0,217.91,499.0,2.0,2.0,-25788.0,217.91,499.0
1710534280850975389,69.0,-25288.0,220.09,499.5,2.0,2.0,-25288.0,220.09,499.5
1710534281399364234,70.0,-24788.0,222.95,500.0,2.0,2.0,-24788.0,222.95,500.0
1710534281944319257,71.0,-24288.0,226.42,500.5,2.0,2.0,-24288.0,226.42,500.5
1710534282488852536,72.0,-23788.0,228.91,501.0,2.0,2.0,-23788.0,228.91,501.0
1710534283034251855,73.0,-23288.0,230.84,501.5,2.0,2.0,-23288.0,230.84,501.5
1710534283578955027,74.0,-22788.0,233.32,502.0,2.0,2.0,-22788.0,233.32,502.0
1710534284127405016,75.0,-22288.0,235.56,502.5,2.0,2.0,-22288.0,235.56,502.5
1710534284671927431,76.0,-21788.0,240.25,503.0,2.0,2.0,-21788.0,240.25,503.0
1710534285217197078,77.0,-21288.0,246.37,503.5,2.0,2.0,-21288.0,246.37,503.5
1710534285761962841,78.0,-20788.0,249.1,504.0,2.0,2.0,-20788.0,249.1,504.0
1710534286310288554,79.0,-20288.0,255.54,504.5,2.0,2.0,-20288.0,255.54,504.5
1710534286855493487,80.0,-19788.0,254.56,505.0,2.0,2.0,-19788.0,254.56,505.0
1710534287400086261,81.0,-19288.0,255.37,505.5,2.0,2.0,-19288.0,255.37,505.5
1710534287945053779,82.0,-18788.0,257.21,506.0,2.0,2.0,-18788.0,257.21,506.0
1710534288493315003,83.0,-18288.0,257.79,506.5,2.0,2.0,-18288.0,257.79,506.5
1710534289038410187,84.0,-17788.0,262.36,507.0,2.0,2.0,-17788.0,262.36,507.0
1710534289583372438,85.0,-17288.0,263.01,507.5,2.0,2.0,-17288.0,263.01,507.5
1710534290128348814,86.0,-16788.0,268.32,508.0,2.0,2.0,-16788.0,268.32,508.0
1710534290672668632,87.0,-16288.0,272.08,508.5,2.0,2.0,-16288.0,272.08,508.5
1710534291221418212,88.0,-15788.0,284.8,509.0,2.0,2.0,-15788.0,284.8,509.0
1710534291766331034,89.0,-15288.0,292.62,509.5,2.0,2.0,-15288.0,292.62,509.5
