bag_timestamp_ns,load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement
1710536689932377247,2.0,-12612.0,2.32,1102.0,2.0,2.0,-12612.0,2.32,1102.0
1710536690476751516,3.0,-12112.0,1.7,1102.5,2.0,2.0,-12112.0,1.7,1102.5
1710536691025134268,4.0,-11612.0,2.52,1103.0,2.0,2.0,-11612.0,2.52,1103.0
1710536691570023143,5.0,-11112.0,2.23,1103.5,2.0,2.0,-11112.0,2.23,1103.5
1710536692115106771,6.0,-10612.0,2.5,1104.0,2.0,2.0,-10612.0,2.5,1104.0
1710536692660165699,7.0,-10112.0,2.28,1104.5,2.0,2.0,-10112.0,2.28,1104.5
1710536693204696658,8.0,-9612.0,2.2,1105.0,2.0,2.0,-9612.0,2.2,1105.0
1710536693753087353,9.0,-9112.0,2.0,1105.5,2.0,2.0,-9112.0,2.0,1105.5
1710536694297882228,10.0,-8612.0,6.59,1106.0,2.0,2.0,-8612.0,6.59,1106.0
1710536694843140220,11.0,-8112.0,13.47,1106.5,2.0,2.0,-8112.0,13.47,1106.5
1710536695387864532,12.0,-7612.0,22.56,1107.0,2.0,2.0,-7612.0,22.56,1107.0
1710536695932527970,13.0,-7112.0,29.41,1107.5,2.0,2.0,-7112.0,29.41,1107.5
1710536696481006187,14.0,-6612.0,35.69,1108.0,2.0,2.0,-6612.0,35.69,1108.0
1710536697025641952,15.0,-6112.0,43.32,1108.5,2.0,2.0,-6112.0,43.32,1108.5
1710536697570741032,16.0,-5612.0,52.8,1109.0,2.0,2.0,-5612.0,52.8,1109.0
1710536698116202155,17.0,-5112.0,62.04,1109.5,2.0,2.0,-5112.0,62.04,1109.5
1710536698663971863,18.0,-4612.0,63.57,1110.0,2.0,2.0,-4612.0,63.57,1110.0
1710536699208784472,19.0,-4112.0,64.19,1110.5,2.0,2.0,-4112.0,64.19,1110.5
1710536699753699540,20.0,-3612.0,64.63,1111.0,2.0,2.0,-3612.0,64.63,1111.0
1710536700298723170,21.0,-3112.0,68.25,1111.5,2.0,2.0,-3112.0,68.25,1111.5
1710536700843765167,22.0,-2612.0,69.64,1112.0,2.0,2.0,-2612.0,69.64,1112.0
1710536701391838963,23.0,-2112.0,71.75,1112.5,2.0,2.0,-2112.0,71.75,1112.5
1710536701937068466,24.0,-1612.0,76.88,1113.0,2.0,2.0,-1612.0,76.88,1113.0
1710536702481622391,25.0,-1112.0,79.59,1113.5,2.0,2.0,-1112.0,79.59,1113.5
1710536703026673841,26.0,-612.0,77.48,1114.0,2.0,2.0,-612.0,77.48,1114.0
1710536703574750483,27.0,-112.0,81.45,1114.5,2.0,2.0,-112.0,81.45,1114.5
1710536704119714943,28.0,388.0,86.36,1115.0,2.0,2.0,388.0,86.36,1115.0
1710536704664737314,29.0,888.0,86.65,1115.5,2.0,2.0,888.0,86.65,1115.5
1710536705209281915,30.0,1388.0,90.63,1116.0,2.0,2.0,1388.0,90.63,1116.0
1710536705754539931,31.0,1888.0,90.44,1116.5,2.0,2.0,1888.0,90.44,1116.5
1710536706302791928,32.0,2388.0,88.98,1117.0,2.0,2.0,2388.0,88.98,1117.0
1710536706847491876,33.0,2888.0,88.37,1117.5,2.0,2.0,2888.0,88.37,1117.5
1710536707392412600,34.0,3388.0,90.86,1118.0,2.0,2.0,3388.0,90.86,1118.0
1710536707937371384,35.0,3888.0,95.42,1118.5,2.0,2.0,3888.0,95.42,1118.5
1710536708482362534,36.0,4388.0,96.46,1119.0,2.0,2.0,4388.0,96.46,1119.0
1710536709031127821,37.0,4888.0,107.46,1119.5,2.0,2.0,4888.0,107.46,1119.5
1710536709575765009,38.0,5388.0,108.11,1120.0,2.0,2.0,5388.0,108.11,1120.0
1710536710120621245,39.0,5888.0,104.17,1120.5,2.0,2.0,5888.0,104.17,1120.5
1710536710665440186,40.0,6388.0,109.55,1121.0,2.0,2.0,6388.0,109.55,1121.0
1710536711213521588,41.0,6888.0,110.97,1121.5,2.0,2.0,6888.0,110.97,1121.5
1710536711758608288,42.0,7388.0,117.64,1122.0,2.0,2.0,7388.0,117.64,1122.0
1710536712303501652,43.0,7888.0,121.92,1122.5,2.0,2.0,7888.0,121.92,1122.5
1710536712848239489,44.0,8388.0,122.4,1123.0,2.0,2.0,8388.0,122.4,1123.0
1710536713396823237,45.0,8888.0,122.58,1123.5,2.0,2.0,8888.0,122.58,1123.5
1710536713941726019,46.0,9388.0,126.81,1124.0,2.0,2.0,9388.0,126.81,1124.0
1710536714486205905,47.0,9888.0,130.23,1124.5,2.0,2.0,9888.0,130.23,1124.5
1710536715031475784,48.0,10388.0,131.24,1125.0,2.0,2.0,10388.0,131.24,1125.0
1710536715579851507,49.0,10888.0,138.44,1125.5,2.0,2.0,10888.0,138.44,1125.5
1710536716124740212,50.0,11388.0,141.97,1126.0,2.0,2.0,11388.0,141.97,1126.0
1710536716669597681,51.0,11888.0,142.43,1126.5,2.0,2.0,11888.0,142.43,1126.5
1710536717214556264,52.0,12388.0,139.42,1127.0,2.0,2.0,12388.0,139.42,1127.0
1710536717759362599,53.0,12888.0,135.59,1127.5,2.0,2.0,12888.0,135.59,1127.5
1710536718307763383,54.0,13388.0,142.48,1128.0,2.0,2.0,13388.0,142.48,1128.0
1710536718852803857,55.0,13888.0,143.88,1128.5,2.0,2.0,13888.0,143.88,1128.5
1710536719398755757,56.0,14388.0,151.54,1129.0,2.0,2.0,14388.0,151.54,1129.0
1710536719942458536,57.0,14888.0,154.26,1129.5,2.0,2.0,14888.0,154.26,1129.5
1710536720490542590,58.0,15388.0,156.76,1130.0,2.0,2.0,15388.0,156.76,1130.0
1710536721035557964,59.0,15888.0,159.09,1130.5,2.0,2.0,15888.0,159.09,1130.5
1710536721580760338,60.0,16388.0,164.23,1131.0,2.0,2.0,16388.0,164.23,1131.0
1710536722125625093,61.0,16888.0,168.31,1131.5,2.0,2.0,16888.0,168.31,1131.5
1710536722673992939,62.0,17388.0,171.13,1132.0,2.0,2.0,17388.0,171.13,1132.0
1710536723219638868,63.0,17888.0,173.04,1132.5,2.0,2.0,17888.0,173.04,1132.5
1710536723764267494,64.0,18388.0,173.17,1133.0,2.0,2.0,18388.0,173.17,1133.0
1710536724308684377,65.0,18888.0,172.35,1133.5,2.0,2.0,18888.0,172.35,1133.5
1710536724857118957,66.0,19388.0,176.95,1134.0,2.0,2.0,19388.0,176.95,1134.0
1710536725401743530,67.0,19888.0,173.47,1134.5,2.0,2.0,19888.0,173.47,1134.5
