bag_timestamp_ns,load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement
1710527065226031055,2.0,2212.0,-67.17,527.0,2.0,2.0,2212.0,-67.17,527.0
1710527065770441728,3.0,2712.0,-60.69,527.5,2.0,2.0,2712.0,-60.69,527.5
1710527066315652755,4.0,3212.0,-46.86,528.0,2.0,2.0,3212.0,-46.86,528.0
1710527066860500481,5.0,3712.0,-39.39,528.5,2.0,2.0,3712.0,-39.39,528.5
1710527067408736666,6.0,4212.0,-22.84,529.0,2.0,2.0,4212.0,-22.84,529.0
1710527067953633142,7.0,4712.0,-10.2,529.5,2.0,2.0,4712.0,-10.2,529.5
1710527068498633016,8.0,5212.0,1.75,530.0,2.0,2.0,5212.0,1.75,530.0
1710527069043561716,9.0,5712.0,10.24,530.5,2.0,2.0,5712.0,10.24,530.5
1710527069588547893,10.0,6212.0,25.07,531.0,2.0,2.0,6212.0,25.07,531.0
1710527070136222120,11.0,6712.0,36.61,531.5,2.0,2.0,6712.0,36.61,531.5
1710527070681633407,12.0,7212.0,50.71,532.0,2.0,2.0,7212.0,50.71,532.0
1710527071226489944,13.0,7712.0,64.09,532.5,2.0,2.0,7712.0,64.09,532.5
1710527071771274424,14.0,8212.0,74.65,533.0,2.0,2.0,8212.0,74.65,533.0
1710527072316329172,15.0,8712.0,90.5,533.5,2.0,2.0,8712.0,90.5,533.5
1710527072865645217,16.0,9212.0,105.04,534.0,2.0,2.0,9212.0,105.04,534.0
1710527073409546383,17.0,9712.0,115.61,534.5,2.0,2.0,9712.0,115.61,534.5
1710527073954077032,18.0,10212.0,128.62,535.0,2.0,2.0,10212.0,128.62,535.0
1710527074499266226,19.0,10712.0,125.4,535.5,2.0,2.0,10712.0,125.4,535.5
1710527075047599711,20.0,11212.0,140.74,536.0,2.0,2.0,11212.0,140.74,536.0
1710527075592547277,21.0,11712.0,138.79,536.5,2.0,2.0,11712.0,138.79,536.5
1710527076137043356,22.0,12212.0,158.8,537.0,2.0,2.0,12212.0,158.8,537.0
1710527076682667861,23.0,12712.0,174.13,537.5,2.0,2.0,12712.0,174.13,537.5
1710527077227434692,24.0,13212.0,189.71,538.0,2.0,2.0,13212.0,189.71,538.0
1710527077775488189,25.0,13712.0,203.05,538.5,2.0,2.0,13712.0,203.05,538.5
1710527078320516447,26.0,14212.0,193.51,539.0,2.0,2.0,14212.0,193.51,539.0
1710527078865783678,27.0,14712.0,211.76,539.5,2.0,2.0,14712.0,211.76,539.5
