bag_timestamp_ns,load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement
1710533098348102765,2.0,-27144.0,-55.17,235.5,2.0,2.0,-27144.0,-55.17,235.5
1710533098892939241,3.0,-26644.0,-53.66,236.0,2.0,2.0,-26644.0,-53.66,236.0
1710533099437724189,4.0,-26144.0,-54.83,236.5,2.0,2.0,-26144.0,-54.83,236.5
1710533099982905149,5.0,-25644.0,-55.58,237.0,2.0,2.0,-25644.0,-55.58,237.0
1710533100531165185,6.0,-25144.0,-55.91,237.5,2.0,2.0,-25144.0,-55.91,237.5
1710533101075880241,7.0,-24644.0,-53.58,238.0,2.0,2.0,-24644.0,-53.58,238.0
1710533101620694073,8.0,-24144.0,-54.88,238.5,2.0,2.0,-24144.0,-54.88,238.5
1710533102165679298,9.0,-23644.0,-50.51,239.0,2.0,2.0,-23644.0,-50.51,239.0
1710533102710501158,10.0,-23144.0,-47.79,239.5,2.0,2.0,-23144.0,-47.79,239.5
1710533103258757682,11.0,-22644.0,-46.07,240.0,2.0,2.0,-22644.0,-46.07,240.0
1710533103803856053,12.0,-22144.0,-45.21,240.5,2.0,2.0,-22144.0,-45.21,240.5
1710533104348735194,13.0,-21644.0,-44.36,241.0,2.0,2.0,-21644.0,-44.36,241.0
1710533104893243392,14.0,-21144.0,-44.67,241.5,2.0,2.0,-21144.0,-44.67,241.5
1710533105442043366,15.0,-20644.0,-43.52,242.0,2.0,2.0,-20644.0,-43.52,242.0
1710533105986908356,16.0,-20144.0,-43.28,242.5,2.0,2.0,-20144.0,-43.28,242.5
1710533106531916296,17.0,-19644.0,-43.58,243.0,2.0,2.0,-19644.0,-43.58,243.0
1710533107076681389,18.0,-19144.0,-42.45,243.5,2.0,2.0,-19144.0,-42.45,243.5
1710533107621341725,19.0,-18644.0,-41.95,244.0,2.0,2.0,-18644.0,-41.95,244.0
1710533108169861876,20.0,-18144.0,-41.97,244.5,2.0,2.0,-18144.0,-41.97,244.5
1710533108714660481,21.0,-17644.0,-41.03,245.0,2.0,2.0,-17644.0,-41.03,245.0
1710533109259531168,22.0,-17144.0,-41.02,245.5,2.0,2.0,-17144.0,-41.02,245.5
1710533109804409501,23.0,-16644.0,-40.71,246.0,2.0,2.0,-16644.0,-40.71,246.0
1710533110349801395,24.0,-16144.0,-40.15,246.5,2.0,2.0,-16144.0,-40.15,246.5
1710533110897593129,25.0,-15644.0,-39.86,247.0,2.0,2.0,-15644.0,-39.86,247.0
1710533111442680003,26.0,-15144.0,-39.55,247.5,2.0,2.0,-15144.0,-39.55,247.5
1710533111987959897,27.0,-14644.0,-41.37,248.0,2.0,2.0,-14644.0,-41.37,248.0
1710533112532616978,28.0,-14144.0,-39.92,248.5,2.0,2.0,-14144.0,-39.92,248.5
1710533113080311613,29.0,-13644.0,-39.0,249.0,2.0,2.0,-13644.0,-39.0,249.0
1710533113625657832,30.0,-13144.0,-39.13,249.5,2.0,2.0,-13144.0,-39.13,249.5
1710533114170708185,31.0,-12644.0,-39.03,250.0,2.0,2.0,-12644.0,-39.03,250.0
1710533114715598707,32.0,-12144.0,-38.7,250.5,2.0,2.0,-12144.0,-38.7,250.5
1710533115260346440,33.0,-11644.0,-38.77,251.0,2.0,2.0,-11644.0,-38.77,251.0
1710533115808549245,34.0,-11144.0,-38.28,251.5,2.0,2.0,-11144.0,-38.28,251.5
1710533116353304567,35.0,-10644.0,-37.27,252.0,2.0,2.0,-10644.0,-37.27,252.0
1710533116898185005,36.0,-10144.0,-37.26,252.5,2.0,2.0,-10144.0,-37.26,252.5
1710533117443634621,37.0,-9644.0,-36.69,253.0,2.0,2.0,-9644.0,-36.69,253.0
1710533117988124333,38.0,-9144.0,-35.54,253.5,2.0,2.0,-9144.0,-35.54,253.5
1710533118536435164,39.0,-8644.0,-35.18,254.0,2.0,2.0,-8644.0,-35.18,254.0
1710533119081117173,40.0,-8144.0,-35.05,254.5,2.0,2.0,-8144.0,-35.05,254.5
1710533119626264154,41.0,-7644.0,-35.04,255.0,2.0,2.0,-7644.0,-35.04,255.0
1710533120170972672,42.0,-7144.0,-34.47,255.5,2.0,2.0,-7144.0,-34.47,255.5
1710533120716371250,43.0,-6644.0,-34.13,256.0,2.0,2.0,-6644.0,-34.13,256.0
1710533121264239095,44.0,-6144.0,-33.01,256.5,2.0,2.0,-6144.0,-33.01,256.5
1710533121809212612,45.0,-5644.0,-32.32,257.0,2.0,2.0,-5644.0,-32.32,257.0
1710533122354155072,46.0,-5144.0,-32.1,257.5,2.0,2.0,-5144.0,-32.1,257.5
1710533122898278061,47.0,-4644.0,-30.57,258.0,2.0,2.0,-4644.0,-30.57,258.0
1710533123444066370,48.0,-4144.0,-29.46,258.5,2.0,2.0,-4144.0,-29.46,258.5
1710533123992022618,49.0,-3644.0,-27.84,259.0,2.0,2.0,-3644.0,-27.84,259.0
1710533124537293740,50.0,-3144.0,-27.5,259.5,2.0,2.0,-3144.0,-27.5,259.5
1710533125081909919,51.0,-2644.0,-27.61,260.0,2.0,2.0,-2644.0,-27.61,260.0
1710533125626598243,52.0,-2144.0,-26.63,260.5,2.0,2.0,-2144.0,-26.63,260.5
1710533126171659139,53.0,-1644.0,-26.77,261.0,2.0,2.0,-1644.0,-26.77,261.0
1710533126720057470,54.0,-1144.0,-26.67,261.5,2.0,2.0,-1144.0,-26.67,261.5
1710533127264374255,55.0,-644.0,-27.63,262.0,2.0,2.0,-644.0,-27.63,262.0
1710533127809692802,56.0,-144.0,-27.36,262.5,2.0,2.0,-144.0,-27.36,262.5
1710533128354634603,57.0,356.0,-27.17,263.0,2.0,2.0,356.0,-27.17,263.0
1710533128900068893,58.0,856.0,-27.22,263.5,2.0,2.0,856.0,-27.22,263.5
1710533129447742951,59.0,1356.0,-27.18,264.0,2.0,2.0,1356.0,-27.18,264.0
1710533129992631828,60.0,1856.0,-25.52,264.5,2.0,2.0,1856.0,-25.52,264.5
1710533130537631978,61.0,2356.0,-24.97,265.0,2.0,2.0,2356.0,-24.97,265.0
1710533131081781494,62.0,2856.0,-24.8,265.5,2.0,2.0,2856.0,-24.8,265.5
1710533131627569387,63.0,3356.0,-24.47,266.0,2.0,2.0,3356.0,-24.47,266.0
1710533132175628249,64.0,3856.0,-24.83,266.5,2.0,2.0,3856.0,-24.83,266.5
1710533132720400040,65.0,4356.0,-24.84,267.0,2.0,2.0,4356.0,-24.84,267.0
1710533133265024977,66.0,4856.0,-22.81,267.5,2.0,2.0,4856.0,-22.81,267.5
1710533133809582393,67.0,5356.0,-22.91,268.0,2.0,2.0,5356.0,-22.91,268.0
1710533134355108774,68.0,5856.0,-23.95,268.5,2.0,2.0,5856.0,-23.95,268.5
1710533134903139486,69.0,6356.0,-22.84,269.0,2.0,2.0,6356.0,-22.84,269.0
1710533135448349625,70.0,6856.0,-22.23,269.5,2.0,2.0,6856.0,-22.23,269.5
1710533135993168136,71.0,7356.0,-20.64,270.0,2.0,2.0,7356.0,-20.64,270.0
1710533136538017181,72.0,7856.0,-19.56,270.5,2.0,2.0,7856.0,-19.56,270.5
1710533137082756473,73.0,8356.0,-18.45,271.0,2.0,2.0,8356.0,-18.45,271.0
1710533137631289462,74.0,8856.0,-18.52,271.5,2.0,2.0,8856.0,-18.52,271.5
1710533138176077370,75.0,9356.0,-17.62,272.0,2.0,2.0,9356.0,-17.62,272.0
1710533138721155857,76.0,9856.0,-16.76,272.5,2.0,2.0,9856.0,-16.76,272.5
1710533139265887453,77.0,10356.0,-16.91,273.0,2.0,2.0,10356.0,-16.91,273.0
1710533139810939627,78.0,10856.0,-15.97,273.5,2.0,2.0,10856.0,-15.97,273.5
1710533140359008181,79.0,11356.0,-16.07,274.0,2.0,2.0,11356.0,-16.07,274.0
1710533140904132340,80.0,11856.0,-15.52,274.5,2.0,2.0,11856.0,-15.52,274.5
1710533141448914236,81.0,12356.0,-15.73,275.0,2.0,2.0,12356.0,-15.73,275.0
1710533141993695215,82.0,12856.0,-14.68,275.5,2.0,2.0,12856.0,-14.68,275.5
1710533142539140133,83.0,13356.0,-14.51,276.0,2.0,2.0,13356.0,-14.51,276.0
1710533143086641324,84.0,13856.0,-13.45,276.5,2.0,2.0,13856.0,-13.45,276.5
