bag_timestamp_ns,load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement
1710534378884975287,2.0,-14288.0,-36.94,510.5,2.0,2.0,-14288.0,-36.94,510.5
1710534379429829407,3.0,-13788.0,-36.4,511.0,2.0,2.0,-13788.0,-36.4,511.0
1710534379974862795,4.0,-13288.0,-35.26,511.5,2.0,2.0,-13288.0,-35.26,511.5
1710534380519705254,5.0,-12788.0,-32.49,512.0,2.0,2.0,-12788.0,-32.49,512.0
1710534381067727826,6.0,-12288.0,-37.17,512.5,2.0,2.0,-12288.0,-37.17,512.5
1710534381612843137,7.0,-11788.0,-37.49,513.0,2.0,2.0,-11788.0,-37.49,513.0
1710534382157837965,8.0,-11288.0,-38.92,513.5,2.0,2.0,-11288.0,-38.92,513.5
1710534382702689512,9.0,-10788.0,-31.23,514.0,2.0,2.0,-10788.0,-31.23,514.0
1710534383247455732,10.0,-10288.0,-8.9,514.5,2.0,2.0,-10288.0,-8.9,514.5
1710534383795732033,11.0,-9788.0,-6.43,515.0,2.0,2.0,-9788.0,-6.43,515.0
1710534384340633118,12.0,-9288.0,15.74,515.5,2.0,2.0,-9288.0,15.74,515.5
1710534384885536149,13.0,-8788.0,24.6,516.0,2.0,2.0,-8788.0,24.6,516.0
1710534385430673639,14.0,-8288.0,29.85,516.5,2.0,2.0,-8288.0,29.85,516.5
1710534385975574223,15.0,-7788.0,35.1,517.0,2.0,2.0,-7788.0,35.1,517.0
1710534386523714680,16.0,-7288.0,46.58,517.5,2.0,2.0,-7288.0,46.58,517.5
1710534387068729072,17.0,-6788.0,63.41,518.0,2.0,2.0,-6788.0,63.41,518.0
1710534387613431924,18.0,-6288.0,75.68,518.5,2.0,2.0,-6288.0,75.68,518.5
1710534388158476701,19.0,-5788.0,82.45,519.0,2.0,2.0,-5788.0,82.45,519.0
1710534388703266988,20.0,-5288.0,70.77,519.5,2.0,2.0,-5288.0,70.77,519.5
1710534389251698356,21.0,-4788.0,82.04,520.0,2.0,2.0,-4788.0,82.04,520.0
1710534389796465622,22.0,-4288.0,89.98,520.5,2.0,2.0,-4288.0,89.98,520.5
1710534390341399816,23.0,-3788.0,106.44,521.0,2.0,2.0,-3788.0,106.44,521.0
1710534390886000146,24.0,-3288.0,122.11,521.5,2.0,2.0,-3288.0,122.11,521.5
