bag_timestamp_ns,load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement
1710524688859007327,2.0,2928.0,-24.71,134.5,2.0,2.0,2928.0,-24.71,134.5
1710524689403668826,3.0,3428.0,-23.05,135.0,2.0,2.0,3428.0,-23.05,135.0
1710524689948547389,4.0,3928.0,-23.6,135.5,2.0,2.0,3928.0,-23.6,135.5
1710524690496884184,5.0,4428.0,-24.19,136.0,2.0,2.0,4428.0,-24.19,136.0
1710524691041694692,6.0,4928.0,-24.77,136.5,2.0,2.0,4928.0,-24.77,136.5
1710524691586460750,7.0,5428.0,-24.94,137.0,2.0,2.0,5428.0,-24.94,137.0
1710524692131476170,8.0,5928.0,-24.32,137.5,2.0,2.0,5928.0,-24.32,137.5
1710524692676295448,9.0,6428.0,-24.65,138.0,2.0,2.0,6428.0,-24.65,138.0
1710524693224709664,10.0,6928.0,-24.65,138.5,2.0,2.0,6928.0,-24.65,138.5
1710524693769418194,11.0,7428.0,-24.55,139.0,2.0,2.0,7428.0,-24.55,139.0
1710524694314604473,12.0,7928.0,-23.42,139.5,2.0,2.0,7928.0,-23.42,139.5
1710524694859738713,13.0,8428.0,-24.98,140.0,2.0,2.0,8428.0,-24.98,140.0
1710524695404341734,14.0,8928.0,-24.92,140.5,2.0,2.0,8928.0,-24.92,140.5
1710524695952511597,15.0,9428.0,-24.89,141.0,2.0,2.0,9428.0,-24.89,141.0
1710524696497423461,16.0,9928.0,-20.18,141.5,2.0,2.0,9928.0,-20.18,141.5
1710524697042223822,17.0,10428.0,-14.08,142.0,2.0,2.0,10428.0,-14.08,142.0
1710524697586998832,18.0,10928.0,-9.55,142.5,2.0,2.0,10928.0,-9.55,142.5
1710524698135503507,19.0,11428.0,-4.98,143.0,2.0,2.0,11428.0,-4.98,143.0
1710524698680323132,20.0,11928.0,0.09,143.5,2.0,2.0,11928.0,0.09,143.5
1710524699225614498,21.0,12428.0,3.26,144.0,2.0,2.0,12428.0,3.26,144.0
1710524699770802783,22.0,12928.0,7.79,144.5,2.0,2.0,12928.0,7.79,144.5
1710524700314575597,23.0,13428.0,14.15,145.0,2.0,2.0,13428.0,14.15,145.0
1710524700863389590,24.0,13928.0,16.67,145.5,2.0,2.0,13928.0,16.67,145.5
1710524701408081196,25.0,14428.0,22.08,146.0,2.0,2.0,14428.0,22.08,146.0
1710524701953214655,26.0,14928.0,26.13,146.5,2.0,2.0,14928.0,26.13,146.5
1710524702498079114,27.0,15428.0,31.64,147.0,2.0,2.0,15428.0,31.64,147.0
1710524703042734766,28.0,15928.0,32.73,147.5,2.0,2.0,15928.0,32.73,147.5
1710524703590994755,29.0,16428.0,37.72,148.0,2.0,2.0,16428.0,37.72,148.0
1710524704136289978,30.0,16928.0,42.86,148.5,2.0,2.0,16928.0,42.86,148.5
1710524704681334919,31.0,17428.0,49.05,149.0,2.0,2.0,17428.0,49.05,149.0
1710524705226219462,32.0,17928.0,53.97,149.5,2.0,2.0,17928.0,53.97,149.5
1710524705770844804,33.0,18428.0,54.74,150.0,2.0,2.0,18428.0,54.74,150.0
1710524706319129346,34.0,18928.0,59.68,150.5,2.0,2.0,18928.0,59.68,150.5
1710524706864029572,35.0,19428.0,64.38,151.0,2.0,2.0,19428.0,64.38,151.0
1710524707408921780,36.0,19928.0,68.61,151.5,2.0,2.0,19928.0,68.61,151.5
1710524707954112704,37.0,20428.0,72.87,152.0,2.0,2.0,20428.0,72.87,152.0
1710524708502161759,38.0,20928.0,77.05,152.5,2.0,2.0,20928.0,77.05,152.5
1710524709047062936,39.0,21428.0,82.14,153.0,2.0,2.0,21428.0,82.14,153.0
1710524709591608039,40.0,21928.0,88.72,153.5,2.0,2.0,21928.0,88.72,153.5
1710524710137048096,41.0,22428.0,90.36,154.0,2.0,2.0,22428.0,90.36,154.0
1710524710681910824,42.0,22928.0,90.34,154.5,2.0,2.0,22928.0,90.34,154.5
1710524711229991080,43.0,23428.0,94.35,155.0,2.0,2.0,23428.0,94.35,155.0
1710524711778084313,44.0,23928.0,99.78,155.5,2.0,2.0,23928.0,99.78,155.5
1710524712320086923,45.0,24428.0,103.95,156.0,2.0,2.0,24428.0,103.95,156.0
