bag_timestamp_ns,load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement
1710535876121603485,2.0,25568.0,-9.73,812.5,2.0,2.0,25568.0,-9.73,812.5
1710535876666282333,3.0,26068.0,-10.67,813.0,2.0,2.0,26068.0,-10.67,813.0
1710535877212560714,4.0,26568.0,2.23,813.5,2.0,2.0,26568.0,2.23,813.5
1710535877756213567,5.0,27068.0,9.82,814.0,2.0,2.0,27068.0,9.82,814.0
1710535878301102841,6.0,27568.0,14.72,814.5,2.0,2.0,27568.0,14.72,814.5
1710535878849238488,7.0,28068.0,19.16,815.0,2.0,2.0,28068.0,19.16,815.0
1710535879394331256,8.0,28568.0,32.12,815.5,2.0,2.0,28568.0,32.12,815.5
1710535879939331684,9.0,29068.0,37.62,816.0,2.0,2.0,29068.0,37.62,816.0
1710535880484104137,10.0,29568.0,46.87,816.5,2.0,2.0,29568.0,46.87,816.5
1710535881028681861,11.0,30068.0,62.11,817.0,2.0,2.0,30068.0,62.11,817.0
1710535881577174719,12.0,30568.0,71.35,817.5,2.0,2.0,30568.0,71.35,817.5
1710535882122417718,13.0,31068.0,82.52,818.0,2.0,2.0,31068.0,82.52,818.0
1710535882666659032,14.0,31568.0,94.51,818.5,2.0,2.0,31568.0,94.51,818.5
1710535883212992438,15.0,32068.0,106.39,819.0,2.0,2.0,32068.0,106.39,819.0
1710535883761067490,16.0,32568.0,113.1,819.5,2.0,2.0,32568.0,113.1,819.5
1710535884305317772,17.0,-32468.0,123.15,820.0,2.0,2.0,-32468.0,123.15,820.0
1710535884850341217,18.0,-31968.0,134.56,820.5,2.0,2.0,-31968.0,134.56,820.5
1710535885395233565,19.0,-31468.0,141.17,821.0,2.0,2.0,-31468.0,141.17,821.0
1710535885940232781,20.0,-30968.0,152.37,821.5,2.0,2.0,-30968.0,152.37,821.5
1710535886488317522,21.0,-30468.0,163.62,822.0,2.0,2.0,-30468.0,163.62,822.0
1710535887032791661,22.0,-29968.0,177.5,822.5,2.0,2.0,-29968.0,177.5,822.5
1710535887578266393,23.0,-29468.0,185.42,823.0,2.0,2.0,-29468.0,185.42,823.0
1710535888123225884,24.0,-28968.0,192.44,823.5,2.0,2.0,-28968.0,192.44,823.5
1710535888671485289,25.0,-28468.0,198.45,824.0,2.0,2.0,-28468.0,198.45,824.0
1710535889217679007,26.0,-27968.0,207.96,824.5,2.0,2.0,-27968.0,207.96,824.5
1710535889761055413,27.0,-27468.0,216.58,825.0,2.0,2.0,-27468.0,216.58,825.0
1710535890306008116,28.0,-26968.0,229.52,825.5,2.0,2.0,-26968.0,229.52,825.5
1710535890854126937,29.0,-26468.0,239.29,826.0,2.0,2.0,-26468.0,239.29,826.0
1710535891399270971,30.0,-25968.0,246.89,826.5,2.0,2.0,-25968.0,246.89,826.5
1710535891944343452,31.0,-25468.0,253.88,827.0,2.0,2.0,-25468.0,253.88,827.0
1710535892489252268,32.0,-24968.0,264.1,827.5,2.0,2.0,-24968.0,264.1,827.5
1710535893033829945,33.0,-24468.0,273.11,828.0,2.0,2.0,-24468.0,273.11,828.0
1710535893582500255,34.0,-23968.0,284.27,828.5,2.0,2.0,-23968.0,284.27,828.5
1710535894127416228,35.0,-23468.0,295.3,829.0,2.0,2.0,-23468.0,295.3,829.0
1710535894671763041,36.0,-22968.0,305.27,829.5,2.0,2.0,-22968.0,305.27,829.5
1710535895217192630,37.0,-22468.0,315.08,830.0,2.0,2.0,-22468.0,315.08,830.0
1710535895765392940,38.0,-21968.0,326.93,830.5,2.0,2.0,-21968.0,326.93,830.5
1710535896310150679,39.0,-21468.0,340.35,831.0,2.0,2.0,-21468.0,340.35,831.0
1710535896854787802,40.0,-20968.0,351.79,831.5,2.0,2.0,-20968.0,351.79,831.5
1710535897400181833,41.0,-20468.0,361.2,832.0,2.0,2.0,-20468.0,361.2,832.0
1710535897948332777,42.0,-19968.0,374.87,832.5,2.0,2.0,-19968.0,374.87,832.5
1710535898493361286,43.0,-19468.0,387.14,833.0,2.0,2.0,-19468.0,387.14,833.0
1710535899038049492,44.0,-18968.0,399.41,833.5,2.0,2.0,-18968.0,399.41,833.5
1710535899582947301,45.0,-18468.0,411.91,834.0,2.0,2.0,-18468.0,411.91,834.0
1710535900127992474,46.0,-17968.0,419.45,834.5,2.0,2.0,-17968.0,419.45,834.5
1710535900676248553,47.0,-17468.0,428.09,835.0,2.0,2.0,-17468.0,428.09,835.0
1710535901221303474,48.0,-16968.0,439.98,835.5,2.0,2.0,-16968.0,439.98,835.5
1710535901766084373,49.0,-16468.0,452.39,836.0,2.0,2.0,-16468.0,452.39,836.0
1710535902310869910,50.0,-15968.0,464.66,836.5,2.0,2.0,-15968.0,464.66,836.5
1710535902859271049,51.0,-15468.0,475.85,837.0,2.0,2.0,-15468.0,475.85,837.0
1710535903404258422,52.0,-14968.0,487.19,837.5,2.0,2.0,-14968.0,487.19,837.5
1710535903949413381,53.0,-14468.0,497.69,838.0,2.0,2.0,-14468.0,497.69,838.0
1710535904494352267,54.0,-13968.0,507.63,838.5,2.0,2.0,-13968.0,507.63,838.5
1710535905042221572,55.0,-13468.0,515.99,839.0,2.0,2.0,-13468.0,515.99,839.0
1710535905587265072,56.0,-12968.0,528.73,839.5,2.0,2.0,-12968.0,528.73,839.5
1710535906132219204,57.0,-12468.0,538.08,840.0,2.0,2.0,-12468.0,538.08,840.0
1710535906677141371,58.0,-11968.0,547.97,840.5,2.0,2.0,-11968.0,547.97,840.5
1710535907221750267,59.0,-11468.0,553.19,841.0,2.0,2.0,-11468.0,553.19,841.0
1710535907770426557,60.0,-10968.0,564.18,841.5,2.0,2.0,-10968.0,564.18,841.5
1710535908315148003,61.0,-10468.0,578.19,842.0,2.0,2.0,-10468.0,578.19,842.0
1710535908859772603,62.0,-9968.0,590.85,842.5,2.0,2.0,-9968.0,590.85,842.5
1710535909405235549,63.0,-9468.0,601.65,843.0,2.0,2.0,-9468.0,601.65,843.0
1710535909953481807,64.0,-8968.0,610.98,843.5,2.0,2.0,-8968.0,610.98,843.5
1710535910498260405,65.0,-8468.0,622.37,844.0,2.0,2.0,-8468.0,622.37,844.0
1710535911042806350,66.0,-7968.0,634.6,844.5,2.0,2.0,-7968.0,634.6,844.5
1710535911588152168,67.0,-7468.0,644.68,845.0,2.0,2.0,-7468.0,644.68,845.0
1710535912133198227,68.0,-6968.0,653.41,845.5,2.0,2.0,-6968.0,653.41,845.5
1710535912681226327,69.0,-6468.0,665.86,846.0,2.0,2.0,-6468.0,665.86,846.0
1710535913225734226,70.0,-5968.0,674.34,846.5,2.0,2.0,-5968.0,674.34,846.5
1710535913771059303,71.0,-5468.0,685.97,847.0,2.0,2.0,-5468.0,685.97,847.0
1710535914316045886,72.0,-4968.0,696.09,847.5,2.0,2.0,-4968.0,696.09,847.5
1710535914864252860,73.0,-4468.0,705.56,848.0,2.0,2.0,-4468.0,705.56,848.0
1710535915409038573,74.0,-3968.0,719.02,848.5,2.0,2.0,-3968.0,719.02,848.5
1710535915953989350,75.0,-3468.0,729.67,849.0,2.0,2.0,-3468.0,729.67,849.0
1710535916498856907,76.0,-2968.0,740.93,849.5,2.0,2.0,-2968.0,740.93,849.5
1710535917043414252,77.0,-2468.0,751.36,850.0,2.0,2.0,-2468.0,751.36,850.0
1710535917592107521,78.0,-1968.0,762.03,850.5,2.0,2.0,-1968.0,762.03,850.5
1710535918136998422,79.0,-1468.0,772.68,851.0,2.0,2.0,-1468.0,772.68,851.0
1710535918681780252,80.0,-968.0,782.71,851.5,2.0,2.0,-968.0,782.71,851.5
1710535919226520569,81.0,-468.0,793.0,852.0,2.0,2.0,-468.0,793.0,852.0
1710535919771904171,82.0,32.0,804.15,852.5,2.0,2.0,32.0,804.15,852.5
1710535920319863943,83.0,532.0,816.3,853.0,2.0,2.0,532.0,816.3,853.0
1710535920864727482,84.0,1032.0,823.89,853.5,2.0,2.0,1032.0,823.89,853.5
1710535921409642959,85.0,1532.0,834.85,854.0,2.0,2.0,1532.0,834.85,854.0
1710535921954991136,86.0,2032.0,845.16,854.5,2.0,2.0,2032.0,845.16,854.5
1710535922499757753,87.0,2532.0,856.58,855.0,2.0,2.0,2532.0,856.58,855.0
1710535923047932955,88.0,3032.0,868.27,855.5,2.0,2.0,3032.0,868.27,855.5
1710535923592883907,89.0,3532.0,877.27,856.0,2.0,2.0,3532.0,877.27,856.0
