bag_timestamp_ns,load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement
1710529171956996302,2.0,-14040.0,27.22,969.5,2.0,2.0,-14040.0,27.22,969.5
1710529172502095866,3.0,-13540.0,37.65,970.0,2.0,2.0,-13540.0,37.65,970.0
1710529173046859511,4.0,-13040.0,47.5,970.5,2.0,2.0,-13040.0,47.5,970.5
1710529173592340375,5.0,-12540.0,54.02,971.0,2.0,2.0,-12540.0,54.02,971.0
1710529174140100892,6.0,-12040.0,58.83,971.5,2.0,2.0,-12040.0,58.83,971.5
1710529174689437898,7.0,-11540.0,65.41,972.0,2.0,2.0,-11540.0,65.41,972.0
1710529175229998559,8.0,-11040.0,70.79,972.5,2.0,2.0,-11040.0,70.79,972.5
1710529175774714382,9.0,-10540.0,74.04,973.0,2.0,2.0,-10540.0,74.04,973.0
1710529176322865757,10.0,-10040.0,76.53,973.5,2.0,2.0,-10040.0,76.53,973.5
1710529176867932605,11.0,-9540.0,80.48,974.0,2.0,2.0,-9540.0,80.48,974.0
1710529177412853444,12.0,-9040.0,82.24,974.5,2.0,2.0,-9040.0,82.24,974.5
1710529177957806069,13.0,-8540.0,87.78,975.0,2.0,2.0,-8540.0,87.78,975.0
1710529178502717681,14.0,-8040.0,91.66,975.5,2.0,2.0,-8040.0,91.66,975.5
1710529179048157178,15.0,-7540.0,97.36,976.0,2.0,2.0,-7540.0,97.36,976.0
1710529179595915752,16.0,-7040.0,103.93,976.5,2.0,2.0,-7040.0,103.93,976.5
1710529180141002379,17.0,-6540.0,104.99,977.0,2.0,2.0,-6540.0,104.99,977.0
1710529180685141568,18.0,-6040.0,112.49,977.5,2.0,2.0,-6040.0,112.49,977.5
1710529181230544783,19.0,-5540.0,117.35,978.0,2.0,2.0,-5540.0,117.35,978.0
1710529181778788247,20.0,-5040.0,121.84,978.5,2.0,2.0,-5040.0,121.84,978.5
1710529182323697009,21.0,-4540.0,126.85,979.0,2.0,2.0,-4540.0,126.85,979.0
1710529182868537386,22.0,-4040.0,131.6,979.5,2.0,2.0,-4040.0,131.6,979.5
1710529183413768605,23.0,-3540.0,136.6,980.0,2.0,2.0,-3540.0,136.6,980.0
1710529183958289719,24.0,-3040.0,140.55,980.5,2.0,2.0,-3040.0,140.55,980.5
1710529184506345385,25.0,-2540.0,143.73,981.0,2.0,2.0,-2540.0,143.73,981.0
1710529185051621647,26.0,-2040.0,149.86,981.5,2.0,2.0,-2040.0,149.86,981.5
1710529185596449228,27.0,-1540.0,155.52,982.0,2.0,2.0,-1540.0,155.52,982.0
1710529186141320546,28.0,-1040.0,159.63,982.5,2.0,2.0,-1040.0,159.63,982.5
1710529186693279906,29.0,-540.0,165.43,983.0,2.0,2.0,-540.0,165.43,983.0
1710529187234386255,30.0,-40.0,171.65,983.5,2.0,2.0,-40.0,171.65,983.5
1710529187779562328,31.0,460.0,175.8,984.0,2.0,2.0,460.0,175.8,984.0
1710529188323521906,32.0,960.0,162.34,984.5,2.0,2.0,960.0,162.34,984.5
1710529188868777050,33.0,1460.0,168.87,985.0,2.0,2.0,1460.0,168.87,985.0
1710529189413944633,34.0,1960.0,175.49,985.5,2.0,2.0,1960.0,175.49,985.5
1710529189962318928,35.0,2460.0,180.31,986.0,2.0,2.0,2460.0,180.31,986.0
1710529190507169721,36.0,2960.0,187.19,986.5,2.0,2.0,2960.0,187.19,986.5
1710529191052131519,37.0,3460.0,191.58,987.0,2.0,2.0,3460.0,191.58,987.0
1710529191597299254,38.0,3960.0,200.54,987.5,2.0,2.0,3960.0,200.54,987.5
1710529192142479756,39.0,4460.0,208.73,988.0,2.0,2.0,4460.0,208.73,988.0
1710529192692037204,40.0,4960.0,217.04,988.5,2.0,2.0,4960.0,217.04,988.5
1710529193235276171,41.0,5460.0,223.75,989.0,2.0,2.0,5460.0,223.75,989.0
1710529193780040713,42.0,5960.0,230.97,989.5,2.0,2.0,5960.0,230.97,989.5
1710529194324485627,43.0,6460.0,237.48,990.0,2.0,2.0,6460.0,237.48,990.0
1710529194873056220,44.0,6960.0,241.61,990.5,2.0,2.0,6960.0,241.61,990.5
1710529195418109710,45.0,7460.0,251.76,991.0,2.0,2.0,7460.0,251.76,991.0
1710529195962924228,46.0,7960.0,259.98,991.5,2.0,2.0,7960.0,259.98,991.5
1710529196507279485,47.0,8460.0,270.68,992.0,2.0,2.0,8460.0,270.68,992.0
1710529197052825588,48.0,8960.0,279.77,992.5,2.0,2.0,8960.0,279.77,992.5
1710529197601111497,49.0,9460.0,289.98,993.0,2.0,2.0,9460.0,289.98,993.0
1710529198145909694,50.0,9960.0,299.41,993.5,2.0,2.0,9960.0,299.41,993.5
1710529198690656085,51.0,10460.0,308.93,994.0,2.0,2.0,10460.0,308.93,994.0
1710529199235851660,52.0,10960.0,318.43,994.5,2.0,2.0,10960.0,318.43,994.5
1710529199780864970,53.0,11460.0,328.13,995.0,2.0,2.0,11460.0,328.13,995.0
1710529200328853913,54.0,11960.0,336.66,995.5,2.0,2.0,11960.0,336.66,995.5
1710529200873962036,55.0,12460.0,345.2,996.0,2.0,2.0,12460.0,345.2,996.0
1710529201418922505,56.0,12960.0,352.93,996.5,2.0,2.0,12960.0,352.93,996.5
1710529201964536573,57.0,13460.0,361.36,997.0,2.0,2.0,13460.0,361.36,997.0
1710529202512031718,58.0,13960.0,373.5,997.5,2.0,2.0,13960.0,373.5,997.5
1710529203057054073,59.0,14460.0,384.63,998.0,2.0,2.0,14460.0,384.63,998.0
