bag_timestamp_ns,load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement
1710528667864690786,2.0,-4468.0,27.11,848.0,2.0,2.0,-4468.0,27.11,848.0
1710528668412740687,3.0,-3968.0,41.59,848.5,2.0,2.0,-3968.0,41.59,848.5
1710528668956973743,4.0,-3468.0,46.44,849.0,2.0,2.0,-3468.0,46.44,849.0
1710528669501787092,5.0,-2968.0,76.24,849.5,2.0,2.0,-2968.0,76.24,849.5
1710528670046585384,6.0,-2468.0,102.36,850.0,2.0,2.0,-2468.0,102.36,850.0
1710528670592612437,7.0,-1968.0,129.2,850.5,2.0,2.0,-1968.0,129.2,850.5
1710528671140549507,8.0,-1468.0,167.35,851.0,2.0,2.0,-1468.0,167.35,851.0
1710528671685543268,9.0,-968.0,185.18,851.5,2.0,2.0,-968.0,185.18,851.5
1710528672230454164,10.0,-468.0,217.79,852.0,2.0,2.0,-468.0,217.79,852.0
1710528672775248626,11.0,32.0,241.23,852.5,2.0,2.0,32.0,241.23,852.5
1710528673319719748,12.0,532.0,267.58,853.0,2.0,2.0,532.0,267.58,853.0
1710528673868496221,13.0,1032.0,302.59,853.5,2.0,2.0,1032.0,302.59,853.5
1710528674413564551,14.0,1532.0,324.85,854.0,2.0,2.0,1532.0,324.85,854.0
1710528674958278770,15.0,2032.0,345.71,854.5,2.0,2.0,2032.0,345.71,854.5
1710528675502771014,16.0,2532.0,379.66,855.0,2.0,2.0,2532.0,379.66,855.0
1710528676051358070,17.0,3032.0,410.11,855.5,2.0,2.0,3032.0,410.11,855.5
1710528676596357751,18.0,3532.0,437.58,856.0,2.0,2.0,3532.0,437.58,856.0
1710528677141170973,19.0,4032.0,460.39,856.5,2.0,2.0,4032.0,460.39,856.5
1710528677686001002,20.0,4532.0,488.05,857.0,2.0,2.0,4532.0,488.05,857.0
1710528678231106725,21.0,5032.0,520.83,857.5,2.0,2.0,5032.0,520.83,857.5
1710528678779124571,22.0,5532.0,550.67,858.0,2.0,2.0,5532.0,550.67,858.0
1710528679323766172,23.0,6032.0,576.73,858.5,2.0,2.0,6032.0,576.73,858.5
1710528679869238622,24.0,6532.0,605.62,859.0,2.0,2.0,6532.0,605.62,859.0
1710528680413957388,25.0,7032.0,638.72,859.5,2.0,2.0,7032.0,638.72,859.5
1710528680958527729,26.0,7532.0,666.92,860.0,2.0,2.0,7532.0,666.92,860.0
1710528681506723866,27.0,8032.0,695.26,860.5,2.0,2.0,8032.0,695.26,860.5
1710528682052156405,28.0,8532.0,717.35,861.0,2.0,2.0,8532.0,717.35,861.0
1710528682597153635,29.0,9032.0,750.87,861.5,2.0,2.0,9032.0,750.87,861.5
1710528683141721395,30.0,9532.0,781.12,862.0,2.0,2.0,9532.0,781.12,862.0
1710528683690198904,31.0,10032.0,807.11,862.5,2.0,2.0,10032.0,807.11,862.5
1710528684235124743,32.0,10532.0,834.03,863.0,2.0,2.0,10532.0,834.03,863.0
1710528684779997692,33.0,11032.0,860.44,863.5,2.0,2.0,11032.0,860.44,863.5
1710528685324378684,34.0,11532.0,884.39,864.0,2.0,2.0,11532.0,884.39,864.0
1710528685869795412,35.0,12032.0,916.14,864.5,2.0,2.0,12032.0,916.14,864.5
1710528686418075696,36.0,12532.0,934.74,865.0,2.0,2.0,12532.0,934.74,865.0
1710528686963100442,37.0,13032.0,963.07,865.5,2.0,2.0,13032.0,963.07,865.5
1710528687507977509,38.0,13532.0,993.68,866.0,2.0,2.0,13532.0,993.68,866.0
1710528688052808172,39.0,14032.0,1020.27,866.5,2.0,2.0,14032.0,1020.27,866.5
