bag_timestamp_ns,load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement
1710533462117801261,2.0,-31216.0,-24.92,362.5,2.0,2.0,-31216.0,-24.92,362.5
1710533462665945972,3.0,-30716.0,-4.1,363.0,2.0,2.0,-30716.0,-4.1,363.0
1710533463211070120,4.0,-30216.0,42.26,363.5,2.0,2.0,-30216.0,42.26,363.5
1710533463755964799,5.0,-29716.0,63.48,364.0,2.0,2.0,-29716.0,63.48,364.0
1710533464301217817,6.0,-29216.0,109.52,364.5,2.0,2.0,-29216.0,109.52,364.5
1710533464845760346,7.0,-28716.0,149.08,365.0,2.0,2.0,-28716.0,149.08,365.0
1710533465393995379,8.0,-28216.0,208.32,365.5,2.0,2.0,-28216.0,208.32,365.5
1710533465938975271,9.0,-27716.0,260.71,366.0,2.0,2.0,-27716.0,260.71,366.0
1710533466483417389,10.0,-27216.0,301.14,366.5,2.0,2.0,-27216.0,301.14,366.5
1710533467028910821,11.0,-26716.0,346.74,367.0,2.0,2.0,-26716.0,346.74,367.0
1710533467577162038,12.0,-26216.0,398.35,367.5,2.0,2.0,-26216.0,398.35,367.5
1710533468122228039,13.0,-25716.0,431.56,368.0,2.0,2.0,-25716.0,431.56,368.0
1710533468666404567,14.0,-25216.0,467.51,368.5,2.0,2.0,-25216.0,467.51,368.5
1710533469212002753,15.0,-24716.0,515.25,369.0,2.0,2.0,-24716.0,515.25,369.0
1710533469756774054,16.0,-24216.0,545.32,369.5,2.0,2.0,-24216.0,545.32,369.5
1710533470305215470,17.0,-23716.0,578.0,370.0,2.0,2.0,-23716.0,578.0,370.0
1710533470849970111,18.0,-23216.0,611.74,370.5,2.0,2.0,-23216.0,611.74,370.5
1710533471394037305,19.0,-22716.0,651.33,371.0,2.0,2.0,-22716.0,651.33,371.0
1710533471940083457,20.0,-22216.0,686.8,371.5,2.0,2.0,-22216.0,686.8,371.5
1710533472487922276,21.0,-21716.0,725.34,372.0,2.0,2.0,-21716.0,725.34,372.0
1710533473032888336,22.0,-21216.0,762.11,372.5,2.0,2.0,-21216.0,762.11,372.5
1710533473577815541,23.0,-20716.0,805.57,373.0,2.0,2.0,-20716.0,805.57,373.0
1710533474122946305,24.0,-20216.0,842.3,373.5,2.0,2.0,-20216.0,842.3,373.5
1710533474670869545,25.0,-19716.0,876.66,374.0,2.0,2.0,-19716.0,876.66,374.0
1710533475216070858,26.0,-19216.0,914.4,374.5,2.0,2.0,-19216.0,914.4,374.5
1710533475761053687,27.0,-18716.0,951.99,375.0,2.0,2.0,-18716.0,951.99,375.0
1710533476306033035,28.0,-18216.0,988.83,375.5,2.0,2.0,-18216.0,988.83,375.5
1710533476851076942,29.0,-17716.0,1022.32,376.0,2.0,2.0,-17716.0,1022.32,376.0
