bag_timestamp_ns,load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement
1710534484623858178,2.0,30212.0,18.17,555.0,2.0,2.0,30212.0,18.17,555.0
1710534485168730306,3.0,30712.0,29.64,555.5,2.0,2.0,30712.0,29.64,555.5
1710534485713934031,4.0,31212.0,5.52,556.0,2.0,2.0,31212.0,5.52,556.0
1710534486261590754,5.0,31712.0,18.76,556.5,2.0,2.0,31712.0,18.76,556.5
1710534486806698757,6.0,32212.0,58.19,557.0,2.0,2.0,32212.0,58.19,557.0
1710534487351807297,7.0,32712.0,53.87,557.5,2.0,2.0,32712.0,53.87,557.5
1710534487896778750,8.0,-32324.0,122.08,558.0,2.0,2.0,-32324.0,122.08,558.0
1710534488443758311,9.0,-31824.0,169.4,558.5,2.0,2.0,-31824.0,169.4,558.5
1710534488989823523,10.0,-31324.0,158.73,559.0,2.0,2.0,-31324.0,158.73,559.0
1710534489534828560,11.0,-30824.0,228.84,559.5,2.0,2.0,-30824.0,228.84,559.5
1710534490079883806,12.0,-30324.0,242.26,560.0,2.0,2.0,-30324.0,242.26,560.0
1710534490624735954,13.0,-29824.0,257.44,560.5,2.0,2.0,-29824.0,257.44,560.5
1710534491172908192,14.0,-29324.0,281.67,561.0,2.0,2.0,-29324.0,281.67,561.0
1710534491717944374,15.0,-28824.0,265.46,561.5,2.0,2.0,-28824.0,265.46,561.5
1710534492262321225,16.0,-28324.0,293.08,562.0,2.0,2.0,-28324.0,293.08,562.0
1710534492807681256,17.0,-27824.0,351.65,562.5,2.0,2.0,-27824.0,351.65,562.5
1710534493355973691,18.0,-27324.0,404.03,563.0,2.0,2.0,-27324.0,404.03,563.0
1710534493901046697,19.0,-26824.0,411.74,563.5,2.0,2.0,-26824.0,411.74,563.5
1710534494445513279,20.0,-26324.0,439.77,564.0,2.0,2.0,-26324.0,439.77,564.0
1710534494990596552,21.0,-25824.0,478.02,564.5,2.0,2.0,-25824.0,478.02,564.5
1710534495535654721,22.0,-25324.0,488.05,565.0,2.0,2.0,-25324.0,488.05,565.0
1710534496083873754,23.0,-24824.0,484.27,565.5,2.0,2.0,-24824.0,484.27,565.5
1710534496628830578,24.0,-24324.0,462.44,566.0,2.0,2.0,-24324.0,462.44,566.0
1710534497173774673,25.0,-23824.0,511.51,566.5,2.0,2.0,-23824.0,511.51,566.5
1710534497718363426,26.0,-23324.0,548.03,567.0,2.0,2.0,-23324.0,548.03,567.0
1710534498266832331,27.0,-22824.0,613.8,567.5,2.0,2.0,-22824.0,613.8,567.5
1710534498811725733,28.0,-22324.0,647.09,568.0,2.0,2.0,-22324.0,647.09,568.0
1710534499356775786,29.0,-21824.0,665.6,568.5,2.0,2.0,-21824.0,665.6,568.5
1710534499901633974,30.0,-21324.0,682.71,569.0,2.0,2.0,-21324.0,682.71,569.0
1710534500446106619,31.0,-20824.0,720.61,569.5,2.0,2.0,-20824.0,720.61,569.5
1710534500994812838,32.0,-20324.0,719.53,570.0,2.0,2.0,-20324.0,719.53,570.0
1710534501539802688,33.0,-19824.0,754.14,570.5,2.0,2.0,-19824.0,754.14,570.5
1710534502084482030,34.0,-19324.0,768.1,571.0,2.0,2.0,-19324.0,768.1,571.0
1710534502629436148,35.0,-18824.0,785.06,571.5,2.0,2.0,-18824.0,785.06,571.5
1710534503177786400,36.0,-18324.0,797.18,572.0,2.0,2.0,-18324.0,797.18,572.0
1710534503722480708,37.0,-17824.0,795.01,572.5,2.0,2.0,-17824.0,795.01,572.5
1710534504267378284,38.0,-17324.0,805.3,573.0,2.0,2.0,-17324.0,805.3,573.0
1710534504812520511,39.0,-16824.0,747.77,573.5,2.0,2.0,-16824.0,747.77,573.5
1710534505357747827,40.0,-16324.0,837.07,574.0,2.0,2.0,-16324.0,837.07,574.0
1710534505905702935,41.0,-15824.0,850.43,574.5,2.0,2.0,-15824.0,850.43,574.5
1710534506450858778,42.0,-15324.0,844.02,575.0,2.0,2.0,-15324.0,844.02,575.0
1710534506995605247,43.0,-14824.0,861.05,575.5,2.0,2.0,-14824.0,861.05,575.5
1710534507540551831,44.0,-14324.0,926.22,576.0,2.0,2.0,-14324.0,926.22,576.0
1710534508088706354,45.0,-13824.0,935.73,576.5,2.0,2.0,-13824.0,935.73,576.5
1710534508634045128,46.0,-13324.0,894.67,577.0,2.0,2.0,-13324.0,894.67,577.0
1710534509178782046,47.0,-12824.0,874.82,577.5,2.0,2.0,-12824.0,874.82,577.5
1710534509724327633,48.0,-12324.0,905.55,578.0,2.0,2.0,-12324.0,905.55,578.0
1710534510271791589,49.0,-11824.0,914.17,578.5,2.0,2.0,-11824.0,914.17,578.5
1710534510816667164,50.0,-11324.0,991.61,579.0,2.0,2.0,-11324.0,991.61,579.0
1710534511361713308,51.0,-10824.0,1027.32,579.5,2.0,2.0,-10824.0,1027.32,579.5
