bag_timestamp_ns,accel2_x,accel2_y,accel2_z
1710533097885433117,-8.623268127441406,-2.8668384552001953,-3.7985010147094727
1710533097909632275,-8.623268127441406,-2.8680357933044434,-3.7949085235595703
1710533097929972611,-8.628057479858398,-2.854863166809082,-3.7865259647369385
1710533097932058969,-8.616083145141602,-2.865640878677368,-3.792513370513916
1710533097952937728,-8.625662803649902,-2.8476781845092773,-3.7996985912323
1710533097976081796,-8.625662803649902,-2.8788135051727295,-3.7949085235595703
1710533098011726037,-8.616083145141602,-2.8608508110046387,-3.810476064682007
1710533098026448465,-8.616083145141602,-2.885998487472534,-3.80448842048645
1710533098108342387,-8.623268127441406,-2.872825860977173,-3.7996985912323
1710533098146065276,-8.628057479858398,-2.8680357933044434,-3.8056859970092773
1710533098162925924,-8.643625259399414,-2.856060743331909,-3.8068835735321045
1710533098171219287,-8.630453109741211,-2.8812084197998047,-3.800895929336548
1710533098186005826,-8.623268127441406,-2.8584558963775635,-3.8092784881591797
1710533098223673197,-8.642428398132324,-2.856060743331909,-3.802093505859375
1710533098238456042,-8.625662803649902,-2.8895909786224365,-3.812870979309082
1710533098242570043,-8.608898162841797,-2.871628522872925,-3.7949085235595703
1710533098282519892,-8.635242462158203,-2.8740234375,-3.7985010147094727
1710533098297394381,-8.629255294799805,-2.875221014022827,-3.793710947036743
1710533098320384503,-8.623268127441406,-2.8680357933044434,-3.793710947036743
1710533098343388538,-8.640032768249512,-2.863245964050293,-3.7961058616638184
1710533098356244675,-8.6220703125,-2.865640878677368,-3.7961058616638184
1710533098379484743,-8.626860618591309,-2.862048387527466,-3.7973034381866455
1710533098387802034,-8.616083145141602,-2.8692333698272705,-3.7973034381866455
1710533098404675734,-8.623268127441406,-2.891986131668091,-3.8487963676452637
1710533098438265307,-8.620872497558594,-2.853665828704834,-3.792513370513916
1710533098452971506,-8.623268127441406,-2.852468252182007,-3.810476064682007
1710533098471738611,-8.625662803649902,-2.905158758163452,-3.80448842048645
1710533098526457238,-8.625662803649902,-2.84648060798645,-3.7961058616638184
1710533098528667850,-8.628057479858398,-2.854863166809082,-3.8056859970092773
