bag_timestamp_ns,load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement
1710534145184098590,2.0,27784.0,-27.54,421.5,2.0,2.0,27784.0,-27.54,421.5
1710534145728781689,3.0,28284.0,-4.89,422.0,2.0,2.0,28284.0,-4.89,422.0
1710534146273291876,4.0,28784.0,23.18,422.5,2.0,2.0,28784.0,23.18,422.5
1710534146821957912,5.0,29284.0,43.47,423.0,2.0,2.0,29284.0,43.47,423.0
1710534147366673665,6.0,29784.0,67.58,423.5,2.0,2.0,29784.0,67.58,423.5
1710534147911522971,7.0,30284.0,100.92,424.0,2.0,2.0,30284.0,100.92,424.0
1710534148456479860,8.0,30784.0,127.54,424.5,2.0,2.0,30784.0,127.54,424.5
1710534149004888982,9.0,31284.0,139.64,425.0,2.0,2.0,31284.0,139.64,425.0
1710534149549889142,10.0,31784.0,143.16,425.5,2.0,2.0,31784.0,143.16,425.5
1710534150094393012,11.0,32284.0,144.65,426.0,2.0,2.0,32284.0,144.65,426.0
1710534150639696485,12.0,-32752.0,147.57,426.5,2.0,2.0,-32752.0,147.57,426.5
1710534151187904257,13.0,-32252.0,150.47,427.0,2.0,2.0,-32252.0,150.47,427.0
1710534151732917348,14.0,-31752.0,152.91,427.5,2.0,2.0,-31752.0,152.91,427.5
1710534152277730965,15.0,-31252.0,156.98,428.0,2.0,2.0,-31252.0,156.98,428.0
1710534152822596193,16.0,-30752.0,160.4,428.5,2.0,2.0,-30752.0,160.4,428.5
1710534153367515175,17.0,-30252.0,163.86,429.0,2.0,2.0,-30252.0,163.86,429.0
1710534153916017965,18.0,-29752.0,164.65,429.5,2.0,2.0,-29752.0,164.65,429.5
1710534154460711700,19.0,-29252.0,166.88,430.0,2.0,2.0,-29252.0,166.88,430.0
1710534155006127280,20.0,-28752.0,168.84,430.5,2.0,2.0,-28752.0,168.84,430.5
1710534155550619617,21.0,-28252.0,171.56,431.0,2.0,2.0,-28252.0,171.56,431.0
1710534156098906318,22.0,-27752.0,177.54,431.5,2.0,2.0,-27752.0,177.54,431.5
1710534156643674557,23.0,-27252.0,181.55,432.0,2.0,2.0,-27252.0,181.55,432.0
1710534157188704964,24.0,-26752.0,184.65,432.5,2.0,2.0,-26752.0,184.65,432.5
1710534157733514399,25.0,-26252.0,186.78,433.0,2.0,2.0,-26252.0,186.78,433.0
1710534158278482600,26.0,-25752.0,189.81,433.5,2.0,2.0,-25752.0,189.81,433.5
1710534158826784768,27.0,-25252.0,194.36,434.0,2.0,2.0,-25252.0,194.36,434.0
1710534159371701162,28.0,-24752.0,199.63,434.5,2.0,2.0,-24752.0,199.63,434.5
1710534159916771039,29.0,-24252.0,201.58,435.0,2.0,2.0,-24252.0,201.58,435.0
1710534160461330953,30.0,-23752.0,205.91,435.5,2.0,2.0,-23752.0,205.91,435.5
1710534161010010547,31.0,-23252.0,210.18,436.0,2.0,2.0,-23252.0,210.18,436.0
1710534161554799350,32.0,-22752.0,215.18,436.5,2.0,2.0,-22752.0,215.18,436.5
1710534162099730156,33.0,-22252.0,220.81,437.0,2.0,2.0,-22252.0,220.81,437.0
1710534162645084216,34.0,-21752.0,226.17,437.5,2.0,2.0,-21752.0,226.17,437.5
1710534163193136283,35.0,-21252.0,231.56,438.0,2.0,2.0,-21252.0,231.56,438.0
1710534163737773116,36.0,-20752.0,236.82,438.5,2.0,2.0,-20752.0,236.82,438.5
1710534164282520354,37.0,-20252.0,241.02,439.0,2.0,2.0,-20252.0,241.02,439.0
1710534164827692218,38.0,-19752.0,244.64,439.5,2.0,2.0,-19752.0,244.64,439.5
1710534165372708177,39.0,-19252.0,252.57,440.0,2.0,2.0,-19252.0,252.57,440.0
1710534165920991607,40.0,-18752.0,256.74,440.5,2.0,2.0,-18752.0,256.74,440.5
1710534166465635406,41.0,-18252.0,261.61,441.0,2.0,2.0,-18252.0,261.61,441.0
1710534167010608643,42.0,-17752.0,268.19,441.5,2.0,2.0,-17752.0,268.19,441.5
1710534167555633472,43.0,-17252.0,273.65,442.0,2.0,2.0,-17252.0,273.65,442.0
1710534168103846164,44.0,-16752.0,277.45,442.5,2.0,2.0,-16752.0,277.45,442.5
1710534168648538711,45.0,-16252.0,280.76,443.0,2.0,2.0,-16252.0,280.76,443.0
1710534169193672519,46.0,-15752.0,281.0,443.5,2.0,2.0,-15752.0,281.0,443.5
1710534169738744886,47.0,-15252.0,239.49,444.0,2.0,2.0,-15252.0,239.49,444.0
1710534170283412787,48.0,-14752.0,243.01,444.5,2.0,2.0,-14752.0,243.01,444.5
1710534170831797076,49.0,-14252.0,246.91,445.0,2.0,2.0,-14252.0,246.91,445.0
1710534171376793936,50.0,-13752.0,251.12,445.5,2.0,2.0,-13752.0,251.12,445.5
1710534171921373577,51.0,-13252.0,256.52,446.0,2.0,2.0,-13252.0,256.52,446.0
1710534172466686151,52.0,-12752.0,257.83,446.5,2.0,2.0,-12752.0,257.83,446.5
