bag_timestamp_ns,load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement
1710534617194154383,3.0,-9324.0,-40.59,581.0,2.0,2.0,-9324.0,-40.59,581.0
1710534617738979127,4.0,-8824.0,-41.46,581.5,2.0,2.0,-8824.0,-41.46,581.5
1710534618283730280,5.0,-8324.0,-12.04,582.0,2.0,2.0,-8324.0,-12.04,582.0
1710534618829059858,6.0,-7824.0,21.11,582.5,2.0,2.0,-7824.0,21.11,582.5
1710534619373901376,7.0,-7324.0,55.28,583.0,2.0,2.0,-7324.0,55.28,583.0
1710534619922015787,8.0,-6824.0,128.18,583.5,2.0,2.0,-6824.0,128.18,583.5
1710534620466989295,9.0,-6324.0,194.52,584.0,2.0,2.0,-6324.0,194.52,584.0
1710534621011927911,10.0,-5824.0,211.06,584.5,2.0,2.0,-5824.0,211.06,584.5
1710534621556705296,11.0,-5324.0,257.7,585.0,2.0,2.0,-5324.0,257.7,585.0
1710534622101792895,12.0,-4824.0,325.12,585.5,2.0,2.0,-4824.0,325.12,585.5
1710534622649669788,13.0,-4324.0,395.1,586.0,2.0,2.0,-4324.0,395.1,586.0
1710534623195078574,14.0,-3824.0,462.71,586.5,2.0,2.0,-3824.0,462.71,586.5
1710534623739917652,15.0,-3324.0,523.0,587.0,2.0,2.0,-3324.0,523.0,587.0
1710534624284558572,16.0,-2824.0,615.33,587.5,2.0,2.0,-2824.0,615.33,587.5
1710534624835638803,17.0,-2324.0,682.41,588.0,2.0,2.0,-2324.0,682.41,588.0
1710534625377875691,18.0,-1824.0,773.26,588.5,2.0,2.0,-1824.0,773.26,588.5
1710534625922861139,19.0,-1324.0,827.37,589.0,2.0,2.0,-1324.0,827.37,589.0
1710534626467287745,20.0,-824.0,893.35,589.5,2.0,2.0,-824.0,893.35,589.5
1710534627012407794,21.0,-324.0,955.75,590.0,2.0,2.0,-324.0,955.75,590.0
1710534627560759397,22.0,176.0,1029.32,590.5,2.0,2.0,176.0,1029.32,590.5
