bag_timestamp_ns,load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement
1710536789526857104,3.0,32388.0,54.75,1147.0,2.0,2.0,32388.0,54.75,1147.0
1710536790071555182,4.0,-32648.0,61.18,1147.5,2.0,2.0,-32648.0,61.18,1147.5
1710536790616002644,5.0,-32148.0,68.86,1148.0,2.0,2.0,-32148.0,68.86,1148.0
1710536791161244682,6.0,-31648.0,75.55,1148.5,2.0,2.0,-31648.0,75.55,1148.5
1710536791709488733,7.0,-31148.0,81.57,1149.0,2.0,2.0,-31148.0,81.57,1149.0
1710536792254672260,8.0,-30648.0,84.13,1149.5,2.0,2.0,-30648.0,84.13,1149.5
1710536792803853493,9.0,-30148.0,93.52,1150.0,2.0,2.0,-30148.0,93.52,1150.0
1710536793344380870,10.0,-29648.0,103.95,1150.5,2.0,2.0,-29648.0,103.95,1150.5
1710536793892635705,11.0,-29148.0,111.77,1151.0,2.0,2.0,-29148.0,111.77,1151.0
1710536794437492289,12.0,-28648.0,119.48,1151.5,2.0,2.0,-28648.0,119.48,1151.5
1710536794982594027,13.0,-28148.0,123.78,1152.0,2.0,2.0,-28148.0,123.78,1152.0
1710536795527362267,14.0,-27648.0,131.42,1152.5,2.0,2.0,-27648.0,131.42,1152.5
1710536796075649296,15.0,-27148.0,137.36,1153.0,2.0,2.0,-27148.0,137.36,1153.0
1710536796620324532,16.0,-26648.0,145.59,1153.5,2.0,2.0,-26648.0,145.59,1153.5
1710536797165686870,17.0,-26148.0,150.87,1154.0,2.0,2.0,-26148.0,150.87,1154.0
1710536797710729607,18.0,-25648.0,159.21,1154.5,2.0,2.0,-25648.0,159.21,1154.5
1710536798255392882,19.0,-25148.0,161.72,1155.0,2.0,2.0,-25148.0,161.72,1155.0
1710536798803482934,20.0,-24648.0,165.46,1155.5,2.0,2.0,-24648.0,165.46,1155.5
1710536799348927184,21.0,-24148.0,175.52,1156.0,2.0,2.0,-24148.0,175.52,1156.0
1710536799893557324,22.0,-23648.0,181.83,1156.5,2.0,2.0,-23648.0,181.83,1156.5
1710536800438431589,23.0,-23148.0,190.03,1157.0,2.0,2.0,-23148.0,190.03,1157.0
1710536800986820766,24.0,-22648.0,197.02,1157.5,2.0,2.0,-22648.0,197.02,1157.5
1710536801531751398,25.0,-22148.0,201.15,1158.0,2.0,2.0,-22148.0,201.15,1158.0
1710536802076739606,26.0,-21648.0,208.56,1158.5,2.0,2.0,-21648.0,208.56,1158.5
1710536802621501073,27.0,-21148.0,217.13,1159.0,2.0,2.0,-21148.0,217.13,1159.0
1710536803169857190,28.0,-20648.0,218.38,1159.5,2.0,2.0,-20648.0,218.38,1159.5
1710536803714767626,29.0,-20148.0,228.17,1160.0,2.0,2.0,-20148.0,228.17,1160.0
1710536804259727913,30.0,-19648.0,235.54,1160.5,2.0,2.0,-19648.0,235.54,1160.5
1710536804804506058,31.0,-19148.0,236.58,1161.0,2.0,2.0,-19148.0,236.58,1161.0
1710536805352867604,32.0,-18648.0,251.75,1161.5,2.0,2.0,-18648.0,251.75,1161.5
1710536805897726383,33.0,-18148.0,258.17,1162.0,2.0,2.0,-18148.0,258.17,1162.0
1710536806442773984,34.0,-17648.0,264.25,1162.5,2.0,2.0,-17648.0,264.25,1162.5
1710536806987943103,35.0,-17148.0,271.39,1163.0,2.0,2.0,-17148.0,271.39,1163.0
1710536807535985090,36.0,-16648.0,281.61,1163.5,2.0,2.0,-16648.0,281.61,1163.5
1710536808080828408,37.0,-16148.0,291.41,1164.0,2.0,2.0,-16148.0,291.41,1164.0
1710536808625985457,38.0,-15648.0,293.56,1164.5,2.0,2.0,-15648.0,293.56,1164.5
1710536809170737300,39.0,-15148.0,297.94,1165.0,2.0,2.0,-15148.0,297.94,1165.0
1710536809719233897,40.0,-14648.0,303.87,1165.5,2.0,2.0,-14648.0,303.87,1165.5
1710536810263977778,41.0,-14148.0,300.17,1166.0,2.0,2.0,-14148.0,300.17,1166.0
1710536810808929967,42.0,-13648.0,308.33,1166.5,2.0,2.0,-13648.0,308.33,1166.5
1710536811353967311,43.0,-13148.0,315.01,1167.0,2.0,2.0,-13148.0,315.01,1167.0
1710536811902112271,44.0,-12648.0,316.18,1167.5,2.0,2.0,-12648.0,316.18,1167.5
1710536812447079488,45.0,-12148.0,329.19,1168.0,2.0,2.0,-12148.0,329.19,1168.0
1710536812991988575,46.0,-11648.0,327.59,1168.5,2.0,2.0,-11648.0,327.59,1168.5
1710536813537219708,47.0,-11148.0,336.35,1169.0,2.0,2.0,-11148.0,336.35,1169.0
1710536814081844140,48.0,-10648.0,345.89,1169.5,2.0,2.0,-10648.0,345.89,1169.5
1710536814629985044,49.0,-10148.0,355.0,1170.0,2.0,2.0,-10148.0,355.0,1170.0
1710536815175042388,50.0,-9648.0,364.46,1170.5,2.0,2.0,-9648.0,364.46,1170.5
1710536815719908150,51.0,-9148.0,370.07,1171.0,2.0,2.0,-9148.0,370.07,1171.0
1710536816264714645,52.0,-8648.0,380.39,1171.5,2.0,2.0,-8648.0,380.39,1171.5
1710536816812857918,53.0,-8148.0,381.26,1172.0,2.0,2.0,-8148.0,381.26,1172.0
1710536817358009346,54.0,-7648.0,381.8,1172.5,2.0,2.0,-7648.0,381.8,1172.5
1710536817902819843,55.0,-7148.0,384.11,1173.0,2.0,2.0,-7148.0,384.11,1173.0
1710536818447879235,56.0,-6648.0,385.89,1173.5,2.0,2.0,-6648.0,385.89,1173.5
1710536819001504325,57.0,-6148.0,391.32,1174.0,2.0,2.0,-6148.0,391.32,1174.0
1710536819541210020,58.0,-5648.0,402.61,1174.5,2.0,2.0,-5648.0,402.61,1174.5
1710536820086076163,59.0,-5148.0,406.7,1175.0,2.0,2.0,-5148.0,406.7,1175.0
1710536820630840383,60.0,-4648.0,411.97,1175.5,2.0,2.0,-4648.0,411.97,1175.5
1710536821176247410,61.0,-4148.0,417.84,1176.0,2.0,2.0,-4148.0,417.84,1176.0
1710536821724214400,62.0,-3648.0,427.54,1176.5,2.0,2.0,-3648.0,427.54,1176.5
1710536822268968380,63.0,-3148.0,435.96,1177.0,2.0,2.0,-3148.0,435.96,1177.0
1710536822814073876,64.0,-2648.0,443.7,1177.5,2.0,2.0,-2648.0,443.7,1177.5
