bag_timestamp_ns,load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement
1710525306645175835,2.0,-5180.0,-104.28,323.0,2.0,2.0,-5180.0,-104.28,323.0
1710525307189676794,3.0,-4680.0,-81.13,323.5,2.0,2.0,-4680.0,-81.13,323.5
1710525307734615085,4.0,-4180.0,-32.96,324.0,2.0,2.0,-4180.0,-32.96,324.0
1710525308279471729,5.0,-3680.0,2.25,324.5,2.0,2.0,-3680.0,2.25,324.5
1710525308828213133,6.0,-3180.0,50.59,325.0,2.0,2.0,-3180.0,50.59,325.0
1710525309372711883,7.0,-2680.0,89.53,325.5,2.0,2.0,-2680.0,89.53,325.5
1710525309917903122,8.0,-2180.0,136.71,326.0,2.0,2.0,-2180.0,136.71,326.0
1710525310462738857,9.0,-1680.0,184.07,326.5,2.0,2.0,-1680.0,184.07,326.5
1710525311007536431,10.0,-1180.0,235.4,327.0,2.0,2.0,-1180.0,235.4,327.0
1710525311556156753,11.0,-680.0,282.0,327.5,2.0,2.0,-680.0,282.0,327.5
1710525312100924056,12.0,-180.0,325.01,328.0,2.0,2.0,-180.0,325.01,328.0
1710525312645866660,13.0,320.0,373.06,328.5,2.0,2.0,320.0,373.06,328.5
1710525313190208220,14.0,820.0,421.39,329.0,2.0,2.0,820.0,421.39,329.0
1710525313735508401,15.0,1320.0,455.79,329.5,2.0,2.0,1320.0,455.79,329.5
1710525314283774200,16.0,1820.0,493.12,330.0,2.0,2.0,1820.0,493.12,330.0
1710525314828740128,17.0,2320.0,529.88,330.5,2.0,2.0,2320.0,529.88,330.5
1710525315373303159,18.0,2820.0,579.82,331.0,2.0,2.0,2820.0,579.82,331.0
1710525315918861438,19.0,3320.0,616.44,331.5,2.0,2.0,3320.0,616.44,331.5
1710525316466824335,20.0,3820.0,652.78,332.0,2.0,2.0,3820.0,652.78,332.0
1710525317011867973,21.0,4320.0,690.18,332.5,2.0,2.0,4320.0,690.18,332.5
1710525317556579993,22.0,4820.0,724.55,333.0,2.0,2.0,4820.0,724.55,333.0
1710525318101690135,23.0,5320.0,768.91,333.5,2.0,2.0,5320.0,768.91,333.5
1710525318646488132,24.0,5820.0,805.48,334.0,2.0,2.0,5820.0,805.48,334.0
1710525319194593436,25.0,6320.0,840.95,334.5,2.0,2.0,6320.0,840.95,334.5
1710525319739676868,26.0,6820.0,875.37,335.0,2.0,2.0,6820.0,875.37,335.0
1710525320284442587,27.0,7320.0,915.94,335.5,2.0,2.0,7320.0,915.94,335.5
1710525320829250928,28.0,7820.0,950.9,336.0,2.0,2.0,7820.0,950.9,336.0
1710525321374338154,29.0,8320.0,986.26,336.5,2.0,2.0,8320.0,986.26,336.5
1710525321922614024,30.0,8820.0,1020.28,337.0,2.0,2.0,8820.0,1020.28,337.0
