bag_timestamp_ns,accel0_x,accel0_y,accel0_z
1710536224718551686,9.060359001159668,-2.377056837081909,-3.511098623275757
1710536224775742089,9.05077838897705,-2.3710694313049316,-3.512296199798584
1710536224781857774,9.065149307250977,-2.3818469047546387,-3.502716064453125
1710536224792235914,9.056766510009766,-2.374661922454834,-3.502716064453125
1710536224808938199,9.061556816101074,-2.3782544136047363,-3.501518487930298
1710536224813254325,9.051976203918457,-2.377056837081909,-3.5158886909484863
1710536224834443763,9.073531150817871,-2.3818469047546387,-3.5170862674713135
1710536224853288452,9.065149307250977,-2.3878345489501953,-3.520678758621216
1710536224887221102,9.062753677368164,-2.3698718547821045,-3.5158886909484863
1710536224945816455,9.059161186218262,-2.366279363632202,-3.5063085556030273
1710536224949959269,9.065149307250977,-2.375859260559082,-3.5075061321258545
1710536224971026159,9.067543983459473,-2.383044481277466,-3.521876335144043
1710536224981531674,9.074728965759277,-2.383044481277466,-3.5158886909484863
1710536224998408785,9.057964324951172,-2.3794519901275635,-3.5182836055755615
1710536225015162872,9.067543983459473,-2.373464345932007,-3.5063085556030273
1710536225046726892,9.065149307250977,-2.386636972427368,-3.503913640975952
1710536225088915302,9.071136474609375,-2.383044481277466,-3.511098623275757
1710536225122508605,9.059161186218262,-2.3890318870544434,-3.5182836055755615
1710536225143423813,9.068741798400879,-2.377056837081909,-3.5182836055755615
1710536225181391232,9.056766510009766,-2.374661922454834,-3.511098623275757
1710536225234616911,9.067543983459473,-2.384242057800293,-3.5051109790802
1710536225263994508,9.060359001159668,-2.3794519901275635,-3.513493537902832
1710536225286816682,9.057964324951172,-2.3914270401000977,-3.5075061321258545
1710536225295031425,9.097481727600098,-2.5674610137939453,-3.6476147174835205
1710536225316066013,9.08670425415039,-2.505190372467041,-3.553011417388916
1710536225356084336,9.020840644836426,-2.09564208984375,-3.382965087890625
1710536225360358185,9.081913948059082,-2.3794519901275635,-3.5554065704345703
1710536225383529474,9.061556816101074,-2.556683301925659,-3.4883458614349365
1710536225406713475,9.048383712768555,-2.536325693130493,-3.44523549079895
1710536225419343161,9.054370880126953,-2.286046028137207,-3.4799633026123047
1710536225438309961,9.060359001159668,-2.2680835723876953,-3.483555793762207
1710536225442525219,9.065149307250977,-2.4992029666900635,-3.5087037086486816
1710536225457271602,9.06395149230957,-2.397414445877075,-3.5458264350891113
1710536225480442686,9.053174018859863,-2.424957275390625,-3.481160879135132
1710536225499114053,9.077123641967773,-2.276466131210327,-3.5470240116119385
1710536225510059513,9.047185897827148,-2.483635187149048,-3.460803270339966
1710536225560068128,9.071136474609375,-2.2680835723876953,-3.5290613174438477
1710536225567249933,9.065149307250977,-2.3387365341186523,-3.50032114982605
1710536225576956950,9.057964324951172,-2.426154851913452,-3.493135929107666
1710536225597891384,9.049581527709961,-2.39501953125,-3.4727783203125
1710536225618778600,9.053174018859863,-2.3998095989227295,-3.4859509468078613
1710536225642592883,9.057964324951172,-2.416574716567993,-3.4991235733032227
1710536225669211053,9.056766510009766,-2.4788451194763184,-3.4691858291625977
1710536225713351645,9.053174018859863,-2.3087987899780273,-3.463198184967041
1710536225719553824,9.073531150817871,-2.4692652225494385,-3.5278637409210205
1710536225730308322,9.084308624267578,-2.45489501953125,-3.56498646736145
1710536225744970761,9.079519271850586,-2.354304313659668,-3.5398387908935547
1710536225761749486,9.056766510009766,-2.3016138076782227,-3.4955310821533203
1710536225782752913,9.06395149230957,-2.414179801940918,-3.5158886909484863
1710536225833151922,9.06395149230957,-2.3495142459869385,-3.501518487930298
1710536225867577737,9.040000915527344,-2.3207738399505615,-3.403322696685791
1710536225885725118,9.051976203918457,-2.1291723251342773,-3.4883458614349365
1710536225913146912,9.053174018859863,-2.505190372467041,-3.50032114982605
1710536225986366000,9.080716133117676,-2.177072763442993,-3.4979259967803955
1710536226013608989,9.054370880126953,-2.2896387577056885,-3.4979259967803955
1710536226047184892,9.07832145690918,-2.3806493282318115,-3.551814079284668
1710536226063949626,9.060359001159668,-2.4321422576904297,-3.511098623275757
1710536226070487170,9.071136474609375,-2.2824535369873047,-3.5182836055755615
1710536226091549847,9.05077838897705,-2.2908360958099365,-3.4464330673217773
1710536226104166870,9.084308624267578,-2.426154851913452,-3.561393976211548
1710536226130002291,9.053174018859863,-2.374661922454834,-3.4727783203125
1710536226173661700,9.079519271850586,-2.3794519901275635,-3.514691114425659
1710536226192559113,9.07832145690918,-2.42256236076355,-3.5063085556030273
1710536226211884474,9.061556816101074,-2.317181348800659,-3.5051109790802
1710536226213676954,9.057964324951172,-2.375859260559082,-3.520678758621216
1710536226224195068,9.057964324951172,-2.375859260559082,-3.484753370285034
1710536226276937862,9.061556816101074,-2.323168992996216,-3.491938591003418
1710536226281015379,9.065149307250977,-2.424957275390625,-3.5063085556030273
1710536226327270393,9.056766510009766,-2.317181348800659,-3.473975896835327
1710536226333980805,9.061556816101074,-2.416574716567993,-3.533851385116577
1710536226356720057,9.077123641967773,-2.373464345932007,-3.535048723220825
1710536226386017542,9.079519271850586,-2.5494983196258545,-3.56498646736145
1710536226396525657,9.038804054260254,-2.0585193634033203,-3.372187614440918
1710536226413701478,9.053174018859863,-2.105222225189209,-3.471580743789673
1710536226428238289,9.085506439208984,-2.5710535049438477,-3.5254688262939453
1710536226442724364,9.081913948059082,-2.236948251724243,-3.4859509468078613
1710536226468051969,9.067543983459473,-2.154320001602173,-3.4979259967803955
1710536226495310534,9.084308624267578,-2.4201672077178955,-3.531456232070923
1710536226509858170,9.049581527709961,-2.217787981033325,-3.4859509468078613
1710536226528904198,9.054370880126953,-2.3818469047546387,-3.4799633026123047
1710536226638171342,9.049581527709961,-2.2896387577056885,-3.473975896835327
1710536226671884328,9.083111763000488,-2.325563907623291,-3.5362462997436523
1710536226705472122,9.05077838897705,-2.393821954727173,-3.4464330673217773
1710536226730686551,9.08670425415039,-2.353106737136841,-3.5601966381073
1710536226754062442,9.092691421508789,-2.3207738399505615,-3.5170862674713135
1710536226768578820,9.071136474609375,-2.39501953125,-3.4967284202575684
1710536226814668689,9.05556869506836,-2.305206298828125,-3.475173234939575
1710536226840114785,9.071136474609375,-2.386636972427368,-3.5182836055755615
1710536226859198268,9.075926780700684,-2.393821954727173,-3.521876335144043
1710536226871629836,9.054370880126953,-2.313588857650757,-3.4691858291625977
1710536226886361337,9.068741798400879,-2.3387365341186523,-3.462000846862793
1710536226989526472,9.056766510009766,-2.385439395904541,-3.4667906761169434
1710536226997868517,9.068741798400879,-2.214195489883423,-3.4763708114624023
1710536227010562345,9.099876403808594,-2.3782544136047363,-3.5589990615844727
1710536227019146370,9.083111763000488,-2.5890161991119385,-3.5398387908935547
1710536227037997330,9.077123641967773,-2.1986279487609863,-3.4560132026672363
1710536227063275600,9.071136474609375,-2.214195489883423,-3.5194811820983887
1710536227078132700,9.060359001159668,-2.466870069503784,-3.444038152694702
1710536227124885687,9.07832145690918,-2.2980213165283203,-3.514691114425659
1710536227147544039,9.098679542541504,-2.3722667694091797,-3.5362462997436523
1710536227177180450,9.060359001159668,-2.3291563987731934,-3.464395761489868
1710536227195998011,9.073531150817871,-2.423759698867798,-3.5194811820983887
1710536227200145231,9.084308624267578,-2.375859260559082,-3.5685791969299316
1710536227229614933,9.061556816101074,-2.4081921577453613,-3.463198184967041
1710536227248752956,9.072334289550781,-2.337538957595825,-3.4991235733032227
1710536227273753705,9.062753677368164,-2.403402090072632,-3.464395761489868
1710536227288623602,9.06395149230957,-2.4177722930908203,-3.524271249771118
1710536227331164207,9.06395149230957,-2.295626163482666,-3.4895434379577637
1710536227379228358,9.066346168518066,-2.3710694313049316,-3.5075061321258545
1710536227393572177,9.08670425415039,-2.354304313659668,-3.554208993911743
1710536227412245021,9.075926780700684,-2.4309449195861816,-3.543431282043457
1710536227429461740,9.066346168518066,-2.333946466445923,-3.460803270339966
1710536227435871607,9.067543983459473,-2.365081787109375,-3.50032114982605
1710536227450919983,9.092691421508789,-2.3986120223999023,-3.5566039085388184
1710536227465313133,9.11544418334961,-2.565065860748291,-3.614084482192993
1710536227482104662,9.084308624267578,-2.505190372467041,-3.551814079284668
1710536227499247706,9.043593406677246,-2.234553337097168,-3.363804817199707
1710536227507267735,9.062753677368164,-2.113604784011841,-3.454815626144409
1710536227538908724,9.065149307250977,-2.456092596054077,-3.5158886909484863
1710536227555468188,9.089098930358887,-2.4788451194763184,-3.5673816204071045
1710536227578835719,9.038804054260254,-2.373464345932007,-3.473975896835327
1710536227593337468,9.065149307250977,-2.207010507583618,-3.511098623275757
1710536227611961574,9.087902069091797,-2.3016138076782227,-3.454815626144409
1710536227629138167,9.085506439208984,-2.386636972427368,-3.550616502761841
1710536227673217906,9.054370880126953,-2.4309449195861816,-3.463198184967041
1710536227689902758,9.057964324951172,-2.1591100692749023,-3.493135929107666
1710536227700512557,9.073531150817871,-2.284848690032959,-3.4991235733032227
1710536227717085568,9.043593406677246,-2.3986120223999023,-3.410507917404175
1710536227740157093,9.043593406677246,-2.3519091606140137,-3.493135929107666
1710536227757075182,9.07832145690918,-2.4716601371765137,-3.4356555938720703
1710536227790635235,9.07832145690918,-2.4716601371765137,-3.4356555938720703
1710536227828464867,9.079519271850586,-2.4381299018859863,-3.493135929107666
1710536227855862475,9.060359001159668,-2.354304313659668,-3.4679882526397705
1710536227862213518,9.072334289550781,-2.3315515518188477,-3.4859509468078613
1710536227885123032,9.079519271850586,-2.3698718547821045,-3.451223134994507
1710536227910440909,9.0914945602417,-2.344724178314209,-3.5182836055755615
1710536227967145093,9.059161186218262,-2.366279363632202,-3.4560132026672363
1710536227975510082,9.084308624267578,-2.345921516418457,-3.4955310821533203
1710536227988202784,9.071136474609375,-2.3099963665008545,-3.4955310821533203
1710536228042611466,9.028026580810547,-2.2752685546875,-3.362607479095459
1710536228076132153,9.066346168518066,-2.4908204078674316,-3.422482967376709
1710536228080475966,9.061556816101074,-2.196232795715332,-3.451223134994507
1710536228128697775,9.102272033691406,-2.343526601791382,-3.531456232070923
1710536228137182534,9.093889236450195,-2.5399181842803955,-3.542233943939209
1710536228185615953,9.071136474609375,-2.2297632694244385,-3.491938591003418
1710536228187771075,9.073531150817871,-2.3602917194366455,-3.4679882526397705
1710536228242692640,9.08670425415039,-2.3315515518188477,-3.490741014480591
1710536228299564229,9.093889236450195,-2.317181348800659,-3.5386414527893066
1710536228326807219,9.072334289550781,-2.347119092941284,-3.460803270339966
1710536228341493987,9.059161186218262,-2.294428825378418,-3.4859509468078613
1710536228400334446,9.084308624267578,-2.3207738399505615,-3.5170862674713135
1710536228423430336,9.073531150817871,-2.315983772277832,-3.4763708114624023
1710536228429829316,9.05556869506836,-2.353106737136841,-3.4476306438446045
1710536228448944089,9.093889236450195,-2.3686742782592773,-3.521876335144043
1710536228478264467,9.092691421508789,-2.3794519901275635,-3.5374438762664795
1710536228497127303,9.06395149230957,-2.3578968048095703,-3.4584081172943115
1710536228501395998,9.072334289550781,-2.3099963665008545,-3.501518487930298
1710536228518241313,9.077123641967773,-2.347119092941284,-3.471580743789673
1710536228539268194,9.092691421508789,-2.3519091606140137,-3.4955310821533203
1710536228547644819,9.099876403808594,-2.36747670173645,-3.551814079284668
1710536228577207277,9.04119873046875,-2.2381458282470703,-3.3793725967407227
1710536228616969590,9.07832145690918,-2.315983772277832,-3.50032114982605
1710536228640935632,9.067543983459473,-2.1219873428344727,-3.4667906761169434
1710536228654868477,9.109457015991211,-2.583028554916382,-3.5578014850616455
1710536228678024967,9.099876403808594,-2.5806336402893066,-3.5386414527893066
1710536228722185296,9.073531150817871,-2.3782544136047363,-3.491938591003418
1710536228743110819,9.084308624267578,-2.3387365341186523,-3.5063085556030273
1710536228778886462,9.097481727600098,-2.472857713699341,-3.5362462997436523
1710536228804036057,9.081913948059082,-2.323168992996216,-3.494333505630493
1710536228825039408,9.089098930358887,-2.2297632694244385,-3.4979259967803955
1710536228837659881,9.066346168518066,-2.36747670173645,-3.4464330673217773
1710536228865167569,9.075926780700684,-2.366279363632202,-3.484753370285034
1710536228871461821,9.06395149230957,-2.3902294635772705,-3.4476306438446045
1710536228886166776,9.077123641967773,-2.2417383193969727,-3.4991235733032227
1710536228901778205,9.07832145690918,-2.397414445877075,-3.473975896835327
1710536228917821986,9.071136474609375,-2.424957275390625,-3.444038152694702
1710536228943022976,9.087902069091797,-2.344724178314209,-3.493135929107666
1710536228997476121,9.083111763000488,-2.397414445877075,-3.5087037086486816
1710536229012119347,9.087902069091797,-2.323168992996216,-3.512296199798584
1710536229031268043,9.083111763000488,-2.306403875350952,-3.514691114425659
1710536229050163940,9.066346168518066,-2.406994581222534,-3.4871485233306885
1710536229077320046,9.080716133117676,-2.386636972427368,-3.460803270339966
1710536229108943843,9.109457015991211,-2.4692652225494385,-3.570974111557007
1710536229142474395,9.035211563110352,-2.246528387069702,-3.314707040786743
1710536229167885991,9.109457015991211,-2.5914111137390137,-3.524271249771118
1710536229188549199,9.045989036560059,-1.9842736721038818,-3.4260754585266113
1710536229212495697,9.103468894958496,-2.4177722930908203,-3.5087037086486816
1710536229220210144,9.090296745300293,-2.197430372238159,-3.513493537902832
1710536229251620987,9.084308624267578,-2.4513025283813477,-3.44523549079895
1710536229293520689,9.073531150817871,-2.3483166694641113,-3.4584081172943115
1710536229306140912,9.093889236450195,-2.503993034362793,-3.5254688262939453
1710536229329491489,9.083111763000488,-2.463277578353882,-3.441642999649048
1710536229365145815,9.069938659667969,-2.274070978164673,-3.4176928997039795
1710536229396767249,9.102272033691406,-2.286046028137207,-3.563789129257202
1710536229414208793,9.090296745300293,-2.3219714164733887,-3.5087037086486816
1710536229434878812,9.109457015991211,-2.2812561988830566,-3.511098623275757
1710536229453570957,9.075926780700684,-2.42256236076355,-3.4655933380126953
1710536229479559663,9.083111763000488,-2.284848690032959,-3.4979259967803955
1710536229482944303,9.0914945602417,-2.374661922454834,-3.4871485233306885
1710536229503959004,9.081913948059082,-2.356699228286743,-3.4955310821533203
1710536229541794280,9.081913948059082,-2.313588857650757,-3.441642999649048
1710536229573415685,9.0914945602417,-2.3411316871643066,-3.470383405685425
1710536229596581920,9.08670425415039,-2.404599666595459,-3.501518487930298
1710536229613278236,9.06395149230957,-2.296823740005493,-3.432063102722168
1710536229644828409,9.0914945602417,-2.396217107772827,-3.5170862674713135
1710536229678811341,9.038804054260254,-2.2094054222106934,-3.3206946849823
1710536229685020103,9.038804054260254,-1.9675085544586182,-3.362607479095459
