bag_timestamp_ns,load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement
1710533940792248327,2.0,-16716.0,-16.19,377.0,2.0,2.0,-16716.0,-16.19,377.0
1710533941337462680,3.0,-16216.0,-17.26,377.5,2.0,2.0,-16216.0,-17.26,377.5
1710533941885571392,4.0,-15716.0,-17.9,378.0,2.0,2.0,-15716.0,-17.9,378.0
1710533942430638465,5.0,-15216.0,-15.34,378.5,2.0,2.0,-15216.0,-15.34,378.5
1710533942975346766,6.0,-14716.0,-0.21,379.0,2.0,2.0,-14716.0,-0.21,379.0
1710533943520509576,7.0,-14216.0,38.58,379.5,2.0,2.0,-14216.0,38.58,379.5
1710533944064623439,8.0,-13716.0,83.88,380.0,2.0,2.0,-13716.0,83.88,380.0
1710533944613401011,9.0,-13216.0,133.97,380.5,2.0,2.0,-13216.0,133.97,380.5
1710533945158773791,10.0,-12716.0,167.59,381.0,2.0,2.0,-12716.0,167.59,381.0
1710533945703563166,11.0,-12216.0,194.78,381.5,2.0,2.0,-12216.0,194.78,381.5
1710533946251923533,12.0,-11716.0,203.79,382.0,2.0,2.0,-11716.0,203.79,382.0
1710533946796524126,13.0,-11216.0,207.03,382.5,2.0,2.0,-11216.0,207.03,382.5
1710533947341509243,14.0,-10716.0,211.61,383.0,2.0,2.0,-10716.0,211.61,383.0
1710533947885913918,15.0,-10216.0,217.86,383.5,2.0,2.0,-10216.0,217.86,383.5
1710533948431359537,16.0,-9716.0,221.61,384.0,2.0,2.0,-9716.0,221.61,384.0
1710533948976444682,17.0,-9216.0,224.0,384.5,2.0,2.0,-9216.0,224.0,384.5
1710533949523754381,18.0,-8716.0,227.83,385.0,2.0,2.0,-8716.0,227.83,385.0
1710533950069357502,19.0,-8216.0,232.22,385.5,2.0,2.0,-8216.0,232.22,385.5
1710533950614092400,20.0,-7716.0,236.5,386.0,2.0,2.0,-7716.0,236.5,386.0
1710533951159382224,21.0,-7216.0,240.16,386.5,2.0,2.0,-7216.0,240.16,386.5
1710533951704301264,22.0,-6716.0,244.73,387.0,2.0,2.0,-6716.0,244.73,387.0
1710533952251967982,23.0,-6216.0,248.71,387.5,2.0,2.0,-6216.0,248.71,387.5
1710533952797187545,24.0,-5716.0,251.8,388.0,2.0,2.0,-5716.0,251.8,388.0
1710533953342112056,25.0,-5216.0,255.25,388.5,2.0,2.0,-5216.0,255.25,388.5
1710533953886600682,26.0,-4716.0,256.81,389.0,2.0,2.0,-4716.0,256.81,389.0
1710533954435262716,27.0,-4216.0,261.21,389.5,2.0,2.0,-4216.0,261.21,389.5
1710533954980189661,28.0,-3716.0,266.33,390.0,2.0,2.0,-3716.0,266.33,390.0
1710533955524970196,29.0,-3216.0,272.39,390.5,2.0,2.0,-3216.0,272.39,390.5
1710533956070061495,30.0,-2716.0,277.76,391.0,2.0,2.0,-2716.0,277.76,391.0
1710533956614965189,31.0,-2216.0,282.4,391.5,2.0,2.0,-2216.0,282.4,391.5
1710533957163283137,32.0,-1716.0,288.46,392.0,2.0,2.0,-1716.0,288.46,392.0
1710533957708191633,33.0,-1216.0,294.89,392.5,2.0,2.0,-1216.0,294.89,392.5
1710533958252487982,34.0,-716.0,300.3,393.0,2.0,2.0,-716.0,300.3,393.0
1710533958798072230,35.0,-216.0,304.42,393.5,2.0,2.0,-216.0,304.42,393.5
1710533959343254658,36.0,284.0,310.41,394.0,2.0,2.0,284.0,310.41,394.0
1710533959890930269,37.0,784.0,316.42,394.5,2.0,2.0,784.0,316.42,394.5
1710533960435883519,38.0,1284.0,323.12,395.0,2.0,2.0,1284.0,323.12,395.0
1710533960980794426,39.0,1784.0,328.51,395.5,2.0,2.0,1784.0,328.51,395.5
1710533961525757909,40.0,2284.0,325.05,396.0,2.0,2.0,2284.0,325.05,396.0
1710533962069983725,41.0,2784.0,328.76,396.5,2.0,2.0,2784.0,328.76,396.5
1710533962618873208,42.0,3284.0,337.84,397.0,2.0,2.0,3284.0,337.84,397.0
1710533963163058162,43.0,3784.0,345.14,397.5,2.0,2.0,3784.0,345.14,397.5
1710533963707885614,44.0,4284.0,352.48,398.0,2.0,2.0,4284.0,352.48,398.0
1710533964253013005,45.0,4784.0,357.48,398.5,2.0,2.0,4784.0,357.48,398.5
1710533964801325942,46.0,5284.0,338.67,399.0,2.0,2.0,5284.0,338.67,399.0
1710533965346965139,47.0,5784.0,344.11,399.5,2.0,2.0,5784.0,344.11,399.5
1710533965891749171,48.0,6284.0,349.93,400.0,2.0,2.0,6284.0,349.93,400.0
