bag_timestamp_ns,accel1_x,accel1_y,accel1_z
1710535083716886870,8.184979438781738,-0.8095166087150574,-5.718109130859375
1710535083736470085,8.127498626708984,-0.886157214641571,-5.840255260467529
1710535083757780256,8.111930847167969,-0.8885522484779358,-6.003116607666016
1710535083776868659,8.117918968200684,-0.8825647234916687,-5.95042610168457
1710535083780774123,8.144264221191406,-0.6969506740570068,-5.939648628234863
1710535083782814986,8.144264221191406,-0.7472460865974426,-5.848637580871582
1710535083801777213,8.150251388549805,-0.7496411204338074,-5.89055061340332
1710535083812185513,8.144264221191406,-0.9975256323814392,-5.868995189666748
1710535083833015358,8.150251388549805,-0.9029223918914795,-5.782774448394775
1710535083839557551,8.183781623840332,-0.77838134765625,-5.718109130859375
1710535083907152761,8.114326477050781,-0.8430469036102295,-5.913303375244141
1710535083929963051,8.026907920837402,-0.9352551102638245,-6.085744857788086
1710535083955234986,8.220904350280762,-0.808319091796875,-5.714516639709473
1710535083967812055,8.175398826599121,-0.8538244366645813,-5.782774448394775
1710535083984744896,8.067623138427734,-0.8753796219825745,-6.079757213592529
1710535084001450085,8.132288932800293,-0.7436535358428955,-6.043831825256348
1710535084016145916,8.190966606140137,-0.9795629978179932,-5.672603607177734
1710535084032738190,8.195756912231445,-0.8178991675376892,-5.783972263336182
1710535084066597000,8.158634185791016,-0.7352709770202637,-5.731281757354736
1710535084125878550,8.135881423950195,-0.7220984101295471,-5.961203575134277
1710535084142200505,8.131091117858887,-0.7520361542701721,-5.955215930938721
1710535084161160577,8.15743637084961,-0.8526269793510437,-5.823490142822266
1710535084173622710,8.151449203491211,-0.8095166087150574,-5.864205360412598
1710535084190424001,8.12869644165039,-0.9184899926185608,-5.86300802230835
1710535084198888713,8.1334867477417,-0.8382568359375,-5.816305160522461
1710535084207351507,8.181386947631836,-0.8298742771148682,-5.811514854431152
1710535084238687576,8.169411659240723,-0.9651928544044495,-5.794749736785889
1710535084265953676,8.12031364440918,-0.8885522484779358,-5.800737380981445
1710535084285032579,8.122708320617676,-0.886157214641571,-5.781577110290527
1710535084305948215,8.164621353149414,-0.766406238079071,-5.896538257598877
1710535084314706314,8.139473915100098,-0.8119116425514221,-5.909710884094238
1710535084388090718,8.1526460647583,-0.8358618021011353,-5.898932933807373
1710535084411165504,8.12869644165039,-0.8167016506195068,-5.958808422088623
1710535084446829036,8.12869644165039,-0.8466393947601318,-5.859415054321289
1710535084450957275,8.183781623840332,-0.8526269793510437,-5.92767333984375
1710535084501276522,8.247249603271484,-0.6538403034210205,-5.62350606918335
1710535084514054553,8.187374114990234,-0.8035290241241455,-5.671406269073486
1710535084518232507,8.176596641540527,-0.9041198492050171,-5.87258768081665
1710535084537006327,8.131091117858887,-0.796343982219696,-5.983956336975098
1710535084545530549,8.077203750610352,-0.7999365329742432,-6.033054351806641
1710535084570594520,8.167016983032227,-0.9783654808998108,-5.706133842468262
1710535084604406879,8.144264221191406,-0.6981481909751892,-5.969586372375488
1710535084633728677,8.196954727172852,-0.7628137469291687,-5.774392127990723
1710535084637618151,8.155041694641113,-0.8622070550918579,-5.805527210235596
1710535084669179461,8.181386947631836,-0.9819580316543579,-5.677393913269043
1710535084673592627,8.149053573608398,-0.7855663895606995,-5.868995189666748
1710535084696694275,8.184979438781738,-0.6849755644798279,-5.847440242767334
1710535084719953708,8.108338356018066,-0.9987231492996216,-5.925278186798096
1710535084757961056,8.146658897399902,-0.790356457233429,-5.883365631103516
1710535084785159313,8.126300811767578,-0.7999365329742432,-5.930068492889404
1710535084799971388,8.126300811767578,-0.7999365329742432,-5.930068492889404
1710535084831164303,8.12031364440918,-0.8059240579605103,-5.965993881225586
1710535084856825244,8.144264221191406,-0.928070068359375,-5.78516960144043
1710535084882121280,8.134683609008789,-0.8310717940330505,-5.83067512512207
1710535084890513650,8.147856712341309,-0.7843688726425171,-5.843847751617432
1710535084932504410,8.139473915100098,-0.8921447992324829,-5.882167816162109
1710535084974587303,8.134683609008789,-0.8406518697738647,-5.854625225067139
1710535084976673820,8.158634185791016,-0.7927514910697937,-5.847440242767334
1710535084980875441,8.131091117858887,-0.7879614233970642,-5.840255260467529
1710535084991329351,8.132288932800293,-0.8705896139144897,-5.968388557434082
1710535085012242888,8.194559097290039,-0.7927514910697937,-5.678591251373291
1710535085062829484,8.103549003601074,-0.9053173661231995,-5.945635795593262
1710535085071237010,8.113128662109375,-0.7256909012794495,-5.895340442657471
1710535085081759581,8.169411659240723,-0.8238866925239563,-5.810317516326904
1710535085098627293,8.164621353149414,-0.9364526271820068,-5.722898960113525
1710535085113385282,8.163424491882324,-0.9508227705955505,-5.805527210235596
1710535085134411722,8.090375900268555,-0.9364526271820068,-5.945635795593262
1710535085144931471,8.156238555908203,-0.6861730813980103,-5.921685695648193
1710535085165851017,8.162226676940918,-0.6837780475616455,-5.870193004608154
1710535085174330188,8.137079238891602,-0.9352551102638245,-5.858217716217041
1710535085191265635,8.176596641540527,-0.9484277367591858,-5.704936504364014
1710535085233032885,8.145461082458496,-0.6418652534484863,-5.876180648803711
1710535085252107398,8.176596641540527,-0.8598120212554932,-5.80792236328125
1710535085281635161,8.131091117858887,-0.8825647234916687,-5.945635795593262
1710535085306930063,8.137079238891602,-0.760418713092804,-5.87258768081665
1710535085338627719,8.149053573608398,-0.9017248749732971,-5.877377986907959
1710535085361732158,8.156238555908203,-0.7819738984107971,-5.944438457489014
1710535085365918426,8.175398826599121,-0.8406518697738647,-5.855822563171387
1710535085388938048,8.168213844299316,-0.8059240579605103,-5.691763877868652
1710535085408042247,8.135881423950195,-0.8729846477508545,-5.921685695648193
1710535085431881996,8.123906135559082,-0.8107141256332397,-5.942043304443359
1710535085439271860,8.110733985900879,-0.760418713092804,-5.925278186798096
1710535085456137658,8.147856712341309,-0.8753796219825745,-5.883365631103516
1710535085479218999,8.1526460647583,-0.8119116425514221,-5.815107345581055
1710535085494042635,8.138276100158691,-0.880169689655304,-5.921685695648193
1710535085508657655,8.158634185791016,-0.8059240579605103,-5.831872463226318
1710535085525624042,8.122708320617676,-0.8418493866920471,-5.952821254730225
1710535085531868405,8.144264221191406,-0.8729846477508545,-5.940845966339111
1710535085550721823,8.117918968200684,-0.7652087211608887,-6.005511283874512
1710535085584496390,8.231681823730469,-0.7580236792564392,-5.672603607177734
1710535085597142557,8.139473915100098,-0.7747887969017029,-5.868995189666748
1710535085615739445,8.138276100158691,-0.8346642851829529,-5.916895866394043
1710535085638942746,8.134683609008789,-0.8622070550918579,-5.77079963684082
1710535085664105735,8.153843879699707,-0.9292675852775574,-5.879773139953613
1710535085670504028,8.12031364440918,-0.77838134765625,-6.022276401519775
1710535085683163137,8.127498626708984,-0.700543224811554,-5.963598728179932
1710535085714858528,8.169411659240723,-0.7676037549972534,-5.828279972076416
1710535085735797726,8.169411659240723,-0.9544152617454529,-5.672603607177734
1710535085754887098,8.164621353149414,-0.9256750345230103,-5.786367416381836
1710535085778139027,8.147856712341309,-0.6813830733299255,-6.041436672210693
1710535085807483578,8.178991317749023,-0.9113049507141113,-5.789959907531738
1710535085811519887,8.14306640625,-0.9196875095367432,-5.732479095458984
1710535085826616500,8.15743637084961,-0.8657995462417603,-5.894143104553223
1710535085836846997,8.129894256591797,-0.8586145043373108,-5.914500713348389
1710535085889515784,8.158634185791016,-0.8849596977233887,-5.78516960144043
1710535085904353660,8.158634185791016,-0.8382568359375,-5.847440242767334
1710535085938059027,8.177794456481934,-0.766406238079071,-5.811514854431152
1710535085946575457,8.159832000732422,-0.7843688726425171,-5.776787281036377
1710535085963191548,8.140671730041504,-0.8418493866920471,-5.942043304443359
1710535085971703768,8.129894256591797,-0.8550219535827637,-5.963598728179932
1710535085982098650,8.127498626708984,-0.8466393947601318,-5.914500713348389
1710535086011571384,8.147856712341309,-0.8514294624328613,-5.8031325340271
1710535086013398552,8.164621353149414,-0.9017248749732971,-5.868995189666748
1710535086034516601,8.141868591308594,-0.886157214641571,-5.768404483795166
1710535086046947235,8.115523338317871,-0.8238866925239563,-5.916895866394043
1710535086097623002,8.183781623840332,-0.8478369116783142,-6.004313945770264
1710535086137734133,8.208929061889648,-0.7388635277748108,-5.736071586608887
1710535086156630959,8.101153373718262,-0.9364526271820068,-6.000721454620361
