bag_timestamp_ns,load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement
1710529015724700658,2.0,-22004.0,38.79,896.0,2.0,2.0,-22004.0,38.79,896.0
1710529016270356898,3.0,-21504.0,39.12,896.5,2.0,2.0,-21504.0,39.12,896.5
1710529016818344504,4.0,-21004.0,55.43,897.0,2.0,2.0,-21004.0,55.43,897.0
1710529017363216948,5.0,-20504.0,81.72,897.5,2.0,2.0,-20504.0,81.72,897.5
1710529017907720848,6.0,-20004.0,111.61,898.0,2.0,2.0,-20004.0,111.61,898.0
1710529018453047802,7.0,-19504.0,126.54,898.5,2.0,2.0,-19504.0,126.54,898.5
1710529018998072492,8.0,-19004.0,139.54,899.0,2.0,2.0,-19004.0,139.54,899.0
1710529019546338871,9.0,-18504.0,152.46,899.5,2.0,2.0,-18504.0,152.46,899.5
1710529020094928676,10.0,-18004.0,159.15,900.0,2.0,2.0,-18004.0,159.15,900.0
1710529020636089479,11.0,-17504.0,170.56,900.5,2.0,2.0,-17504.0,170.56,900.5
1710529021181072393,12.0,-17004.0,183.12,901.0,2.0,2.0,-17004.0,183.12,901.0
1710529021729310584,13.0,-16504.0,195.51,901.5,2.0,2.0,-16504.0,195.51,901.5
1710529022274086792,14.0,-16004.0,207.8,902.0,2.0,2.0,-16004.0,207.8,902.0
1710529022819139048,15.0,-15504.0,217.97,902.5,2.0,2.0,-15504.0,217.97,902.5
1710529023363947433,16.0,-15004.0,228.34,903.0,2.0,2.0,-15004.0,228.34,903.0
1710529023908458231,17.0,-14504.0,237.06,903.5,2.0,2.0,-14504.0,237.06,903.5
1710529024457237469,18.0,-14004.0,245.97,904.0,2.0,2.0,-14004.0,245.97,904.0
1710529025002154206,19.0,-13504.0,253.52,904.5,2.0,2.0,-13504.0,253.52,904.5
1710529025546288019,20.0,-13004.0,266.36,905.0,2.0,2.0,-13004.0,266.36,905.0
1710529026094237013,21.0,-12504.0,286.06,905.5,2.0,2.0,-12504.0,286.06,905.5
1710529026640134292,22.0,-12004.0,307.74,906.0,2.0,2.0,-12004.0,307.74,906.0
1710529027185221700,23.0,-11504.0,324.25,906.5,2.0,2.0,-11504.0,324.25,906.5
1710529027729745458,24.0,-11004.0,346.11,907.0,2.0,2.0,-11004.0,346.11,907.0
1710529028275121902,25.0,-10504.0,361.91,907.5,2.0,2.0,-10504.0,361.91,907.5
1710529028820055557,26.0,-10004.0,367.12,908.0,2.0,2.0,-10004.0,367.12,908.0
1710529029368024173,27.0,-9504.0,387.24,908.5,2.0,2.0,-9504.0,387.24,908.5
1710529029912871383,28.0,-9004.0,410.04,909.0,2.0,2.0,-9004.0,410.04,909.0
1710529030457907607,29.0,-8504.0,432.24,909.5,2.0,2.0,-8504.0,432.24,909.5
1710529031002732229,30.0,-8004.0,473.58,910.0,2.0,2.0,-8004.0,473.58,910.0
1710529031550982444,31.0,-7504.0,495.32,910.5,2.0,2.0,-7504.0,495.32,910.5
1710529032096246869,32.0,-7004.0,524.26,911.0,2.0,2.0,-7004.0,524.26,911.0
1710529032640752298,33.0,-6504.0,539.27,911.5,2.0,2.0,-6504.0,539.27,911.5
1710529033185887662,34.0,-6004.0,553.14,912.0,2.0,2.0,-6004.0,553.14,912.0
1710529033730521972,35.0,-5504.0,564.27,912.5,2.0,2.0,-5504.0,564.27,912.5
1710529034278984263,36.0,-5004.0,573.81,913.0,2.0,2.0,-5004.0,573.81,913.0
1710529034823777659,37.0,-4504.0,590.53,913.5,2.0,2.0,-4504.0,590.53,913.5
1710529035368727790,38.0,-4004.0,615.78,914.0,2.0,2.0,-4004.0,615.78,914.0
1710529035913173607,39.0,-3504.0,640.63,914.5,2.0,2.0,-3504.0,640.63,914.5
1710529036458472032,40.0,-3004.0,657.09,915.0,2.0,2.0,-3004.0,657.09,915.0
1710529037006750204,41.0,-2504.0,676.53,915.5,2.0,2.0,-2504.0,676.53,915.5
1710529037551161113,42.0,-2004.0,693.64,916.0,2.0,2.0,-2004.0,693.64,916.0
1710529038096095575,43.0,-1504.0,714.09,916.5,2.0,2.0,-1504.0,714.09,916.5
1710529038641628713,44.0,-1004.0,734.6,917.0,2.0,2.0,-1004.0,734.6,917.0
1710529039186480099,45.0,-504.0,751.58,917.5,2.0,2.0,-504.0,751.58,917.5
1710529039734613064,46.0,-4.0,760.74,918.0,2.0,2.0,-4.0,760.74,918.0
1710529040279692540,47.0,496.0,786.23,918.5,2.0,2.0,496.0,786.23,918.5
1710529040824484645,48.0,996.0,812.68,919.0,2.0,2.0,996.0,812.68,919.0
1710529041369443874,49.0,1496.0,831.98,919.5,2.0,2.0,1496.0,831.98,919.5
1710529041914155487,50.0,1996.0,855.13,920.0,2.0,2.0,1996.0,855.13,920.0
1710529042462556898,51.0,2496.0,875.36,920.5,2.0,2.0,2496.0,875.36,920.5
1710529043007309365,52.0,2996.0,890.04,921.0,2.0,2.0,2996.0,890.04,921.0
1710529043552613850,53.0,3496.0,905.21,921.5,2.0,2.0,3496.0,905.21,921.5
1710529044096563761,54.0,3996.0,927.55,922.0,2.0,2.0,3996.0,927.55,922.0
1710529044645448236,55.0,4496.0,948.48,922.5,2.0,2.0,4496.0,948.48,922.5
1710529045190211726,56.0,4996.0,970.93,923.0,2.0,2.0,4996.0,970.93,923.0
1710529045735051351,57.0,5496.0,993.29,923.5,2.0,2.0,5496.0,993.29,923.5
1710529046280180293,58.0,5996.0,1012.38,924.0,2.0,2.0,5996.0,1012.38,924.0
