bag_timestamp_ns,load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement
1710527289601095866,2.0,4676.0,-62.99,595.0,2.0,2.0,4676.0,-62.99,595.0
1710527290145952918,3.0,5176.0,-53.49,595.5,2.0,2.0,5176.0,-53.49,595.5
1710527290690933331,4.0,5676.0,-38.54,596.0,2.0,2.0,5676.0,-38.54,596.0
1710527291239166957,5.0,6176.0,-5.61,596.5,2.0,2.0,6176.0,-5.61,596.5
1710527291783928381,6.0,6676.0,28.68,597.0,2.0,2.0,6676.0,28.68,597.0
1710527292328870637,7.0,7176.0,78.66,597.5,2.0,2.0,7176.0,78.66,597.5
1710527292873842669,8.0,7676.0,130.84,598.0,2.0,2.0,7676.0,130.84,598.0
1710527293418732820,9.0,8176.0,191.96,598.5,2.0,2.0,8176.0,191.96,598.5
1710527293967097042,10.0,8676.0,245.19,599.0,2.0,2.0,8676.0,245.19,599.0
1710527294511825531,11.0,9176.0,302.66,599.5,2.0,2.0,9176.0,302.66,599.5
1710527295056816481,12.0,9676.0,347.76,600.0,2.0,2.0,9676.0,347.76,600.0
1710527295601857791,13.0,10176.0,401.64,600.5,2.0,2.0,10176.0,401.64,600.5
1710527296150137308,14.0,10676.0,427.56,601.0,2.0,2.0,10676.0,427.56,601.0
1710527296694992225,15.0,11176.0,466.17,601.5,2.0,2.0,11176.0,466.17,601.5
1710527297239915168,16.0,11676.0,500.58,602.0,2.0,2.0,11676.0,500.58,602.0
1710527297784696360,17.0,12176.0,534.72,602.5,2.0,2.0,12176.0,534.72,602.5
1710527298329042623,18.0,12676.0,567.66,603.0,2.0,2.0,12676.0,567.66,603.0
1710527298877900825,19.0,13176.0,600.23,603.5,2.0,2.0,13176.0,600.23,603.5
1710527299422859607,20.0,13676.0,636.6,604.0,2.0,2.0,13676.0,636.6,604.0
1710527299967755910,21.0,14176.0,669.15,604.5,2.0,2.0,14176.0,669.15,604.5
1710527300512723194,22.0,14676.0,703.78,605.0,2.0,2.0,14676.0,703.78,605.0
1710527301061181535,23.0,15176.0,736.9,605.5,2.0,2.0,15176.0,736.9,605.5
1710527301605977018,24.0,15676.0,778.12,606.0,2.0,2.0,15676.0,778.12,606.0
1710527302150490128,25.0,16176.0,822.64,606.5,2.0,2.0,16176.0,822.64,606.5
1710527302695702847,26.0,16676.0,848.48,607.0,2.0,2.0,16676.0,848.48,607.0
1710527303244048131,27.0,17176.0,882.28,607.5,2.0,2.0,17176.0,882.28,607.5
1710527303788873389,28.0,17676.0,930.97,608.0,2.0,2.0,17676.0,930.97,608.0
1710527304333573651,29.0,18176.0,973.83,608.5,2.0,2.0,18176.0,973.83,608.5
1710527304878894136,30.0,18676.0,1002.78,609.0,2.0,2.0,18676.0,1002.78,609.0
