bag_timestamp_ns,load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement
1710526939945638243,2.0,23248.0,-4.45,482.5,2.0,2.0,23248.0,-4.45,482.5
1710526940490585522,3.0,23748.0,-1.74,483.0,2.0,2.0,23748.0,-1.74,483.0
1710526941035482543,4.0,24248.0,0.03,483.5,2.0,2.0,24248.0,0.03,483.5
1710526941580352179,5.0,24748.0,2.6,484.0,2.0,2.0,24748.0,2.6,484.0
1710526942125429449,6.0,25248.0,3.64,484.5,2.0,2.0,25248.0,3.64,484.5
1710526942670045798,7.0,25748.0,5.42,485.0,2.0,2.0,25748.0,5.42,485.0
1710526943218463072,8.0,26248.0,9.24,485.5,2.0,2.0,26248.0,9.24,485.5
1710526943763170029,9.0,26748.0,12.29,486.0,2.0,2.0,26748.0,12.29,486.0
1710526944308223568,10.0,27248.0,15.68,486.5,2.0,2.0,27248.0,15.68,486.5
1710526944853404531,11.0,27748.0,19.46,487.0,2.0,2.0,27748.0,19.46,487.0
1710526945401409067,12.0,28248.0,31.21,487.5,2.0,2.0,28248.0,31.21,487.5
1710526945946034020,13.0,28748.0,33.92,488.0,2.0,2.0,28748.0,33.92,488.0
1710526946491430816,14.0,29248.0,52.15,488.5,2.0,2.0,29248.0,52.15,488.5
1710526947036228892,15.0,29748.0,68.23,489.0,2.0,2.0,29748.0,68.23,489.0
1710526947581216109,16.0,30248.0,74.01,489.5,2.0,2.0,30248.0,74.01,489.5
1710526948132508076,17.0,30748.0,83.46,490.0,2.0,2.0,30748.0,83.46,490.0
1710526948674273870,18.0,31248.0,97.25,490.5,2.0,2.0,31248.0,97.25,490.5
1710526949219233883,19.0,31748.0,102.28,491.0,2.0,2.0,31748.0,102.28,491.0
1710526949764023553,20.0,32248.0,110.71,491.5,2.0,2.0,32248.0,110.71,491.5
1710526950312386516,21.0,32748.0,121.11,492.0,2.0,2.0,32748.0,121.11,492.0
1710526950857601095,22.0,-32288.0,130.05,492.5,2.0,2.0,-32288.0,130.05,492.5
1710526951402202240,23.0,-31788.0,139.25,493.0,2.0,2.0,-31788.0,139.25,493.0
1710526951946599230,24.0,-31288.0,147.58,493.5,2.0,2.0,-31288.0,147.58,493.5
1710526952492222703,25.0,-30788.0,157.47,494.0,2.0,2.0,-30788.0,157.47,494.0
1710526953040425267,26.0,-30288.0,170.9,494.5,2.0,2.0,-30288.0,170.9,494.5
1710526953585700776,27.0,-29788.0,177.17,495.0,2.0,2.0,-29788.0,177.17,495.0
1710526954134618360,28.0,-29288.0,177.85,495.5,2.0,2.0,-29288.0,177.85,495.5
1710526954675051301,29.0,-28788.0,185.78,496.0,2.0,2.0,-28788.0,185.78,496.0
