bag_timestamp_ns,accel2_x,accel2_y,accel2_z
1710525904795573467,-9.332193374633789,1.5052697658538818,-1.7375866174697876
1710525904795708152,-9.277108192443848,1.6058605909347534,-1.931583285331726
1710525904851299722,-9.41003131866455,1.7878820896148682,-1.7962646484375
1710525904868766477,-9.348958969116211,1.1639795303344727,-1.9088305234909058
1710525904887148320,-9.443561553955078,1.4885046482086182,-1.7483642101287842
1710525904935699076,-9.453142166137695,1.8381774425506592,-1.7256115674972534
1710525904960809270,-9.384883880615234,1.1903246641159058,-1.85614013671875
1710525904971053341,-9.443561553955078,1.6334033012390137,-1.626218318939209
1710525904979428517,-9.401649475097656,1.5819103717803955,-1.6896862983703613
1710525904994012628,-9.298663139343262,1.4094690084457397,-1.7794995307922363
1710525905040257664,-9.362131118774414,1.3723461627960205,-1.892065405845642
1710525905046545296,-9.376501083374023,1.4034814834594727,-1.846560001373291
1710525905063308044,-9.370513916015625,1.6513659954071045,-1.7615368366241455
1710525905078614727,-9.340576171875,1.631008267402649,-1.772314429283142
1710525905107610701,-9.309440612792969,1.4489867687225342,-1.7950671911239624
1710525905143132507,-9.351353645324707,1.4106664657592773,-1.7962646484375
1710525905159720614,-9.333391189575195,1.3364208936691284,-1.7351917028427124
1710525905172700388,-9.388476371765137,1.281335473060608,-1.8429675102233887
1710525905176594559,-9.36332893371582,1.4741345643997192,-1.9148181676864624
1710525905197642965,-9.370513916015625,1.580712914466858,-1.8142273426055908
1710525905250587742,-9.325008392333984,1.5100598335266113,-1.6992663145065308
1710525905275479279,-9.348958969116211,1.6753162145614624,-1.6872912645339966
1710525905288732054,-9.366921424865723,1.6513659954071045,-1.662143588066101
1710525905300760207,-9.232800483703613,1.4753320217132568,-1.826202392578125
1710525905317523453,-9.457932472229004,0.987945556640625,-1.8896703720092773
1710525905328094491,-9.239985466003418,1.0214757919311523,-1.8872753381729126
1710525905334230884,-9.310638427734375,1.7339941263198853,-1.7639318704605103
1710525905356602687,-9.384883880615234,2.1507275104522705,-1.6848962306976318
1710525905397353296,-9.3309965133667,1.1783496141433716,-1.871707797050476
1710525905449802072,-9.396859169006348,1.512454867362976,-1.7890795469284058
1710525905474987433,-9.396859169006348,1.3639636039733887,-1.8190172910690308
1710525905483563151,-9.396859169006348,1.3639636039733887,-1.8190172910690308
1710525905508694166,-9.376501083374023,0.9831554889678955,-1.9543359279632568
1710525905510764279,-9.338181495666504,1.2897180318832397,-1.9196081161499023
1710525905580283159,-9.41482162475586,1.547182559967041,-1.7974621057510376
1710525905603669728,-9.357341766357422,1.4394067525863647,-1.7339941263198853
1710525905622061053,-9.336983680725098,1.4561718702316284,-1.7699193954467773
1710525905639195838,-9.3309965133667,1.4633569717407227,-1.8273998498916626
1710525905660182113,-9.342970848083496,1.4489867687225342,-1.7244141101837158
1710525905679060908,-9.340576171875,1.6393908262252808,-1.8872753381729126
1710525905756397035,-9.328600883483887,1.2753479480743408,-1.7232165336608887
1710525905767258338,-9.366921424865723,1.3903088569641113,-1.8094372749328613
1710525905780019614,-9.39087200164795,1.4992822408676147,-1.8753002882003784
1710525905796833600,-9.396859169006348,1.397493839263916,-1.8585351705551147
1710525905817826895,-9.383686065673828,1.4477893114089966,-1.7088464498519897
1710525905838866577,-9.371711730957031,1.6429834365844727,-1.6717236042022705
1710525905871189071,-9.311836242675781,0.9771679639816284,-1.7639318704605103
1710525905887261720,-9.467512130737305,1.3723461627960205,-1.862127661705017
1710525905958579836,-9.31782341003418,1.451381802558899,-1.6130456924438477
1710525905975368196,-9.401649475097656,1.5435900688171387,-1.690883755683899
1710525905992211558,-9.325008392333984,1.5292199850082397,-1.73638916015625
1710525906030124059,-9.309440612792969,1.5747253894805908,-1.8070422410964966
1710525906074566927,-9.378896713256836,1.153201937675476,-1.85614013671875
1710525906082783565,-9.311836242675781,1.5543676614761353,-1.8273998498916626
1710525906097418281,-9.344168663024902,1.4082714319229126,-1.7148339748382568
1710525906137412159,-9.311836242675781,1.5184423923492432,-1.7387841939926147
1710525906164788280,-9.365723609924316,1.3591735363006592,-1.816622257232666
1710525906170938756,-9.357341766357422,1.4394067525863647,-1.7711169719696045
1710525906223335276,-9.311836242675781,1.4980846643447876,-1.6645386219024658
1710525906231811207,-9.345366477966309,1.8214123249053955,-1.8944604396820068
1710525906252741215,-9.311836242675781,1.3735437393188477,-1.781894564628601
1710525906275953040,-9.378896713256836,1.676513671875,-1.811832308769226
1710525906290727078,-9.39087200164795,1.4082714319229126,-1.766326904296875
1710525906307430461,-9.339378356933594,1.3244458436965942,-1.745969295501709
1710525906322427297,-9.396859169006348,1.452579379081726,-1.8130297660827637
1710525906343256664,-9.304651260375977,1.5016772747039795,-1.832189917564392
1710525906358031804,-9.323810577392578,1.6250207424163818,-1.6884887218475342
1710525906383180181,-9.387279510498047,1.571132779121399,-1.7375866174697876
1710525906404181241,-9.433981895446777,1.1304491758346558,-1.7112414836883545
1710525906427072030,-9.353748321533203,1.0095007419586182,-1.692081332206726
1710525906450319032,-9.275910377502441,1.722019076347351,-1.5531702041625977
1710525906500688346,-9.31782341003418,1.5495775938034058,-1.9938538074493408
1710525906508934230,-9.398056983947754,1.4837145805358887,-1.5950829982757568
1710525906555425215,-9.345366477966309,1.5292199850082397,-1.6681311130523682
1710525906557286517,-9.255553245544434,1.5567626953125,-1.840572476387024
1710525906561578151,-9.396859169006348,1.3184581995010376,-1.7890795469284058
1710525906597264473,-9.425599098205566,1.5160473585128784,-1.8094372749328613
1710525906614332932,-9.29028034210205,1.8190172910690308,-1.7052539587020874
1710525906639210133,-9.392068862915039,1.2454102039337158,-1.870510220527649
1710525906662455631,-9.281898498535156,1.4154565334320068,-1.8681151866912842
1710525906691929825,-9.298663139343262,1.4585669040679932,-1.745969295501709
1710525906708677043,-9.376501083374023,1.422641634941101,-1.8297948837280273
1710525906755403273,-9.358538627624512,1.3939013481140137,-1.690883755683899
1710525906771801905,-9.319021224975586,1.5435900688171387,-1.8393750190734863
