bag_timestamp_ns,load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement
1710524389889825036,2.0,-20536.0,3.3,45.5,2.0,2.0,-20536.0,3.3,45.5
1710524390434554749,3.0,-20036.0,3.83,46.0,2.0,2.0,-20036.0,3.83,46.0
1710524390982866375,4.0,-19536.0,4.18,46.5,2.0,2.0,-19536.0,4.18,46.5
1710524391527607619,5.0,-19036.0,3.28,47.0,2.0,2.0,-19036.0,3.28,47.0
1710524392072531592,6.0,-18536.0,4.44,47.5,2.0,2.0,-18536.0,4.44,47.5
1710524392617465552,7.0,-18036.0,4.26,48.0,2.0,2.0,-18036.0,4.26,48.0
1710524393162367311,8.0,-17536.0,5.24,48.5,2.0,2.0,-17536.0,5.24,48.5
1710524393707271897,9.0,-17036.0,5.92,49.0,2.0,2.0,-17036.0,5.92,49.0
1710524394255513147,10.0,-16536.0,7.2,49.5,2.0,2.0,-16536.0,7.2,49.5
1710524394800321699,11.0,-16036.0,7.72,50.0,2.0,2.0,-16036.0,7.72,50.0
1710524395345303557,12.0,-15536.0,8.92,50.5,2.0,2.0,-15536.0,8.92,50.5
1710524395890412827,13.0,-15036.0,10.0,51.0,2.0,2.0,-15036.0,10.0,51.0
1710524396434913375,14.0,-14536.0,10.36,51.5,2.0,2.0,-14536.0,10.36,51.5
1710524396983906433,15.0,-14036.0,11.18,52.0,2.0,2.0,-14036.0,11.18,52.0
1710524397528293978,16.0,-13536.0,12.21,52.5,2.0,2.0,-13536.0,12.21,52.5
1710524398073478946,17.0,-13036.0,12.32,53.0,2.0,2.0,-13036.0,12.32,53.0
1710524398618232438,18.0,-12536.0,13.3,53.5,2.0,2.0,-12536.0,13.3,53.5
1710524399166376069,19.0,-12036.0,14.57,54.0,2.0,2.0,-12036.0,14.57,54.0
1710524399711216033,20.0,-11536.0,15.59,54.5,2.0,2.0,-11536.0,15.59,54.5
1710524400256344930,21.0,-11036.0,16.31,55.0,2.0,2.0,-11036.0,16.31,55.0
1710524400800743735,22.0,-10536.0,17.74,55.5,2.0,2.0,-10536.0,17.74,55.5
1710524401345860119,23.0,-10036.0,18.4,56.0,2.0,2.0,-10036.0,18.4,56.0
1710524401890732477,24.0,-9536.0,19.48,56.5,2.0,2.0,-9536.0,19.48,56.5
1710524402439143467,25.0,-9036.0,19.73,57.0,2.0,2.0,-9036.0,19.73,57.0
1710524402983785692,26.0,-8536.0,20.67,57.5,2.0,2.0,-8536.0,20.67,57.5
1710524403529298840,27.0,-8036.0,21.58,58.0,2.0,2.0,-8036.0,21.58,58.0
1710524404073599045,28.0,-7536.0,22.5,58.5,2.0,2.0,-7536.0,22.5,58.5
1710524404618181941,29.0,-7036.0,23.83,59.0,2.0,2.0,-7036.0,23.83,59.0
1710524405166811603,30.0,-6536.0,25.32,59.5,2.0,2.0,-6536.0,25.32,59.5
1710524405712021351,31.0,-6036.0,25.89,60.0,2.0,2.0,-6036.0,25.89,60.0
1710524406257065040,32.0,-5536.0,26.87,60.5,2.0,2.0,-5536.0,26.87,60.5
1710524406801183407,33.0,-5036.0,27.63,61.0,2.0,2.0,-5036.0,27.63,61.0
1710524407346379218,34.0,-4536.0,28.69,61.5,2.0,2.0,-4536.0,28.69,61.5
1710524407894651748,35.0,-4036.0,30.66,62.0,2.0,2.0,-4036.0,30.66,62.0
1710524408439570457,36.0,-3536.0,30.87,62.5,2.0,2.0,-3536.0,30.87,62.5
1710524408984511655,37.0,-3036.0,31.15,63.0,2.0,2.0,-3036.0,31.15,63.0
1710524409529277175,38.0,-2536.0,32.68,63.5,2.0,2.0,-2536.0,32.68,63.5
1710524410074324965,39.0,-2036.0,33.36,64.0,2.0,2.0,-2036.0,33.36,64.0
1710524410622446351,40.0,-1536.0,35.39,64.5,2.0,2.0,-1536.0,35.39,64.5
1710524411167271216,41.0,-1036.0,35.11,65.0,2.0,2.0,-1036.0,35.11,65.0
1710524411712265072,42.0,-536.0,36.02,65.5,2.0,2.0,-536.0,36.02,65.5
1710524412256982275,43.0,-36.0,37.0,66.0,2.0,2.0,-36.0,37.0,66.0
1710524412801649050,44.0,464.0,37.52,66.5,2.0,2.0,464.0,37.52,66.5
1710524413346921986,45.0,964.0,38.15,67.0,2.0,2.0,964.0,38.15,67.0
1710524413895166268,46.0,1464.0,38.57,67.5,2.0,2.0,1464.0,38.57,67.5
1710524414439670654,47.0,1964.0,39.69,68.0,2.0,2.0,1964.0,39.69,68.0
1710524414985660014,48.0,2464.0,41.11,68.5,2.0,2.0,2464.0,41.11,68.5
1710524415529727942,49.0,2964.0,41.99,69.0,2.0,2.0,2964.0,41.99,69.0
1710524416074797117,50.0,3464.0,42.15,69.5,2.0,2.0,3464.0,42.15,69.5
1710524416623120974,51.0,3964.0,43.79,70.0,2.0,2.0,3964.0,43.79,70.0
1710524417167896993,52.0,4464.0,44.09,70.5,2.0,2.0,4464.0,44.09,70.5
1710524417712764862,53.0,4964.0,45.0,71.0,2.0,2.0,4964.0,45.0,71.0
1710524418257735655,54.0,5464.0,46.56,71.5,2.0,2.0,5464.0,46.56,71.5
1710524418802214362,55.0,5964.0,47.71,72.0,2.0,2.0,5964.0,47.71,72.0
1710524419350737617,56.0,6464.0,47.86,72.5,2.0,2.0,6464.0,47.86,72.5
1710524419895720246,57.0,6964.0,48.34,73.0,2.0,2.0,6964.0,48.34,73.0
1710524420440377918,58.0,7464.0,49.36,73.5,2.0,2.0,7464.0,49.36,73.5
1710524420985144191,59.0,7964.0,48.77,74.0,2.0,2.0,7964.0,48.77,74.0
1710524421530277740,60.0,8464.0,49.99,74.5,2.0,2.0,8464.0,49.99,74.5
1710524422078554473,61.0,8964.0,52.08,75.0,2.0,2.0,8964.0,52.08,75.0
1710524422623487558,62.0,9464.0,53.74,75.5,2.0,2.0,9464.0,53.74,75.5
1710524423168503051,63.0,9964.0,53.13,76.0,2.0,2.0,9964.0,53.13,76.0
1710524423713376881,64.0,10464.0,55.26,76.5,2.0,2.0,10464.0,55.26,76.5
1710524424258129483,65.0,10964.0,55.94,77.0,2.0,2.0,10964.0,55.94,77.0
1710524424806368551,66.0,11464.0,57.06,77.5,2.0,2.0,11464.0,57.06,77.5
1710524425351405025,67.0,11964.0,58.64,78.0,2.0,2.0,11964.0,58.64,78.0
1710524425896355469,68.0,12464.0,56.96,78.5,2.0,2.0,12464.0,56.96,78.5
1710524426441508579,69.0,12964.0,59.63,79.0,2.0,2.0,12964.0,59.63,79.0
1710524426986392346,70.0,13464.0,59.66,79.5,2.0,2.0,13464.0,59.66,79.5
1710524427534317301,71.0,13964.0,60.17,80.0,2.0,2.0,13964.0,60.17,80.0
1710524428079233334,72.0,14464.0,61.07,80.5,2.0,2.0,14464.0,61.07,80.5
1710524428623712173,73.0,14964.0,62.1,81.0,2.0,2.0,14964.0,62.1,81.0
1710524429168923032,74.0,15464.0,62.78,81.5,2.0,2.0,15464.0,62.78,81.5
1710524429714162826,75.0,15964.0,63.87,82.0,2.0,2.0,15964.0,63.87,82.0
1710524430262288881,76.0,16464.0,64.66,82.5,2.0,2.0,16464.0,64.66,82.5
1710524430806844749,77.0,16964.0,65.64,83.0,2.0,2.0,16964.0,65.64,83.0
1710524431352129370,78.0,17464.0,66.58,83.5,2.0,2.0,17464.0,66.58,83.5
1710524431896810542,79.0,17964.0,67.84,84.0,2.0,2.0,17964.0,67.84,84.0
1710524432441692189,80.0,18464.0,68.47,84.5,2.0,2.0,18464.0,68.47,84.5
1710524432989838449,81.0,18964.0,69.43,85.0,2.0,2.0,18964.0,69.43,85.0
1710524433534987114,82.0,19464.0,70.35,85.5,2.0,2.0,19464.0,70.35,85.5
1710524434080026479,83.0,19964.0,70.96,86.0,2.0,2.0,19964.0,70.96,86.0
1710524434624597783,84.0,20464.0,71.92,86.5,2.0,2.0,20464.0,71.92,86.5
1710524435169479262,85.0,20964.0,73.01,87.0,2.0,2.0,20964.0,73.01,87.0
