bag_timestamp_ns,load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement
1710536300046607638,3.0,-14540.0,12.19,969.0,2.0,2.0,-14540.0,12.19,969.0
1710536300591918491,4.0,-14040.0,28.78,969.5,2.0,2.0,-14040.0,28.78,969.5
1710536301137421061,5.0,-13540.0,48.12,970.0,2.0,2.0,-13540.0,48.12,970.0
1710536301681703408,6.0,-13040.0,50.34,970.5,2.0,2.0,-13040.0,50.34,970.5
1710536302226129317,7.0,-12540.0,71.57,971.0,2.0,2.0,-12540.0,71.57,971.0
1710536302774838247,8.0,-12040.0,84.69,971.5,2.0,2.0,-12040.0,84.69,971.5
1710536303319821517,9.0,-11540.0,110.72,972.0,2.0,2.0,-11540.0,110.72,972.0
1710536303864730090,10.0,-11040.0,122.83,972.5,2.0,2.0,-11040.0,122.83,972.5
1710536304409567732,11.0,-10540.0,134.69,973.0,2.0,2.0,-10540.0,134.69,973.0
1710536304957832929,12.0,-10040.0,153.11,973.5,2.0,2.0,-10040.0,153.11,973.5
1710536305502963944,13.0,-9540.0,140.45,974.0,2.0,2.0,-9540.0,140.45,974.0
1710536306047684788,14.0,-9040.0,169.13,974.5,2.0,2.0,-9040.0,169.13,974.5
1710536306592784189,15.0,-8540.0,178.41,975.0,2.0,2.0,-8540.0,178.41,975.0
1710536307140935115,16.0,-8040.0,205.42,975.5,2.0,2.0,-8040.0,205.42,975.5
1710536307685714697,17.0,-7540.0,207.9,976.0,2.0,2.0,-7540.0,207.9,976.0
1710536308230506230,18.0,-7040.0,234.42,976.5,2.0,2.0,-7040.0,234.42,976.5
1710536308775672602,19.0,-6540.0,251.92,977.0,2.0,2.0,-6540.0,251.92,977.0
1710536309320467435,20.0,-6040.0,271.35,977.5,2.0,2.0,-6040.0,271.35,977.5
1710536309868855100,21.0,-5540.0,255.72,978.0,2.0,2.0,-5540.0,255.72,978.0
1710536310413607608,22.0,-5040.0,276.9,978.5,2.0,2.0,-5040.0,276.9,978.5
1710536310958629302,23.0,-4540.0,291.97,979.0,2.0,2.0,-4540.0,291.97,979.0
1710536311503672447,24.0,-4040.0,315.99,979.5,2.0,2.0,-4040.0,315.99,979.5
1710536312051831841,25.0,-3540.0,335.99,980.0,2.0,2.0,-3540.0,335.99,980.0
1710536312596703205,26.0,-3040.0,342.86,980.5,2.0,2.0,-3040.0,342.86,980.5
1710536313141675445,27.0,-2540.0,369.18,981.0,2.0,2.0,-2540.0,369.18,981.0
1710536313686637780,28.0,-2040.0,387.73,981.5,2.0,2.0,-2040.0,387.73,981.5
1710536314231120642,29.0,-1540.0,400.13,982.0,2.0,2.0,-1540.0,400.13,982.0
1710536314779769762,30.0,-1040.0,416.17,982.5,2.0,2.0,-1040.0,416.17,982.5
1710536315324557605,31.0,-540.0,435.72,983.0,2.0,2.0,-540.0,435.72,983.0
1710536315869407654,32.0,-40.0,454.03,983.5,2.0,2.0,-40.0,454.03,983.5
1710536316414090861,33.0,460.0,470.17,984.0,2.0,2.0,460.0,470.17,984.0
1710536316959342056,34.0,960.0,490.0,984.5,2.0,2.0,960.0,490.0,984.5
1710536317507629913,35.0,1460.0,507.99,985.0,2.0,2.0,1460.0,507.99,985.0
1710536318052727680,36.0,1960.0,525.44,985.5,2.0,2.0,1960.0,525.44,985.5
1710536318597698389,37.0,2460.0,542.56,986.0,2.0,2.0,2460.0,542.56,986.0
1710536319142327451,38.0,2960.0,465.64,986.5,2.0,2.0,2960.0,465.64,986.5
1710536319687632548,39.0,3460.0,485.1,987.0,2.0,2.0,3460.0,485.1,987.0
1710536320235063298,40.0,3960.0,509.33,987.5,2.0,2.0,3960.0,509.33,987.5
1710536320780493686,41.0,4460.0,526.83,988.0,2.0,2.0,4460.0,526.83,988.0
1710536321325285190,42.0,4960.0,548.39,988.5,2.0,2.0,4960.0,548.39,988.5
1710536321870127361,43.0,5460.0,565.92,989.0,2.0,2.0,5460.0,565.92,989.0
1710536322418632681,44.0,5960.0,581.65,989.5,2.0,2.0,5960.0,581.65,989.5
1710536322963474775,45.0,6460.0,586.21,990.0,2.0,2.0,6460.0,586.21,990.0
1710536323508238330,46.0,6960.0,595.02,990.5,2.0,2.0,6960.0,595.02,990.5
1710536324053416220,47.0,7460.0,604.33,991.0,2.0,2.0,7460.0,604.33,991.0
1710536324598364935,48.0,7960.0,614.48,991.5,2.0,2.0,7960.0,614.48,991.5
1710536325146299285,49.0,8460.0,604.43,992.0,2.0,2.0,8460.0,604.43,992.0
1710536325691321432,50.0,8960.0,616.79,992.5,2.0,2.0,8960.0,616.79,992.5
1710536326235762179,51.0,9460.0,624.82,993.0,2.0,2.0,9460.0,624.82,993.0
1710536326781261709,52.0,9960.0,635.56,993.5,2.0,2.0,9960.0,635.56,993.5
1710536327329447031,53.0,10460.0,645.69,994.0,2.0,2.0,10460.0,645.69,994.0
1710536327874443562,54.0,10960.0,654.51,994.5,2.0,2.0,10960.0,654.51,994.5
1710536328419106519,55.0,11460.0,662.75,995.0,2.0,2.0,11460.0,662.75,995.0
1710536328964404980,56.0,11960.0,671.42,995.5,2.0,2.0,11960.0,671.42,995.5
1710536329512546271,57.0,12460.0,675.52,996.0,2.0,2.0,12460.0,675.52,996.0
1710536330057445177,58.0,12960.0,681.73,996.5,2.0,2.0,12960.0,681.73,996.5
1710536330606575575,59.0,13460.0,646.15,997.0,2.0,2.0,13460.0,646.15,997.0
1710536331147215280,60.0,13960.0,655.83,997.5,2.0,2.0,13960.0,655.83,997.5
