bag_timestamp_ns,load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement
1710528805901911757,2.0,-32504.0,73.98,885.5,2.0,2.0,-32504.0,73.98,885.5
1710528806446745588,3.0,-32004.0,156.69,886.0,2.0,2.0,-32004.0,156.69,886.0
1710528806995326986,4.0,-31504.0,219.22,886.5,2.0,2.0,-31504.0,219.22,886.5
1710528807541037663,5.0,-31004.0,276.09,887.0,2.0,2.0,-31004.0,276.09,887.0
1710528808085719177,6.0,-30504.0,317.16,887.5,2.0,2.0,-30504.0,317.16,887.5
1710528808630517933,7.0,-30004.0,378.14,888.0,2.0,2.0,-30004.0,378.14,888.0
1710528809178846243,8.0,-29504.0,426.96,888.5,2.0,2.0,-29504.0,426.96,888.5
1710528809723376981,9.0,-29004.0,474.96,889.0,2.0,2.0,-29004.0,474.96,889.0
1710528810268763444,10.0,-28504.0,525.19,889.5,2.0,2.0,-28504.0,525.19,889.5
1710528810813649732,11.0,-28004.0,575.35,890.0,2.0,2.0,-28004.0,575.35,890.0
1710528811358674634,12.0,-27504.0,625.26,890.5,2.0,2.0,-27504.0,625.26,890.5
1710528811906986217,13.0,-27004.0,689.05,891.0,2.0,2.0,-27004.0,689.05,891.0
1710528812451895575,14.0,-26504.0,728.45,891.5,2.0,2.0,-26504.0,728.45,891.5
1710528812996803179,15.0,-26004.0,771.84,892.0,2.0,2.0,-26004.0,771.84,892.0
1710528813541280681,16.0,-25504.0,818.51,892.5,2.0,2.0,-25504.0,818.51,892.5
1710528814090162231,17.0,-25004.0,864.8,893.0,2.0,2.0,-25004.0,864.8,893.0
1710528814634899470,18.0,-24504.0,913.46,893.5,2.0,2.0,-24504.0,913.46,893.5
1710528815179689162,19.0,-24004.0,955.06,894.0,2.0,2.0,-24004.0,955.06,894.0
1710528815723934524,20.0,-23504.0,991.36,894.5,2.0,2.0,-23504.0,991.36,894.5
1710528816273065943,21.0,-23004.0,1048.21,895.0,2.0,2.0,-23004.0,1048.21,895.0
