bag_timestamp_ns,load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement
1710524578524059218,2.0,23964.0,-25.46,90.0,2.0,2.0,23964.0,-25.46,90.0
1710524579068566457,3.0,24464.0,-23.59,90.5,2.0,2.0,24464.0,-23.59,90.5
1710524579613855586,4.0,24964.0,-24.67,91.0,2.0,2.0,24964.0,-24.67,91.0
1710524580158434107,5.0,25464.0,-25.21,91.5,2.0,2.0,25464.0,-25.21,91.5
1710524580703828815,6.0,25964.0,-24.0,92.0,2.0,2.0,25964.0,-24.0,92.0
1710524581251953583,7.0,26464.0,-25.61,92.5,2.0,2.0,26464.0,-25.61,92.5
1710524581796501617,8.0,26964.0,-25.81,93.0,2.0,2.0,26964.0,-25.81,93.0
1710524582341875882,9.0,27464.0,-24.5,93.5,2.0,2.0,27464.0,-24.5,93.5
1710524582886611636,10.0,27964.0,-24.55,94.0,2.0,2.0,27964.0,-24.55,94.0
1710524583431769632,11.0,28464.0,-26.18,94.5,2.0,2.0,28464.0,-26.18,94.5
1710524583981652944,12.0,28964.0,-24.84,95.0,2.0,2.0,28964.0,-24.84,95.0
1710524584524584703,13.0,29464.0,-24.42,95.5,2.0,2.0,29464.0,-24.42,95.5
1710524585069660078,14.0,29964.0,-25.76,96.0,2.0,2.0,29964.0,-25.76,96.0
1710524585614129220,15.0,30464.0,-26.1,96.5,2.0,2.0,30464.0,-26.1,96.5
1710524586159359264,16.0,30964.0,-24.37,97.0,2.0,2.0,30964.0,-24.37,97.0
1710524586707781433,17.0,31464.0,-26.12,97.5,2.0,2.0,31464.0,-26.12,97.5
1710524587252518216,18.0,31964.0,-26.43,98.0,2.0,2.0,31964.0,-26.43,98.0
1710524587797060955,19.0,32464.0,-24.53,98.5,2.0,2.0,32464.0,-24.53,98.5
1710524588342480655,20.0,-32572.0,-24.11,99.0,2.0,2.0,-32572.0,-24.11,99.0
1710524588887217991,21.0,-32072.0,-21.3,99.5,2.0,2.0,-32072.0,-21.3,99.5
1710524589435699704,22.0,-31572.0,-19.3,100.0,2.0,2.0,-31572.0,-19.3,100.0
1710524589981810660,23.0,-31072.0,-17.22,100.5,2.0,2.0,-31072.0,-17.22,100.5
1710524590525708067,24.0,-30572.0,-14.89,101.0,2.0,2.0,-30572.0,-14.89,101.0
1710524591070498540,25.0,-30072.0,-12.73,101.5,2.0,2.0,-30072.0,-12.73,101.5
1710524591618276561,26.0,-29572.0,-10.95,102.0,2.0,2.0,-29572.0,-10.95,102.0
1710524592163334823,27.0,-29072.0,-8.62,102.5,2.0,2.0,-29072.0,-8.62,102.5
