sim_idx,bush,branch,trial,flex_modulus,probe_height,field_stiffness,sim_stiffness,force_error_10mm,force_error_15mm,force_error_20mm,force_error_25mm,force_error_30mm,num_links,discretization_RMSE
0,3,2,1,4900000000.0,0.522,0.16567277625938015,0.2948134124982485,1.0566529456935347,1.6900283300864238,2.5043519792765094,3.1461849126089843,3.775955291463805,4,0.4329602405453589
1,3,3,1,4900000000.0,0.594,0.25549092150073616,0.32095795488505047,0.08770811696261926,0.20407304869365195,0.5702599579193395,0.9711752854845566,1.4411496962664616,4,0.3967725642890935
2,3,1,2,4900000000.0,0.552,0.04448186131743198,0.036927126138414396,0.15575003866797943,0.16239556176267317,0.16885969240296528,0.20426903016519715,0.21344128699886422,3,0.4699239142227189
3,3,2,2,4900000000.0,0.438,0.2586403060915288,0.7902781395761669,5.467767149403711,7.868665343991162,10.479585741861193,,,5,0.4457755555124636
4,3,2,3,4900000000.0,0.341,0.45862648393657496,1.6837345169551954,12.751034137543328,18.457983785,,,,5,0.4457755555124636
5,3,3,2,4900000000.0,0.515,0.35821881120707066,0.45181434382245184,0.22293652058092528,0.8566953565352424,1.2205129834923927,1.7711722652339503,,5,0.380433779067329
