sim_idx,bush,branch,trial,flex_modulus,probe_height,field_stiffness,sim_stiffness,force_error_10mm,force_error_15mm,force_error_20mm,force_error_25mm,force_error_30mm,num_links,discretization_RMSE
0,1,1,1,4900000000.0,0.641,0.016965298978646397,0.0043836138088206075,0.12413497551313242,0.1911638460082311,,,,12,2.77342117997051
1,1,1,2,4900000000.0,0.518,0.030984380509458915,0.009120190585461813,0.2654073575828328,0.38639085282493013,0.4923904544994697,0.5868502228892514,,12,2.77342117997051
2,1,1,3,4900000000.0,0.39,0.0886143821452541,0.02042263590055056,0.6837565247121407,0.9079950840003581,1.2708376276278703,,,12,2.77342117997051
3,1,2,1,4900000000.0,0.505,0.12178963487445983,0.30953765457918014,1.9260899251574954,2.8217455295407143,3.7251739004300988,4.564821223864697,5.449225562432536,12,1.8885498951137356
4,1,2,2,4900000000.0,0.415,0.2007085313639386,0.47331899044417897,2.358247151943095,3.6778783106265043,5.037545700198288,,,12,1.8885498951137356
5,1,2,3,4900000000.0,0.306,0.4291595072651976,-0.1302777614777673,2.341915278889105,3.353779858721679,10.245892913536691,,,12,1.8885498951137356
6,1,3,1,4900000000.0,0.544,0.453159169989701,-0.1498591015101654,3.7173860228780757,5.206738500444016,12.769712142663412,,,12,1.2890988414051374
7,1,3,2,4900000000.0,0.446,0.796860417474872,1.440470886859779,5.533576957676447,,,,,12,1.2890988414051374
8,1,3,3,4900000000.0,0.343,1.2335559097475486,3.10154150714107,,,,,,12,1.2890988414051374
