sim_idx,bush,branch,trial,flex_modulus,probe_height,field_stiffness,sim_stiffness,force_error_10mm,force_error_15mm,force_error_20mm,force_error_25mm,force_error_30mm,num_links,discretization_RMSE
0,3,1,1,4900000000.0,0.65,0.019431904573452154,0.005974622993115598,0.15662755411326296,0.24513367088335813,,,,2,0.43988714167116844
1,3,1,2,4900000000.0,0.544,0.04448186131743198,0.00938118747715674,0.3619950918838274,0.5057236586236883,0.6541765370176231,,,2,0.43988714167116844
2,3,2,1,4900000000.0,0.702,0.16567277625938015,0.02544298993818001,,,,,,5,0.3968590894249973
3,3,2,2,4900000000.0,0.646,0.2586403060915288,0.04577584686623737,1.8602889676854653,3.132859147160489,4.244195235682205,5.295013818612436,6.365912490227813,5,0.3968590894249973
4,3,2,3,4900000000.0,0.56,0.45862648393657496,0.09587686644438453,3.806872808906547,5.171804942652783,7.633078507935311,,,5,0.3968590894249973
5,3,3,1,4900000000.0,0.605,0.25549092150073616,0.010776047999693894,,,,,,4,0.49395176523022655
6,3,3,2,4900000000.0,0.52,0.35821881120707066,0.021301251384029322,3.705900169121544,5.391397311867149,7.135370634495757,8.71817611216605,,4,0.49395176523022655
