load_cell_reading,actuator_displacement,Time (s),Load (N)
0.0,0.0,0.0,0.0
11.469999,0.5,0.5448721280000001,0.11248225
-12.65,1.0,1.090075853,-0.12405413
0.59000015,1.5,1.637732576,0.0057859123
40.019997,2.0,2.182840579,0.39246207
35.699997,2.5,2.7279491190000003,0.35009736
103.91,3.0,3.2729205720000003,1.0190089
151.23,3.5,3.8199001330000004,1.4830596
140.56,4.0,4.365965345,1.3784227
210.67,4.5,4.910970382,2.0659668
224.09,5.0,5.456025628,2.197572
239.27,5.5,6.000877776,2.346437
263.5,6.0,6.5490500140000005,2.5840523
247.29,6.5,7.094086196,2.4250863
274.90997,7.0,7.638463047,2.695946
333.47998,7.5,8.183823078,3.2703214
385.86,8.0,8.732115513,3.7839937
393.56998,8.5,9.277188519000001,3.859603
421.59998,9.0,9.821655101000001,4.1344833
459.84998,9.5,10.366738374,4.509588
469.87997,10.0,10.911796543000001,4.6079483
466.09998,10.5,11.460015576,4.5708795
444.27,11.0,12.004972400000002,4.3568
493.34,11.5,12.549916495000002,4.8380127
529.86005,12.0,13.094505248,5.1961517
595.63,12.5,13.642974153,5.8411345
628.92004,13.0,14.187867555,6.1675982
647.43,13.5,14.732917608000001,6.3491187
664.54004,14.0,15.277775796,6.516911
702.44,14.5,15.822248441000001,6.8885827
701.36005,15.0,16.370954660000002,6.877992
735.97003,15.5,16.915944510000003,7.2174
749.93,16.0,17.460623852,7.3543005
766.89,16.5,18.00557797,7.520622
779.01,17.0,18.553928222,7.639478
