load_cell_reading,actuator_displacement,Time (s),Load (N)
0.0,0.0,0.0,0.0
2.1899948,0.5,0.544793553,0.021476626
2.5,1.0,1.089310784,0.024516702
4.419998,1.5,1.638109381,0.04334545
13.580002,2.0,2.182860233,0.13317436
19.970001,2.5,2.7276230420000003,0.19583887
25.830002,3.0,3.272610953,0.25330585
27.909996,3.5,3.8178809730000003,0.27370363
35.35,4.0,4.3657966230000005,0.34666508
41.699997,4.5,4.910841448,0.40893734
45.109997,5.0,5.455360495000001,0.44237798
49.01,5.5,6.000301417,0.48062396
53.769997,6.0,6.545286869000001,0.5273036
61.05,6.5,7.093728531,0.598696
65.02,7.0,7.638398092,0.63762844
68.91,7.5,8.183480192000001,0.6757763
71.82,8.0,8.728298499000001,0.70431364
80.08,8.5,9.272816545000001,0.7853166
84.7,9.0,9.821509544000001,0.83062327
89.56,9.5,10.366373771000001,0.8782836
95.34,10.0,10.912212043,0.934966
102.96,10.5,11.45633224,1.0096927
109.74,11.0,12.001112090000001,1.0761818
114.799995,11.5,12.54936876,1.1258035
121.0,12.0,13.09423184,1.1866046
130.35,12.5,13.639264543000001,1.2782968
136.01,13.0,14.183961903,1.3338025
143.26999,13.5,14.728865918,1.4049988
146.83,14.0,15.273726497,1.4399104
150.53,14.5,15.822142521000002,1.4761951
160.93,15.0,16.367122809,1.5781841
155.13,15.5,16.912178123,1.5213056
160.53,16.0,17.456225276,1.5742615
165.63,16.5,18.005012004,1.6242754
173.95999,17.0,18.549826089,1.7059648
180.06,17.5,19.094730617,1.7657855
184.41,18.0,19.639557932000002,1.8084443
187.79999,18.5,20.184779159,1.8416889
193.5,19.0,20.732755406000003,1.8975868
198.62,19.5,21.277448411,1.9477968
204.51001,20.0,21.822549208,2.005558
204.04001,20.5,22.367309182,2.000949
210.95,21.0,22.912046723000003,2.0687127
213.97,21.5,23.460326127000002,2.098329
224.66,22.0,24.005658128,2.203162
230.33,22.5,24.550458232,2.2587657
238.88998,23.0,25.095086996000003,2.3427105
239.85,23.5,25.639805393000003,2.352125
246.70001,24.0,26.188530317,2.4193006
251.01999,24.5,26.733306570000003,2.4616652
259.02,25.0,27.278213956000002,2.5401185
265.6,25.5,27.823159872,2.6046462
273.79,26.0,28.371698485000003,2.6849627
277.72,26.5,28.916549762000002,2.7235026
282.52,27.0,29.461482726000003,2.7705746
290.62,27.5,30.006613166,2.8500085
298.19,28.0,30.551867783000002,2.9242449
302.82,28.5,31.099442505000003,2.9696498
307.57,29.0,31.647368615,3.0162313
315.4,29.5,32.189513463000004,3.0930173
323.32,30.0,32.734296228000005,3.170686
331.11,30.5,33.282329992,3.2470798
337.55,31.0,33.827446795,3.3102345
345.25,31.5,34.372500868,3.3857458
352.74,32.0,34.917250649,3.4591978
360.69,32.5,35.462166189,3.5371604
367.1,33.0,36.010540961000004,3.6000211
372.08002,33.5,36.55537246,3.6488583
379.7,34.0,37.10002969,3.7235851
387.36002,34.5,37.644757184,3.798704
394.84,35.0,38.193516009,3.8720574
402.45,35.5,38.738581442000005,3.9466863
409.38,36.0,39.283349706,4.0146465
415.44,36.5,39.82844947,4.0740747
423.21,37.0,40.372974605,4.1502724
429.48,37.5,40.921434346000005,4.21176
437.85,38.0,41.465941256,4.2938414
445.99002,38.5,42.011230654,4.3736677
454.05002,39.0,42.556081657,4.452709
459.08002,39.5,43.10453813,4.502037
465.24002,40.0,43.650287046,4.5624456
469.69,40.5,44.194344634000004,4.6060853
478.07,41.0,44.738947248,4.688265
