load_cell_reading,actuator_displacement,Time (s),Load (N)
0.0,0.0,0.0,0.0
9.300001,0.5,0.544732373,0.09120185
17.18,1.0,1.0897496050000002,0.16847825
30.850002,1.5,1.6345792950000002,0.30253518
31.630001,2.0,2.1827809940000003,0.31018436
45.47,2.5,2.7277433650000003,0.44590837
58.43,3.0,3.2727941150000004,0.5730026
76.61,3.5,3.817219289,0.75128746
92.86,4.0,4.362605076,0.9106455
108.63,4.5,4.910766798,1.0652964
124.54,5.0,5.455755966,1.2213202
130.4,5.5,6.000464268,1.2787871
142.51001,6.0,6.545655504000001,1.3975457
152.45999,6.5,7.0937499420000005,1.4951218
146.17001,7.0,7.638576421000001,1.4334381
165.87,7.5,8.183912305,1.626629
175.65,8.0,8.728453152,1.722538
189.81,8.5,9.273254683000001,1.8614002
195.45999,9.0,9.821338456000001,1.9168078
206.19,9.5,10.366747003,2.0220332
212.56,10.0,10.911461887000002,2.0845015
221.79001,10.5,11.455904999000001,2.1750169
235.07,11.0,12.009583076,2.3052492
244.14001,11.5,12.549509330000001,2.3941956
226.67001,12.0,13.094579409000001,2.2228732
241.79001,12.5,13.639353834000001,2.37115
237.51999,13.0,14.184509640000002,2.3292756
242.85,13.5,14.732502038000002,2.381545
248.87,14.0,15.277480667,2.4405808
270.44,14.5,15.821859229000001,2.65211
283.57,15.0,16.367576718000002,2.7808719
274.41,15.5,16.915012113,2.691043
296.02002,16.0,17.460610789,2.9029646
301.52002,16.5,18.007992375,2.956901
286.16,17.0,18.55058203,2.806271
302.64,17.5,19.098650859000003,2.9678845
315.69,18.0,19.64310133,3.0958614
322.1,18.5,20.188490355000003,3.158722
342.93002,19.0,20.733549642,3.3629947
358.76,19.5,21.278358566,3.5182338
362.07,20.0,21.826307312,3.5506935
355.42,20.5,22.371511534,3.4854794
378.06,21.0,22.916457759,3.707502
391.81,21.5,23.460521847000003,3.8423433
410.26,22.0,24.00582339,4.0232763
411.26,22.5,24.554377502,4.033083
358.15,23.0,25.099329265,3.5122514
380.33002,23.5,25.64430197,3.729763
391.95,24.0,26.189768411000003,3.8437166
412.62,24.5,26.733968102000002,4.0464196
413.97,25.0,27.282346946,4.0596585
425.09,25.5,27.827282357,4.1687083
438.38,26.0,28.372510449000004,4.299039
446.69,26.5,28.916981405,4.3805323
452.26,27.0,29.465053292,4.4351554
470.24002,27.5,30.009981729000003,4.611479
488.22,28.0,30.554967335,4.787802
499.26,28.5,31.099963680000002,4.8960676
487.67,29.0,31.644320706000002,4.7824087
488.85,29.5,32.193099504,4.7939806
499.12,30.0,32.738030358,4.894695
450.30002,30.5,33.282817128000005,4.4159346
480.26,31.0,33.827895739,4.7097416
472.28,31.5,34.372749242000005,4.6314845
505.75,32.0,34.921000784,4.959713
528.24,32.5,35.465928957,5.1802645
547.39996,33.0,36.010383485000006,5.36816
496.95,33.5,36.555746218,4.8734145
489.78,34.0,37.100469579000006,4.8031006
505.84,34.5,37.648784054000004,4.9605956
503.87,35.0,38.193792755000004,4.9412766
508.53,35.5,38.738760464,4.986975
521.07,36.0,39.283652163,5.109951
530.06,36.5,39.831805921000004,5.198113
541.17,37.0,40.376834472000006,5.3070645
553.20996,37.5,40.921548854,5.4251366
566.13,38.0,41.466716798,5.551839
578.06,38.5,42.011010844000005,5.668832
590.76996,39.0,42.559756853,5.793474
606.08997,39.5,43.104736235000004,5.943712
620.93,40.0,43.649748506,6.089243
637.64996,40.5,44.194594958,6.25321
656.1,41.0,44.742744488,6.4341426
