load_cell_reading,actuator_displacement,Time (s),Load (N)
0.0,0.0,1.637997565,0.0
14.669998,0.5,2.1828752380000003,0.14386353
39.04,1.0,2.727854852,0.3828516
50.17,1.5,3.276334884,0.49199957
58.309998,2.0,3.821322798,0.57182574
73.19,2.5,4.366043727,0.7177487
86.53,3.0,4.910895062000001,0.8485694
95.64,3.5,5.459334406,0.93790793
105.81,4.0,6.003928365,1.0376415
127.2,4.5,6.549353663000001,1.2474058
139.68,5.0,7.094078416,1.3697928
147.32,5.5,7.6425597960000005,1.4447157
159.47,6.0,8.187292095,1.5638665
175.45,6.5,8.732372960000001,1.7205766
184.11,7.0,9.277067752,1.8055023
191.88,7.5,9.825212522000001,1.8816999
205.83,8.0,10.370405299000002,2.0185027
219.68,8.5,10.915245485,2.1543245
236.18,9.0,11.460298012,2.3161345
250.32999,9.5,12.008449727,2.4548984
260.15,10.0,12.553485532000002,2.5512
263.76,10.5,13.098006066,2.5866022
280.13,11.0,13.642790714,2.747137
287.68,11.5,14.191619313,2.821177
288.3,12.0,14.736833524000001,2.8272572
302.32,12.5,15.281769723000002,2.9647465
332.49,13.0,15.826196486,3.260613
344.38,13.5,16.371216513,3.377214
351.53,14.0,16.919573482,3.4473314
361.97,14.5,17.464775354,3.5497131
378.93,15.0,18.008889558,3.716034
392.46,15.5,18.554535868000002,3.8487177
397.83,16.0,19.102705579000002,3.901379
408.87,16.5,19.647381951,4.0096445
417.6,17.0,20.192258891,4.095257
432.14,17.5,20.737907662,4.2378454
444.9,18.0,21.285785977,4.3629785
455.33,18.5,21.830738556,4.4652615
461.2,19.0,22.375664738,4.5228267
471.47,19.5,22.920346933,4.623541
488.42,20.0,23.468786652000002,4.789764
504.25,20.5,24.013687823,4.945003
476.35,21.0,24.558778446,4.6713977
486.75,21.5,25.103530597000002,4.7733865
500.99,22.0,25.651748319000003,4.913033
508.43,22.5,26.196548519,4.985995
522.34,23.0,26.741906488,5.1224055
546.12,23.5,27.286716688000002,5.3556075
557.68,24.0,27.83503563,5.468972
566.38,24.5,28.379865708,5.5542903
569.82,25.0,28.92477951,5.588025
573.59,25.5,29.469680307,5.624996
586.47,26.0,30.017874886,5.7513056
601.12,26.5,30.562984249000003,5.8949733
617.89,27.0,31.107945316000002,6.059431
631.62,27.5,31.652457446000003,6.194076
649.8,28.0,32.200828674,6.3723607
659.09,28.5,32.746004743,6.4634647
668.38,29.0,33.290816339,6.5545683
675.27,29.5,33.836287938000005,6.6221366
694.13,30.0,34.38423462,6.80709
706.32,30.5,34.929099318,6.926633
713.94,31.0,35.473959953000005,7.0013595
728.68,31.5,36.018771699000006,7.1459093
747.55,32.0,36.563873387,7.3309608
755.64,32.5,37.112120228,7.410297
766.64,33.0,37.657096110000005,7.51817
775.66,33.5,38.201941709,7.6066256
775.76,34.0,38.747298235,7.6076064
798.16,34.5,39.295264725,7.827275
803.91,35.0,39.839857192000004,7.8836637
811.48,35.5,40.385077173,7.9578996
825.87,36.0,40.929952557,8.099018
836.99,36.5,41.478292213,8.208068
839.29,37.0,42.022994306,8.230623
819.97,37.5,42.568091491000004,8.041159
844.36,38.0,43.1130857,8.280343
876.1,38.5,43.661525496,8.591606
883.58,39.0,44.206159904,8.66496
894.94,39.5,44.751243879,8.776363
