load_cell_reading,actuator_displacement,Time (s),Load (N)
0.0,0.0,2.182689218,0.0
1.9599991,0.5,2.72974395,0.019221008
3.6699982,1.0,3.2727049920000004,0.035990387
3.8599968,1.5,3.820737675,0.03785363
5.7599983,2.0,4.3653988870000004,0.05648628
7.319998,2.5,4.910636354,0.071784645
8.329998,3.0,5.455607678000001,0.08168936
8.839998,3.5,6.000575518000001,0.08669075
10.319998,4.0,6.548029385,0.101204604
10.679998,4.5,7.093352087,0.10473499
10.599998,5.0,7.638404418,0.10395047
12.029999,5.5,8.182921894,0.11797398
13.089998,6.0,8.731059477,0.12836903
13.199999,6.5,9.27655652,0.12944776
14.569998,7.0,9.821256209000001,0.14288287
14.599998,7.5,10.366069463,0.14317706
14.499998,8.0,10.91112872,0.1421964
15.339998,8.5,11.455859648,0.15043399
17.219997,9.0,12.000770345000001,0.16887048
17.869999,9.5,12.548624132,0.17524482
18.669998,10.0,13.094061937000001,0.18309014
18.399998,10.5,13.638905153000001,0.18044233
19.369999,11.0,14.183875159000001,0.18995479
19.179998,11.5,14.732656693000001,0.18809153
19.519999,12.0,15.277091372000001,0.19142579
18.38,12.5,15.822009512000001,0.18024622
20.63,13.0,16.366655126,0.20231117
22.21,13.5,16.911469178,0.21780568
24.309998,14.0,17.456622336000002,0.23839964
26.619999,14.5,18.004840975,0.261053
26.98,15.0,18.549022229000002,0.2645834
28.249998,15.5,19.094462553,0.27703783
28.109999,16.0,19.639517113,0.27566493
28.73,16.5,20.187810979,0.28174502
29.759998,17.0,20.732511031,0.2918459
29.619999,17.5,21.277404345,0.29047292
29.39,18.0,21.822380542,0.28821743
28.829998,18.5,22.367010277000002,0.2827257
30.409998,19.0,22.915674043000003,0.2982202
31.899998,19.5,23.460436141000002,0.31283212
31.669998,20.0,24.005491195,0.3105766
32.899998,20.5,24.549969548,0.32263875
34.079998,21.0,25.095096556,0.3342106
34.609997,21.5,25.643423236,0.33940813
35.559998,22.0,26.188406111000003,0.34872445
35.949997,22.5,26.732945173,0.35254905
36.67,23.0,27.278146036000003,0.35960984
37.03,23.5,27.822094667000002,0.36314023
37.739998,24.0,28.370675697000003,0.37010294
38.69,24.5,28.916167683,0.37941927
40.09,25.0,29.461029006,0.39314857
41.16,25.5,30.006194199000003,0.40364167
40.719997,26.0,30.550416375,0.39932677
41.179996,26.5,31.099136949000002,0.40383783
43.329998,27.0,31.644028428000002,0.4249221
45.28,27.5,32.188986649,0.44404507
45.96,28.0,32.733207007000004,0.4507136
47.379997,28.5,33.278979264,0.46463904
47.739998,29.0,33.826943412000006,0.46816945
46.03,29.5,34.371941027000005,0.45140007
47.149998,30.0,34.916630378,0.4623835
48.489998,30.5,35.461604030000004,0.47552443
48.85,31.0,36.006415681,0.4790548
49.64,31.5,36.554564146000004,0.48680207
50.94,32.0,37.099490849000006,0.49955073
52.05,32.5,37.644651445,0.5104361
53.17,33.0,38.189876214,0.5214195
54.329998,33.5,38.73410796,0.53279525
55.3,34.0,39.282789922,0.54230773
56.29,34.5,39.827751368,0.5520163
57.21,35.0,40.372695274,0.56103843
58.589996,35.5,40.917315187,0.5745716
59.04,36.0,41.462377563000004,0.5789846
60.019997,36.5,42.010570040000005,0.5885951
61.729996,37.0,42.555008251000004,0.60536444
62.14,37.5,43.100293899,0.6093852
62.739998,38.0,43.645560834,0.6152692
62.76,38.5,44.193525376000004,0.6154653
63.69,39.0,44.738111307000004,0.6245855
