load_cell_reading,actuator_displacement,Time (s),Load (N)
0.0,0.0,2.181894598,0.0
26.839996,0.5,2.7279216510000004,0.26321054
64.990005,1.0,3.275858721,0.6373342
82.81999,1.5,3.8208524820000003,0.8121867
115.42999,2.0,4.3657633780000005,1.1319815
138.87,2.5,4.91055784,1.3618494
165.21999,3.0,5.455028962,1.6202546
200.23,3.5,6.003805435,1.9635855
222.49,4.0,6.548873765000001,2.1818814
243.34999,4.5,7.093587984,2.3864484
277.3,5.0,7.638080228000001,2.7193842
307.75,5.5,8.186667284,3.0179963
335.21997,6.0,8.731666965,3.287385
358.03003,6.5,9.276480187,3.511075
385.69,7.0,9.821310216,3.7823267
418.47003,7.5,10.366415939000001,4.103789
448.31,8.0,10.914433785,4.396419
474.37,8.5,11.459075386,4.6519804
503.26,9.0,12.004547836,4.9352946
536.36,9.5,12.549266602000001,5.2598944
564.56,10.0,13.093836943000001,5.5364423
592.9,10.5,13.642033080000001,5.814363
614.99,11.0,14.187465619000001,6.0309916
648.51,11.5,14.732462849000001,6.3597107
678.76,12.0,15.277030609,6.6563616
704.75,12.5,15.825508118,6.9112363
731.67004,13.0,16.370433957,7.1752315
758.08,13.5,16.915306906,7.4342256
782.03,14.0,17.459687898000002,7.6690946
813.78,14.5,18.005104626,7.980456
832.38,15.0,18.553384910000002,8.162859
860.71,15.5,19.098409656,8.440681
891.32,16.0,19.643286723000003,8.740863
917.91003,16.5,20.188117386000002,9.001622
