load_cell_reading,actuator_displacement,Time (s),Load (N)
0.0,0.0,0.0,0.0
3.2200012,0.5,0.5450144290000001,0.031577438
2.8700027,1.0,1.089951711,0.028145105
4.6100006,1.5,1.634695846,0.045208663
5.25,2.0,2.179734743,0.051484913
8.48,2.5,2.727905187,0.0831604
9.73,3.0,3.2779557610000003,0.09541869
12.240002,3.5,3.8178067270000002,0.12003341
22.28,4.0,4.362671082,0.21849215
26.650002,4.5,4.907724115000001,0.26134723
30.26,5.0,5.455700614,0.29674923
35.300003,5.5,6.000790791,0.34617475
37.690002,6.0,6.545486475000001,0.36961263
43.24,6.5,7.091270151000001,0.42403954
47.22,7.0,7.635396262,0.46307
52.04,7.5,8.180354003,0.51033807
55.120003,8.0,8.728471595,0.54054254
58.510002,8.5,9.275420452,0.5737871
54.65,9.0,9.818200075,0.53593343
56.920002,9.5,10.362972487,0.5581945
57.620003,10.0,10.911272202000001,0.5650592
59.63,10.5,11.456320247,0.58477056
62.91,11.0,12.001011206000001,0.6169363
64.9,11.5,12.546178973,0.6364516
69.93,12.0,13.091180413,0.68577904
68.44,12.5,13.639326533,0.67116714
73.21,13.0,14.184273813,0.71794486
76.78,13.5,14.729304836,0.7529546
81.05,14.0,15.274359447,0.794829
82.29,14.5,15.818999354,0.8069892
85.42,15.0,16.367100022000002,0.83768404
86.740005,15.5,16.912134784000003,0.85062885
91.91,16.0,17.45710021,0.90132916
94.240005,16.5,18.002307543,0.9241787
95.18,17.0,18.55019862,0.93339694
97.0,17.5,19.095100612,0.95124507
94.130005,18.0,19.640062608,0.9231
97.17,18.5,20.184908436,0.9529122
101.5,19.0,20.730281646,0.995375
103.630005,19.5,21.27817539,1.0162631
104.29,20.0,21.822982335000003,1.0227356
107.86,20.5,22.367898020000002,1.0577452
109.97,21.0,22.912834337000003,1.0784373
113.45,21.5,23.458031773000002,1.1125644
115.47,22.0,24.006213071,1.1323738
116.42,22.5,24.550962389000002,1.1416903
117.79001,23.0,25.095559551,1.1551254
118.72,23.5,25.640240556000002,1.1642454
121.17,24.0,26.189084816,1.1882718
122.369995,24.5,26.734259911000002,1.2000397
123.84,25.0,27.278970746000002,1.2144555
127.399994,25.5,27.824013032000003,1.2493672
130.8,26.0,28.368485285000002,1.2827098
131.78,26.5,28.916930492000002,1.2923203
134.14,27.0,29.461771936,1.315464
136.33,27.5,30.006668198000003,1.3369405
138.91,28.0,30.551681782000003,1.3622417
139.39,28.5,31.099957784,1.366949
144.14,29.0,31.644685134000003,1.4135306
145.71,29.5,32.189637343,1.428927
145.47,30.0,32.734580536,1.4265733
147.67,30.5,33.281822003,1.448148
152.57,31.0,33.827778859,1.4962006
155.4,31.5,34.372577835,1.5239534
156.27,32.0,34.917590964000006,1.5324852
159.47,32.5,35.462619063000005,1.5638664
160.12,33.0,36.010725597000004,1.5702407
163.06,33.5,36.555857928,1.5990722
166.12,34.0,37.100976190000004,1.6290805
168.42,34.5,37.645714350000006,1.6516359
167.82,35.0,38.193959266,1.645752
173.42,35.5,38.738865676,1.7006693
174.49,36.0,39.283885219000005,1.7111623
176.57,36.5,39.829043745,1.7315602
179.25,37.0,40.373553606,1.7578418
180.1,37.5,40.92193421,1.7661777
183.49,38.0,41.47045192,1.7994223
186.97,38.5,42.011745069,1.8335493
191.05,39.0,42.556791540000006,1.8735604
194.14,39.5,43.105009595000006,1.903863
198.16,40.0,43.65005139,1.9432857
200.74,40.5,44.194634943000004,1.9685869
205.11,41.0,44.739389030000005,2.011442
