load_cell_reading,actuator_displacement,Time (s),Load (N)
0.0,0.0,0.0,0.0
3.4300003,0.5,0.545105788,0.03363681
3.540001,1.0,1.090017674,0.03471555
4.7400007,1.5,1.6346895060000002,0.046483524
8.120001,2.0,2.182722839,0.07963
6.7700005,2.5,2.7278619440000003,0.06639102
9.300001,3.0,3.2727898640000004,0.09120185
10.940001,3.5,3.817499379,0.107284755
9.790001,4.0,4.3652743460000005,0.09600711
12.820001,4.5,4.910904625000001,0.12572126
17.15,5.0,5.455781903,0.16818404
15.52,5.5,6.000661675000001,0.15219921
16.37,6.0,6.545737117000001,0.16053486
16.85,6.5,7.090500379000001,0.16524205
10.83,7.0,7.638662074000001,0.10620602
15.570001,7.5,8.183436526000001,0.15268955
16.7,8.0,8.728479178,0.16377106
18.29,8.5,9.273365191,0.17936362
22.94,9.0,9.818267748,0.22496456
18.560001,9.5,10.366361447000001,0.18201143
22.400002,10.0,10.911507262,0.21966895
23.6,10.5,11.456316377,0.23143694
23.27,11.0,12.000689206,0.22820075
25.150002,11.5,12.546177841,0.24663725
26.7,12.0,13.094390758000001,0.26183754
26.45,12.5,13.639301717,0.25938588
27.560001,13.0,14.184179482000001,0.27027127
31.150002,13.5,14.729017794,0.30547714
31.48,14.0,15.27451207,0.30871335
31.220001,14.5,15.822047812000001,0.3061636
32.66,15.0,16.367744499,0.3202852
35.79,15.5,16.912172818000002,0.35097998
38.120003,16.0,17.457046826000003,0.37382948
37.9,16.5,18.001371274,0.37167203
37.82,17.0,18.550191335,0.3708875
39.260002,17.5,19.094970127,0.38500905
45.9,18.0,19.64031151,0.45012522
43.83,18.5,20.184441455,0.42982545
44.260002,19.0,20.729971286,0.43404233
44.83,19.5,21.278118550000002,0.43963212
44.36,20.0,21.822624065000003,0.43502298
46.2,20.5,22.371016308,0.4530672
49.32,21.0,22.913141882,0.48366398
47.21,21.5,23.46097392,0.46297196
51.760002,22.0,24.005878684000002,0.5075922
46.739998,22.5,24.550778696000002,0.45836282
48.120003,23.0,25.095730407,0.471896
48.43,23.5,25.640648298000002,0.47493604
52.87,24.0,26.188872794,0.51847756
55.95,24.5,26.73380148,0.5486821
56.82,25.0,27.278823933,0.55721384
58.87,25.5,27.823511276,0.5773175
60.54,26.0,28.368150836,0.59369457
62.850002,26.5,28.916721145,0.61634797
62.86,27.0,29.461662994,0.616446
63.62,27.5,30.00637722,0.62389904
61.010002,28.0,30.551748894000003,0.59830374
64.7,28.5,31.100099764000003,0.63449025
67.64,29.0,31.644890614,0.6633218
69.68,29.5,32.189279728,0.6833273
70.0,30.0,32.73444571,0.6864655
71.92,30.5,33.279286886,0.70529425
73.82,31.0,33.827751422,0.7239269
75.81,31.5,34.372272985,0.7434422
78.11,32.0,34.917413903,0.7659974
83.03,32.5,35.462541513000005,0.8142462
71.66,33.0,36.010664307,0.7027445
75.33,33.5,36.555477055000004,0.73873496
80.03,34.0,37.100741267000004,0.78482616
85.770004,34.5,37.645707397,0.8411163
88.05,35.0,38.18990694,0.86347556
89.06,35.5,38.738607552000005,0.8733802
88.990005,36.0,39.283653829,0.8726938
95.28999,36.5,39.82843294,0.93447566
96.11,37.0,40.373008482,0.94251704
94.3,37.5,40.918079901000006,0.924767
95.67,38.0,41.466458552000006,0.93820226
94.630005,38.5,42.011485152000006,0.9280033
99.28,39.0,42.556312602000006,0.9736042
103.5,39.5,43.101154534,1.0149883
100.83,40.0,43.649442136000005,0.98880446
106.97,40.5,44.194162364,1.0490173
109.36,41.0,44.739103213,1.0724552
