load_cell_reading,actuator_displacement,Time (s),Load (N)
0.0,0.0,0.0,0.0
22.650002,0.5,0.544683099,0.22212063
50.72,1.0,1.089193286,0.49739328
71.01,1.5,1.6378593220000002,0.69637024
95.12,2.0,2.182575075,0.9328086
128.45999,2.5,2.727424381,1.2597623
155.08,3.0,3.2723812700000003,1.5208154
167.18,3.5,3.820790392,1.6394758
170.70001,4.0,4.365790552,1.6739953
172.19,4.5,4.910294422000001,1.688607
175.11002,5.0,5.455597895,1.7172425
178.01001,5.5,6.003805667,1.7456818
180.45001,6.0,6.548818758,1.7696099
184.51999,6.5,7.093632375,1.8095229
187.94,7.0,7.638497603,1.8430617
191.4,7.5,8.183416585,1.8769927
192.19,8.0,8.731919375,1.8847399
194.42001,8.5,9.276613110000001,1.9066088
196.38,9.0,9.82202869,1.9258299
199.1,9.5,10.366521027000001,1.9525039
205.07999,10.0,10.914807728000001,2.0111477
209.09,10.5,11.459575967000001,2.0504725
212.19,11.0,12.004606374000002,2.080873
214.32,11.5,12.549415809000001,2.101761
217.35,12.0,13.09438401,2.1314752
221.9,12.5,13.642686178000002,2.1760955
227.17001,13.0,14.187602572000001,2.2277768
229.12,13.5,14.732672449,2.2468996
233.45001,14.0,15.277232363000001,2.2893624
237.72,14.5,15.825911957,2.3312366
242.72,15.0,16.370700760000002,2.38027
248.35,15.5,16.915631566000002,2.4354813
253.70999,16.0,17.460985626,2.488045
259.1,16.5,18.009037693,2.5409029
264.36002,17.0,18.553674526000002,2.592486
268.56,17.5,19.098421764,2.633674
272.18,18.0,19.643593628,2.669174
280.11002,18.5,20.188609587000002,2.7469406
284.28,19.0,20.736893017,2.7878342
289.15,19.5,21.281536816000003,2.8355925
295.73,20.0,21.826510053,2.9001205
301.19,20.5,22.371534882000002,2.9536648
304.99002,21.0,22.919747574000002,2.99093
308.30002,21.5,23.464440121000003,3.02339
308.54,22.0,24.009573929000002,3.0257437
267.03,22.5,24.554646296,2.6186697
270.55,23.0,25.099314197,2.653189
274.45,23.5,25.647698486000003,2.691435
278.66,24.0,26.192695346,2.7327209
284.06,24.5,26.737274987000003,2.7856767
285.37,25.0,27.282587561000003,2.7985234
286.9,25.5,27.830854055000003,2.8135276
291.30002,26.0,28.375785509000004,2.856677
294.65,26.5,28.920389206000003,2.8895292
294.91,27.0,29.465074267000002,2.8920789
301.24002,27.5,30.013925839000002,2.9541552
308.66,28.0,30.558324127000002,3.0269203
310.19,28.5,31.103287449000003,3.0419245
311.58002,29.0,31.648338054000003,3.055556
317.11002,29.5,32.193456016,3.1097867
318.7,30.0,32.741896992,3.1253793
319.2,30.5,33.28633372,3.1302826
326.11002,31.0,33.831555222,3.1980467
319.34,31.5,34.376406790000004,3.1316555
320.77002,32.0,34.921824409,3.145679
307.63,32.5,35.469321561,3.0168195
315.1,33.0,36.014444411,3.0900753
327.84,33.5,36.559393943,3.2150118
329.12,34.0,37.10442049,3.2275643
338.95,34.5,37.652623275,3.3239639
342.32,35.0,38.197465961,3.3570123
347.57,35.5,38.742411347,3.408497
357.0,36.0,39.287352437,3.500974
365.15,36.5,39.832287705000006,3.580898
372.38,37.0,40.380433429,3.6518002
379.31,37.5,40.925277513000005,3.7197602
385.08002,38.0,41.469802195,3.7763448
389.35,38.5,42.015126599000006,3.818219
396.45,39.0,42.560002126,3.8878462
382.16,39.5,43.108427806,3.7477093
385.93002,40.0,43.653108822,3.7846804
393.0,40.5,44.198049498,3.8540132
394.91,41.0,44.743174798000005,3.8727438
