load_cell_reading,actuator_displacement,Time (s),Load (N)
0.0,0.0,0.0,0.0
1.0299988,0.5,0.5448220930000001,0.0101008415
3.08,1.0,1.0897842640000002,0.03020449
3.5999985,1.5,1.634130802,0.03530392
6.949999,2.0,2.179597061,0.06815621
9.559999,2.5,2.724424737,0.093751565
11.379999,3.0,3.272620158,0.11159967
12.029999,3.5,3.8173896120000004,0.11797398
16.13,4.0,4.362510725,0.15818125
21.369999,4.5,4.907166916,0.2095681
25.07,5.0,5.452434262000001,0.24585271
28.039999,5.5,5.998327315,0.27497846
32.43,6.0,6.545066423000001,0.31802964
35.41,6.5,7.090110812000001,0.34725344
36.64,7.0,7.635011447,0.35931563
42.22,7.5,8.179801529,0.41403675
43.83,8.0,8.724722949,0.42982545
49.78,8.5,9.269503244000001,0.48817503
51.769997,9.0,9.81714528,0.50769025
55.839996,9.5,10.362531587000001,0.5476033
59.78,10.0,10.907617894000001,0.5862415
67.19,10.5,11.452503245,0.6589088
65.79,11.0,12.000717161,0.6451795
70.79,11.5,12.545538724,0.69421273
76.47,12.0,13.090689901000001,0.7499145
79.97,12.5,13.635367115000001,0.78423774
87.270004,13.0,14.180219248,0.8558264
94.12,13.5,14.725589786,0.9230019
99.729996,14.0,15.273306857000001,0.9780171
98.45,14.5,15.817913538,0.9654646
106.54,15.0,16.363280338000003,1.0448005
109.479996,15.5,16.907980767,1.073632
114.42,16.0,17.453038688,1.1220769
118.84,16.5,18.002859408000003,1.1654222
125.08,17.0,18.546217025,1.2266158
134.68,17.5,19.091103581000002,1.3207595
142.23999,18.0,19.635545905,1.3948978
145.73,18.5,20.181029878,1.429123
149.79999,19.0,20.728840721,1.4690361
158.25,19.5,21.273955216,1.5519022
166.07,20.0,21.819330961000002,1.6285903
170.94,20.5,22.364013218,1.6763487
176.94,21.0,22.912197114,1.7351885
179.38998,21.5,23.456965571,1.7592148
184.38998,22.0,24.001783923,1.808248
196.25,22.5,24.546828978,1.924555
204.35999,23.0,25.09170522,2.004087
199.38998,23.5,25.640059087,1.9553478
208.82999,24.0,26.18493064,2.0479226
209.76001,24.5,26.729704636,2.0570428
212.07,25.0,27.274793339000002,2.0796962
227.88998,25.5,27.819243415000003,2.2348373
228.35,26.0,28.367741832,2.2393484
233.20001,26.5,28.912807785000002,2.2869108
237.92001,27.0,29.45752775,2.3331983
247.65,27.5,30.002510947,2.428617
251.9,28.0,30.546451897,2.4702952
264.17,28.5,31.095041730000002,2.590623
266.05,29.0,31.640666663,2.6090593
267.77,29.5,32.185591308,2.6259267
276.55,30.0,32.730435763,2.712029
284.75,30.5,33.275727846,2.7924438
294.88998,31.0,33.823405293,2.891883
299.53998,31.5,34.368700574,2.9374838
305.96,32.0,34.913325845,3.0004427
312.09,32.5,35.457615726,3.0605574
326.53998,33.0,36.006434754000004,3.2022634
342.52,33.5,36.55152484,3.3589737
343.16998,34.0,37.096584899,3.365348
341.19998,34.5,37.641321039000005,3.3460288
355.83,35.0,38.186193579000005,3.4895003
358.84,35.5,38.734314997000006,3.5190184
380.53,36.0,39.279424283000004,3.7317245
392.83,36.5,39.823763846000006,3.8523462
400.08,37.0,40.369465753,3.9234445
400.11,37.5,40.914231503,3.9237387
407.78,38.0,41.462164934,3.9989557
415.81998,38.5,42.007089171000004,4.0778008
422.61,39.0,42.552216255000005,4.144388
430.96,39.5,43.097081883,4.2262735
437.72998,40.0,43.645455059,4.2926645
444.6,40.5,44.190111279,4.3600364
449.6,41.0,44.735396775000005,4.4090695
