load_cell_reading,actuator_displacement,Time (s),Load (N)
0.0,0.0,4.365702337,0.0
0.10000038,0.5,4.910410867,0.0009806603
1.2299995,1.0,5.455597146000001,0.012062177
-0.32999992,1.5,6.000731386,-0.0032362044
-0.27000046,2.0,6.545334407,-0.0026478022
-0.23999977,2.5,7.09350427,-0.0023535937
4.4699993,3.0,7.638416134000001,0.043835714
10.57,3.5,8.183216495,0.10365628
15.099999,4.0,8.727991505,0.14808041
19.67,4.5,9.27649618,0.19289678
24.74,5.0,9.821315805000001,0.2426165
27.91,5.5,10.366607171,0.27370358
32.44,6.0,10.911795456,0.3181277
38.8,6.5,11.45556827,0.380498
41.32,7.0,12.004382263,0.40521076
46.73,7.5,12.549073869,0.45826474
50.78,8.0,13.094207328000001,0.49798167
56.29,8.5,13.639071787,0.55201626
57.379997,9.0,14.183727439,0.5627055
62.370003,9.5,14.731987428,0.61164075
67.51,10.0,15.277282651,0.6620469
73.7,10.5,15.822327592,0.72275007
78.62,11.0,16.367212135000003,0.77099884
79.39,11.5,16.911837477000002,0.7785499
84.33,12.0,17.460122019,0.8269948
89.03,12.5,18.005022245000003,0.873086
93.26,13.0,18.549914453,0.9145681
97.520004,13.5,19.095105377,0.9563445
101.700005,14.0,19.643154432000003,0.9973363
106.79,14.5,20.188055609000003,1.0472522
113.37,15.0,20.732600712,1.1117799
115.01,15.5,21.278040769,1.1278628
114.99,16.0,21.822903497000002,1.1276666
119.0,16.5,22.370983753,1.1669912
124.43,17.0,22.919076986,1.2202414
128.59999,17.5,23.461079596,1.2611351
133.8,18.0,24.005777038,1.3121297
139.91,18.5,24.554012444,1.3720484
135.4,19.0,25.099154366,1.3278204
141.88,19.5,25.644077618,1.3913674
146.9,20.0,26.188754226,1.4405968
152.08,20.5,26.733393163000002,1.4913952
157.48999,21.0,27.281966020000002,1.5444492
163.57999,21.5,27.82700458,1.6041716
167.90999,22.0,28.371247112000002,1.6466345
172.40999,22.5,28.916257804,1.6907644
177.7,23.0,29.465149068000002,1.7426417
182.59,23.5,30.009935471000002,1.7905962
186.39,24.0,30.554929413000004,1.8278615
192.29999,24.5,31.099866390000003,1.8858187
194.98,25.0,31.648310319000004,1.9121006
201.68,25.5,32.193075743,1.9778051
207.51999,26.0,32.737845566000004,2.035076
212.95999,26.5,33.282752007,2.0884242
218.12999,27.0,33.82784517,2.1391244
223.31999,27.5,34.375912849,2.190021
228.15,28.0,34.920700608000004,2.2373872
235.01999,28.5,35.465897295000005,2.3047585
237.37999,29.0,36.010317176,2.3279023
241.45999,29.5,36.558902152,2.3679137
249.53,30.0,37.104107061,2.4470534
254.73999,30.5,37.649044833000005,2.498146
261.61002,31.0,38.194119933,2.565518
262.34,31.5,38.742000645000005,2.5726767
270.72,32.0,39.287119696000005,2.6548562
276.87,32.5,39.831894181,2.715167
272.1,33.0,40.376903299000006,2.6683893
277.99,33.5,40.921778859,2.7261505
287.78,34.0,41.470218575000004,2.8221579
292.97,34.5,42.014989186,2.873054
288.69998,35.0,42.559613656,2.8311796
293.13,35.5,43.104690510000005,2.8746233
300.28,36.0,43.652978388,2.9447408
306.0,36.5,44.197918346,3.000835
306.6,37.0,44.743124205,3.006719
