load_cell_reading,actuator_displacement,Time (s),Load (N)
0.0,0.0,0.0,0.0
10.430002,0.5,0.545099564,0.10228339
20.28,1.0,1.089863209,0.19887888
26.800001,1.5,1.6353440730000002,0.26281825
31.610003,2.0,2.18310459,0.30998823
38.190002,2.5,2.732441596,0.37451598
43.57,3.0,3.2730022570000004,0.42727575
46.82,3.5,3.81771808,0.45914736
49.309998,4.0,4.365869455,0.4835659
53.260002,4.5,4.910936303000001,0.52230227
55.019997,5.0,5.455857142,0.53956187
60.559998,5.5,6.000809767000001,0.59389067
64.44,6.0,6.545721379000001,0.6319406
70.14,6.5,7.091160876,0.68783844
76.71,7.0,7.63891945,0.7522681
77.77,7.5,8.184006077000001,0.7626631
85.27,8.0,8.728145266,0.836213
90.13,8.5,9.273548481,0.88387334
94.619995,9.0,9.821791945000001,0.9279052
99.63,9.5,10.366700707000001,0.9770365
104.380005,10.0,10.911541084000001,1.0236181
109.380005,10.5,11.456772303000001,1.0726514
113.33,11.0,12.001293417000001,1.1113876
116.509995,11.5,12.549349083000001,1.1425728
122.64,12.0,13.094625345,1.2026875
128.3,12.5,13.639452926,1.2581933
132.41,13.0,14.184324244,1.2984985
138.20999,13.5,14.736283604,1.355377
144.43,14.0,15.277389953,1.4163743
148.58,14.5,15.822566026,1.457072
135.12,15.0,16.366525604,1.3250744
141.65,15.5,16.911780748,1.3891119
148.27,16.0,17.456948331,1.454032
153.09,16.5,18.005322626,1.5013
159.97,17.0,18.550173419,1.5687698
164.36,17.5,19.095135217000003,1.6118209
173.31999,18.0,19.640302952000003,1.6996884
181.51,18.5,20.185483454,1.780005
189.81999,19.0,20.735040902,1.8614981
196.53,19.5,21.278279869000002,1.9273009
203.75,20.0,21.823044411,1.9981048
210.26,20.5,22.367489325,2.0619462
214.39,21.0,22.916059918000002,2.1024477
224.54,21.5,23.461113408000003,2.2019851
232.76001,22.0,24.005927926000002,2.2825959
243.45999,22.5,24.550283183,2.3875268
252.54999,23.0,25.095829286,2.4766693
262.76,23.5,25.644115195,2.5767953
272.19,24.0,26.188913392,2.669272
281.71,24.5,26.733659783,2.7626312
291.21,25.0,27.278855358,2.8557944
300.91,25.5,27.823868668000003,2.950919
309.44,26.0,28.371857611000003,3.0345697
317.98,26.5,28.916965734,3.1183186
325.71,27.0,29.461926203,3.1941237
334.13998,27.5,30.007540271000003,3.2767937
346.28,28.0,30.555035416000003,3.3958466
357.41,28.5,31.100057771000003,3.5049946
363.53,29.0,31.644761082000002,3.5650113
373.34,29.5,32.190840052,3.6612146
383.02,30.0,32.73398196,3.7561429
390.99,30.5,33.282850008000004,3.8343017
401.18,31.0,33.827900474,3.9342315
411.84,31.5,34.372445267,4.0387707
422.75,32.0,34.918268751,4.1457615
434.37,32.5,35.466104383,4.2597146
445.9,33.0,36.010854004,4.372785
454.59,33.5,36.555706355000005,4.458005
463.62,34.0,37.100946228000005,4.5465593
467.92,34.5,37.649045067,4.588728
474.05,35.0,38.194181734000004,4.6488423
480.84,35.5,38.738586933,4.71543
487.92,36.0,39.284738115,4.784861
495.25998,36.5,39.832126798000004,4.8568416
504.18002,37.0,40.376581297,4.9443173
512.74005,37.5,40.921886295,5.028262
519.37006,38.0,41.466836727,5.0932803
523.93005,38.5,42.011854121000006,5.1379986
533.43005,39.0,42.559884933,5.2311616
541.54004,39.5,43.104934058000005,5.3106933
551.45,40.0,43.649881808,5.407877
560.08,40.5,44.194886828,5.4925084
566.69,41.0,44.742612236,5.55733
