load_cell_reading,actuator_displacement,Time (s),Load (N)
0.0,0.0,2.183098439,0.0
38.79,0.5,2.728261249,0.38039997
84.09,1.0,3.272375112,0.82464117
134.18001,1.5,3.8211526840000003,1.3158562
167.8,2.0,4.366525464,1.6455557
194.99,2.5,4.911314839,1.9121985
204.0,3.0,5.459675206,2.0005565
207.24,3.5,6.004275799,2.03233
211.82,4.0,6.549260916000001,2.0772445
218.07,4.5,7.093665591000001,2.1385362
221.82,5.0,7.63911121,2.175311
224.21,5.5,8.184196355000001,2.198749
228.04001,6.0,8.731506054,2.2363086
232.43001,6.5,9.277109175000001,2.2793596
236.71,7.0,9.821844073000001,2.3213322
240.37001,7.5,10.367133897,2.3572245
244.94,8.0,10.912052937,2.4020407
248.92001,8.5,11.459719655,2.4410713
252.01001,9.0,12.004939218,2.4713738
255.46,9.5,12.549863729,2.5052068
257.02,10.0,13.094352355000002,2.5205052
261.41998,10.5,13.643014389000001,2.5636544
266.53998,11.0,14.187941334000001,2.6138644
272.6,11.5,14.732721869,2.6732929
277.97,12.0,15.277813168000002,2.7259545
282.61,12.5,15.822716862000002,2.7714572
288.66998,13.0,16.37103481,2.8308856
295.1,13.5,16.915943306000003,2.8939426
300.50998,14.0,17.460239655000002,2.9469962
304.63,14.5,18.005823903,2.9873998
310.62,15.0,18.551006331,3.0461416
316.63,15.5,19.098681942000002,3.1050797
323.33,16.0,19.643635192,3.170784
328.72,16.5,20.188546099,3.223642
325.25998,17.0,20.733509582,3.1897109
328.97,17.5,21.277735398,3.2260938
338.05,18.0,21.826624881,3.3151379
345.35,18.5,22.370809835000003,3.3867266
352.69,19.0,22.915637287000003,3.4587076
357.69,19.5,23.460764678,3.5077407
338.88,20.0,24.009077615000002,3.3232777
344.31998,20.5,24.554716812000002,3.3766255
350.13998,21.0,25.099500844,3.4337003
354.06,21.5,25.644409255000003,3.4721425
360.16,22.0,26.189312876000002,3.531963
364.85,22.5,26.737564639000002,3.5779564
368.02,23.0,27.282084370000003,3.6090434
373.27,23.5,27.827493403000002,3.6605282
377.75998,24.0,28.372278663000003,3.70456
382.44,24.5,28.917311981,3.7504554
386.34,25.0,29.465063838000003,3.7887013
391.05,25.5,30.010554742000004,3.8348904
395.59,26.0,30.555389174000002,3.8794127
401.03,26.5,31.100232502,3.932761
406.66,27.0,31.648488162000003,3.9879723
410.68,27.5,32.193364898,4.027395
413.83,28.0,32.7381936,4.0582857
417.03,28.5,33.283089774000004,4.0896673
421.44998,29.0,33.831717330000004,4.1330123
422.97998,29.5,34.376538811,4.1480165
430.16,30.0,34.921340144000006,4.2184286
432.75,30.5,35.46572689,4.243828
440.69998,31.0,36.011097462,4.3217907
436.38,31.5,36.559429621,4.279426
445.44,32.0,37.104059114,4.368274
452.31998,32.5,37.649316947,4.435744
460.91998,33.0,38.194616369,4.520081
468.33,33.5,38.742573570000005,4.592748
470.55,34.0,39.287472471,4.614519
479.71,34.5,39.832410869,4.704348
488.49,35.0,40.377649122,4.7904506
496.09,35.5,40.921977592000005,4.864981
503.47998,36.0,41.470466015,4.937452
509.6,36.5,42.01522398,4.997469
516.77,37.0,42.560443121000006,5.0677824
522.33,37.5,43.105263655,5.1223073
532.06,38.0,43.654484154,5.2177258
536.54004,38.5,44.198249022000006,5.26166
542.35004,39.0,44.743269423,5.318637
