load_cell_reading,actuator_displacement,Time (s),Load (N)
0.0,0.0,0.0,0.0
6.4799995,0.5,0.544410673,0.063547075
20.309998,1.0,1.0896217000000001,0.199173
27.779999,1.5,1.6344694260000001,0.2724287
44.329998,2.0,2.1827056110000003,0.43472874
56.969997,2.5,2.727602087,0.5586848
68.92,3.0,3.2726019610000003,0.67587423
77.409996,3.5,3.817530661,0.75913274
92.24,4.0,4.362516838,0.90456533
103.78,4.5,4.910191065,1.017734
117.88,5.0,5.4556023520000005,1.1560078
131.26,5.5,6.000458889000001,1.2872207
141.82,6.0,6.5452433690000005,1.390779
157.67,6.5,7.090298117000001,1.5462143
172.20999,7.0,7.639614162000001,1.6888031
182.78,7.5,8.183515328,1.7924594
195.79,8.0,8.728045977,1.9200438
192.57,8.5,9.273235171000001,1.8884665
207.91,9.0,9.821568656,2.0389006
205.95999,9.5,10.366516222000001,2.0197775
225.97,10.0,10.911012301000001,2.2160087
241.3,10.5,11.456636806,2.3663445
256.88,11.0,12.001403637000001,2.5191321
270.22,11.5,12.549457134,2.649953
260.68,12.0,13.094485392000001,2.5563974
278.93,12.5,13.639752623000001,2.7353687
295.58002,13.0,14.184211334,2.8986495
310.41,13.5,14.732435777000001,3.0440822
326.78998,14.0,15.278172092,3.204715
340.41998,14.5,15.82260409,3.3383796
357.03998,15.0,16.367233577,3.5013661
372.44,15.5,16.912072033,3.6523886
386.62,16.0,17.460541979000002,3.791447
404.87,16.5,18.005381963,3.9704185
415.95,17.0,18.550329223000002,4.079076
432.0,17.5,19.095184088,4.2364726
447.52997,18.0,19.643656881000002,4.38877
461.62,18.5,20.188386641,4.526946
472.22998,19.0,20.733512254,4.630994
480.22998,19.5,21.278377502,4.709447
498.86,20.0,21.826507735,4.892145
512.61,20.5,22.371551747,5.026987
522.23,21.0,22.916214644,5.1213264
536.43,21.5,23.461175871000002,5.260581
549.18,22.0,24.006184775,5.3856163
571.08,22.5,24.554328397000003,5.600382
584.18,23.0,25.099331886,5.7288485
599.76,23.5,25.644197531000003,5.8816366
617.76,24.0,26.18904596,6.058156
621.26996,24.5,26.737517028000003,6.092577
636.95,25.0,27.282376736000003,6.2463455
644.25,25.5,27.827256860000002,6.317934
663.45,26.0,28.372449848000002,6.506222
682.08997,26.5,28.920566006,6.6890173
698.26,27.0,29.465446793,6.8475914
712.83997,27.5,30.010237024000002,6.990572
715.61,28.0,30.555221184,7.0177364
728.31,28.5,31.099880100000004,7.1422815
737.23,29.0,31.648470600000003,7.2297564
749.63995,29.5,32.193267301,7.3514566
768.8,30.0,32.738433238,7.5393524
776.62,30.5,33.283345932,7.61604
793.22,31.0,33.831647472,7.7788305
804.92,31.5,34.376342560000005,7.893568
819.56,32.0,34.921219156,8.037138
833.76,32.5,35.466454616,8.176393
849.92,33.0,36.014481209,8.3348675
863.07996,33.5,36.559563561000004,8.4639225
881.42,34.0,37.104156434000004,8.643777
887.88995,34.5,37.649368114000005,8.707226
898.51,35.0,38.19429135,8.811373
908.17,35.5,38.742546861,8.906105
928.01996,36.0,39.287533744,9.100766
942.17,36.5,39.83243315,9.239531
942.8,37.0,40.377662514,9.245709
943.85,37.5,40.925621447000005,9.256006
963.13995,38.0,41.470379373,9.445176
985.57996,38.5,42.01556077,9.665237
998.02997,39.0,42.560540522000004,9.787331
1014.23,39.5,43.108140541000004,9.946198
1031.5,40.0,43.653592373,10.11556
1036.65,40.5,44.198709262,10.166063
1052.67,41.0,44.743231606,10.323166
