load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
10.0,6928.0,-24.65,138.5,2.0,2.0,6928.0,0.0,0.0,4.365702337,0.0
11.0,7428.0,-24.55,139.0,2.0,2.0,7428.0,0.10000038,0.5,4.910410867,0.0009806603
12.0,7928.0,-23.42,139.5,2.0,2.0,7928.0,1.2299995,1.0,5.455597146000001,0.012062177
13.0,8428.0,-24.98,140.0,2.0,2.0,8428.0,-0.32999992,1.5,6.000731386,-0.0032362044
14.0,8928.0,-24.92,140.5,2.0,2.0,8928.0,-0.27000046,2.0,6.545334407,-0.0026478022
15.0,9428.0,-24.89,141.0,2.0,2.0,9428.0,-0.23999977,2.5,7.09350427,-0.0023535937
16.0,9928.0,-20.18,141.5,2.0,2.0,9928.0,4.4699993,3.0,7.638416134000001,0.043835714
17.0,10428.0,-14.08,142.0,2.0,2.0,10428.0,10.57,3.5,8.183216495,0.10365628
18.0,10928.0,-9.55,142.5,2.0,2.0,10928.0,15.099999,4.0,8.727991505,0.14808041
19.0,11428.0,-4.98,143.0,2.0,2.0,11428.0,19.67,4.5,9.27649618,0.19289678
20.0,11928.0,0.09,143.5,2.0,2.0,11928.0,24.74,5.0,9.821315805000001,0.2426165
21.0,12428.0,3.26,144.0,2.0,2.0,12428.0,27.91,5.5,10.366607171,0.27370358
22.0,12928.0,7.79,144.5,2.0,2.0,12928.0,32.44,6.0,10.911795456,0.3181277
23.0,13428.0,14.15,145.0,2.0,2.0,13428.0,38.8,6.5,11.45556827,0.380498
24.0,13928.0,16.67,145.5,2.0,2.0,13928.0,41.32,7.0,12.004382263,0.40521076
25.0,14428.0,22.08,146.0,2.0,2.0,14428.0,46.73,7.5,12.549073869,0.45826474
26.0,14928.0,26.13,146.5,2.0,2.0,14928.0,50.78,8.0,13.094207328000001,0.49798167
27.0,15428.0,31.64,147.0,2.0,2.0,15428.0,56.29,8.5,13.639071787,0.55201626
28.0,15928.0,32.73,147.5,2.0,2.0,15928.0,57.379997,9.0,14.183727439,0.5627055
29.0,16428.0,37.72,148.0,2.0,2.0,16428.0,62.370003,9.5,14.731987428,0.61164075
30.0,16928.0,42.86,148.5,2.0,2.0,16928.0,67.51,10.0,15.277282651,0.6620469
31.0,17428.0,49.05,149.0,2.0,2.0,17428.0,73.7,10.5,15.822327592,0.72275007
