load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
49.0,27104.0,31.16,748.5,2.0,2.0,27104.0,48.43,23.5,25.640648298000002,0.47493604
50.0,27604.0,35.6,749.0,2.0,2.0,27604.0,52.87,24.0,26.188872794,0.51847756
51.0,28104.0,38.68,749.5,2.0,2.0,28104.0,55.95,24.5,26.73380148,0.5486821
52.0,28604.0,39.55,750.0,2.0,2.0,28604.0,56.82,25.0,27.278823933,0.55721384
53.0,29104.0,41.6,750.5,2.0,2.0,29104.0,58.87,25.5,27.823511276,0.5773175
54.0,29604.0,43.27,751.0,2.0,2.0,29604.0,60.54,26.0,28.368150836,0.59369457
55.0,30104.0,45.58,751.5,2.0,2.0,30104.0,62.850002,26.5,28.916721145,0.61634797
56.0,30604.0,45.59,752.0,2.0,2.0,30604.0,62.86,27.0,29.461662994,0.616446
57.0,31104.0,46.35,752.5,2.0,2.0,31104.0,63.62,27.5,30.00637722,0.62389904
58.0,31604.0,43.74,753.0,2.0,2.0,31604.0,61.010002,28.0,30.551748894000003,0.59830374
59.0,32104.0,47.43,753.5,2.0,2.0,32104.0,64.7,28.5,31.100099764000003,0.63449025
60.0,32604.0,50.37,754.0,2.0,2.0,32604.0,67.64,29.0,31.644890614,0.6633218
61.0,-32432.0,52.41,754.5,2.0,2.0,-32432.0,69.68,29.5,32.189279728,0.6833273
62.0,-31932.0,52.73,755.0,2.0,2.0,-31932.0,70.0,30.0,32.73444571,0.6864655
63.0,-31432.0,54.65,755.5,2.0,2.0,-31432.0,71.92,30.5,33.279286886,0.70529425
64.0,-30932.0,56.55,756.0,2.0,2.0,-30932.0,73.82,31.0,33.827751422,0.7239269
65.0,-30432.0,58.54,756.5,2.0,2.0,-30432.0,75.81,31.5,34.372272985,0.7434422
66.0,-29932.0,60.84,757.0,2.0,2.0,-29932.0,78.11,32.0,34.917413903,0.7659974
67.0,-29432.0,65.76,757.5,2.0,2.0,-29432.0,83.03,32.5,35.462541513000005,0.8142462
68.0,-28932.0,54.39,758.0,2.0,2.0,-28932.0,71.66,33.0,36.010664307,0.7027445
69.0,-28432.0,58.06,758.5,2.0,2.0,-28432.0,75.33,33.5,36.555477055000004,0.73873496
70.0,-27932.0,62.76,759.0,2.0,2.0,-27932.0,80.03,34.0,37.100741267000004,0.78482616
71.0,-27432.0,68.5,759.5,2.0,2.0,-27432.0,85.770004,34.5,37.645707397,0.8411163
72.0,-26932.0,70.78,760.0,2.0,2.0,-26932.0,88.05,35.0,38.18990694,0.86347556
73.0,-26432.0,71.79,760.5,2.0,2.0,-26432.0,89.06,35.5,38.738607552000005,0.8733802
74.0,-25932.0,71.72,761.0,2.0,2.0,-25932.0,88.990005,36.0,39.283653829,0.8726938
75.0,-25432.0,78.02,761.5,2.0,2.0,-25432.0,95.28999,36.5,39.82843294,0.93447566
76.0,-24932.0,78.84,762.0,2.0,2.0,-24932.0,96.11,37.0,40.373008482,0.94251704
77.0,-24432.0,77.03,762.5,2.0,2.0,-24432.0,94.3,37.5,40.918079901000006,0.924767
78.0,-23932.0,78.4,763.0,2.0,2.0,-23932.0,95.67,38.0,41.466458552000006,0.93820226
79.0,-23432.0,77.36,763.5,2.0,2.0,-23432.0,94.630005,38.5,42.011485152000006,0.9280033
80.0,-22932.0,82.01,764.0,2.0,2.0,-22932.0,99.28,39.0,42.556312602000006,0.9736042
81.0,-22432.0,86.23,764.5,2.0,2.0,-22432.0,103.5,39.5,43.101154534,1.0149883
82.0,-21932.0,83.56,765.0,2.0,2.0,-21932.0,100.83,40.0,43.649442136000005,0.98880446
83.0,-21432.0,89.7,765.5,2.0,2.0,-21432.0,106.97,40.5,44.194162364,1.0490173
84.0,-20932.0,92.09,766.0,2.0,2.0,-20932.0,109.36,41.0,44.739103213,1.0724552
