Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
9.0,10248.0,2.89,0.0,835,0.0283412185
10.0,10748.0,16.49,0.5,835,0.1617116585
11.0,11248.0,29.89,1.0,835,0.2931207685
12.0,11748.0,42.08,1.5,835,0.412663832
13.0,12248.0,40.77,2.0,835,0.3998171205
14.0,12748.0,54.88,2.5,835,0.538188952
15.0,13248.0,68.48,3.0,835,0.671559392
16.0,13748.0,77.35,3.5,835,0.7585443774999999
17.0,14248.0,87.62,4.0,835,0.859258673
18.0,14748.0,95.58,4.5,835,0.9373196069999999
19.0,15248.0,104.89,5.0,835,1.0286195185
20.0,15748.0,114.8,5.5,835,1.12580342
21.0,16248.0,120.99,6.0,835,1.1865065835
22.0,16748.0,123.52,6.5,835,1.211317408
23.0,17248.0,125.48,7.0,835,1.230538442
24.0,17748.0,127.74,7.5,835,1.252701471
25.0,18248.0,131.01,8.0,835,1.2847692165
26.0,18748.0,134.65,8.5,835,1.3204654225
27.0,19248.0,135.45,9.0,835,1.3283107424999998
28.0,19748.0,137.14,9.5,835,1.344883981
29.0,20248.0,139.94,10.0,835,1.372342601
30.0,20748.0,142.75,10.5,835,1.3998992875
31.0,21248.0,144.57,11.0,835,1.4177473905
32.0,21748.0,145.93,11.5,835,1.4310844345
33.0,22248.0,150.06,12.0,835,1.4715858990000001
34.0,22748.0,154.37,12.5,835,1.5138525605000002
35.0,23248.0,158.19,13.0,835,1.5513139635
36.0,23748.0,161.31,13.5,835,1.5819107115
37.0,24248.0,165.9,14.0,835,1.626923235
38.0,24748.0,169.92,14.5,835,1.666345968
39.0,25248.0,175.12,15.0,835,1.7173405480000001
40.0,25748.0,178.14,15.5,835,1.746956631
41.0,26248.0,179.25,16.0,835,1.7578420125
42.0,26748.0,184.43,16.5,835,1.8086404595
43.0,27248.0,188.14,17.0,835,1.8450231309999998
44.0,27748.0,192.83,17.5,835,1.8910163195
45.0,28248.0,199.0,18.0,835,1.95152335
46.0,28748.0,203.32,18.5,835,1.993888078
47.0,29248.0,171.17,19.0,835,1.6786042804999999
48.0,29748.0,172.15,19.5,835,1.6882147975000001
49.0,30248.0,176.33,20.0,835,1.7292065945000001
50.0,30748.0,175.9,20.5,835,1.724989735
51.0,31248.0,178.77,21.0,835,1.7531348205000001
52.0,31748.0,181.34,21.5,835,1.7783379110000002
53.0,32248.0,186.51,22.0,835,1.8290382914999999
54.0,32748.0,188.06,22.5,835,1.844238599
55.0,-32288.0,189.3,23.0,835,1.8563988450000002
56.0,-31788.0,193.44,23.5,835,1.896998376
57.0,-31288.0,194.46,24.0,835,1.907001159
58.0,-30788.0,196.4,24.5,835,1.92602606
59.0,-30288.0,201.69,25.0,835,1.9779032385
60.0,-29788.0,203.38,25.5,835,1.994476477
61.0,-29288.0,204.42,26.0,835,2.004675393
62.0,-28788.0,205.45,26.5,835,2.0147762425
63.0,-28288.0,206.87,27.0,835,2.0287016855
64.0,-27788.0,209.43,27.5,835,2.0538067095
65.0,-27288.0,210.57,28.0,835,2.0649862905
66.0,-26788.0,213.38,28.5,835,2.092542977
67.0,-26288.0,215.15,29.0,835,2.1099007475000002
68.0,-25788.0,217.91,29.5,835,2.1369671015
69.0,-25288.0,220.09,30.0,835,2.1583455985
70.0,-24788.0,222.95,30.5,835,2.1863926174999997
71.0,-24288.0,226.42,31.0,835,2.220421693
72.0,-23788.0,228.91,31.5,835,2.2448402515
73.0,-23288.0,230.84,32.0,835,2.263767086
74.0,-22788.0,233.32,32.5,835,2.288087578
75.0,-22288.0,235.56,33.0,835,2.310054474
76.0,-21788.0,240.25,33.5,835,2.3560476625
77.0,-21288.0,246.37,34.0,835,2.4160643605
78.0,-20788.0,249.1,34.5,835,2.4428365149999998
79.0,-20288.0,255.54,35.0,835,2.505991341
80.0,-19788.0,254.56,35.5,835,2.496380824
81.0,-19288.0,255.37,36.0,835,2.5043242105
82.0,-18788.0,257.21,36.5,835,2.5223684465
83.0,-18288.0,257.79,37.0,835,2.5280563035
84.0,-17788.0,262.36,37.5,835,2.572872694
85.0,-17288.0,263.01,38.0,835,2.5792470165
86.0,-16788.0,268.32,38.5,835,2.631320328
87.0,-16288.0,272.08,39.0,835,2.668193332
88.0,-15788.0,284.8,39.5,835,2.7929339200000003
89.0,-15288.0,292.62,40.0,835,2.869621923
