Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
2.0,-12612.0,2.32,0.0,635,0.022751427999999997
3.0,-12112.0,1.7,0.5,635,0.016671305
4.0,-11612.0,2.52,1.0,635,0.024712758
5.0,-11112.0,2.23,1.5,635,0.0218688295
6.0,-10612.0,2.5,2.0,635,0.024516625
7.0,-10112.0,2.28,2.5,635,0.022359162
8.0,-9612.0,2.2,3.0,635,0.02157463
9.0,-9112.0,2.0,3.5,635,0.0196133
10.0,-8612.0,6.59,4.0,635,0.0646258235
11.0,-8112.0,13.47,4.5,635,0.1320955755
12.0,-7612.0,22.56,5.0,635,0.22123802399999998
13.0,-7112.0,29.41,5.5,635,0.2884135765
14.0,-6612.0,35.69,6.0,635,0.3499993385
15.0,-6112.0,43.32,6.5,635,0.424824078
16.0,-5612.0,52.8,7.0,635,0.5177911199999999
17.0,-5112.0,62.04,7.5,635,0.608404566
18.0,-4612.0,63.57,8.0,635,0.6234087405000001
19.0,-4112.0,64.19,8.5,635,0.6294888635
20.0,-3612.0,64.63,9.0,635,0.6338037894999999
21.0,-3112.0,68.25,9.5,635,0.6693038625
22.0,-2612.0,69.64,10.0,635,0.682935106
23.0,-2112.0,71.75,10.5,635,0.7036271375
24.0,-1612.0,76.88,11.0,635,0.753935252
25.0,-1112.0,79.59,11.5,635,0.7805112735
26.0,-612.0,77.48,12.0,635,0.7598192420000001
27.0,-112.0,81.45,12.5,635,0.7987516425000001
28.0,388.0,86.36,13.0,635,0.846902294
29.0,888.0,86.65,13.5,635,0.8497462225000001
30.0,1388.0,90.63,14.0,635,0.8887766895
31.0,1888.0,90.44,14.5,635,0.886913426
32.0,2388.0,88.98,15.0,635,0.872595717
33.0,2888.0,88.37,15.5,635,0.8666136605000001
34.0,3388.0,90.86,16.0,635,0.891032219
35.0,3888.0,95.42,16.5,635,0.935750543
36.0,4388.0,96.46,17.0,635,0.9459494589999999
37.0,4888.0,107.46,17.5,635,1.053822609
38.0,5388.0,108.11,18.0,635,1.0601969315
39.0,5888.0,104.17,18.5,635,1.0215587305
40.0,6388.0,109.55,19.0,635,1.0743185075
41.0,6888.0,110.97,19.5,635,1.0882439505
42.0,7388.0,117.64,20.0,635,1.153654306
43.0,7888.0,121.92,20.5,635,1.1956267680000001
44.0,8388.0,122.4,21.0,635,1.20033396
45.0,8888.0,122.58,21.5,635,1.202099157
46.0,9388.0,126.81,22.0,635,1.2435812865
47.0,9888.0,130.23,22.5,635,1.2771200294999998
48.0,10388.0,131.24,23.0,635,1.2870247460000002
49.0,10888.0,138.44,23.5,635,1.357632626
50.0,11388.0,141.97,24.0,635,1.3922501005
51.0,11888.0,142.43,24.5,635,1.3967611595
52.0,12388.0,139.42,25.0,635,1.3672431429999998
53.0,12888.0,135.59,25.5,635,1.3296836735
54.0,13388.0,142.48,26.0,635,1.3972514919999999
55.0,13888.0,143.88,26.5,635,1.4109808019999999
56.0,14388.0,151.54,27.0,635,1.4860997409999999
57.0,14888.0,154.26,27.5,635,1.512773829
58.0,15388.0,156.76,28.0,635,1.5372904539999999
59.0,15888.0,159.09,28.5,635,1.5601399485
60.0,16388.0,164.23,29.0,635,1.6105461294999999
61.0,16888.0,168.31,29.5,635,1.6505572615
62.0,17388.0,171.13,30.0,635,1.6782120145
63.0,17888.0,173.04,30.5,635,1.696942716
64.0,18388.0,173.17,31.0,635,1.6982175805
65.0,18888.0,172.35,31.5,635,1.6901761275
66.0,19388.0,176.95,32.0,635,1.7352867175
67.0,19888.0,173.47,32.5,635,1.7011595755
68.0,20388.0,172.91,33.0,635,1.6956678514999999
69.0,20888.0,179.88,33.5,635,1.764020202
70.0,21388.0,177.51,34.0,635,1.7407784414999998
71.0,21888.0,187.51,34.5,635,1.8388449414999999
72.0,22388.0,193.22,35.0,635,1.894840913
73.0,22888.0,197.58,35.5,635,1.9375979070000002
74.0,23388.0,199.12,36.0,635,1.9527001480000001
75.0,23888.0,202.82,36.5,635,1.988984753
76.0,24388.0,199.06,37.0,635,1.952111749
77.0,24888.0,194.41,37.5,635,1.9065108265
78.0,25388.0,205.01,38.0,635,2.0104613165
79.0,25888.0,210.35,38.5,635,2.0628288275
80.0,26388.0,200.88,39.0,635,1.969959852
81.0,26888.0,211.77,39.5,635,2.0767542705
82.0,27388.0,222.96,40.0,635,2.1864906840000002
83.0,27888.0,227.96,40.5,635,2.235523934
84.0,28388.0,230.17,41.0,635,2.2571966304999997
85.0,28888.0,226.76,41.5,635,2.223755954
86.0,29388.0,236.08,42.0,635,2.3151539320000003
87.0,29888.0,241.56,42.5,635,2.368894374
88.0,30388.0,249.88,43.0,635,2.450485702
89.0,30888.0,242.96,43.5,635,2.382623684
