Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
8.0,-10860.0,6.08,0.0,905,0.059624432
9.0,-10360.0,23.22,0.5,905,0.227710413
10.0,-9860.0,44.25,1.0,905,0.4339442625
11.0,-9360.0,59.23,1.5,905,0.5808478794999999
12.0,-8860.0,72.87,2.0,905,0.7146105855
13.0,-8360.0,88.99,2.5,905,0.8726937834999999
14.0,-7860.0,104.47,3.0,905,1.0245007255
15.0,-7360.0,121.67,3.5,905,1.1931751055
16.0,-6860.0,137.78,4.0,905,1.351160237
17.0,-6360.0,159.72,4.5,905,1.566318138
18.0,-5860.0,179.65,5.0,905,1.7617646725
19.0,-5360.0,198.75,5.5,905,1.9490716875
20.0,-4860.0,210.87,6.0,905,2.0679282855
21.0,-4360.0,221.17,6.5,905,2.1689367804999997
22.0,-3860.0,230.91,7.0,905,2.2644535515
23.0,-3360.0,246.03,7.5,905,2.4127300995
24.0,-2860.0,255.26,8.0,905,2.503245479
25.0,-2360.0,267.15,8.5,905,2.6198465475
26.0,-1860.0,273.29,9.0,905,2.6800593785
27.0,-1360.0,284.67,9.5,905,2.7916590555000003
28.0,-860.0,298.9,10.0,905,2.931207685
29.0,-360.0,312.57,10.5,905,3.0652645905
30.0,140.0,325.81,11.0,905,3.1951046365
31.0,640.0,341.74,11.5,905,3.351324571
32.0,1140.0,353.21,12.0,905,3.4638068465
33.0,1640.0,367.79,12.5,905,3.6067878035
34.0,2140.0,373.99,13.0,905,3.6675890335
35.0,2640.0,387.96,13.5,905,3.8045879339999997
36.0,3140.0,403.66,14.0,905,3.958552339
37.0,3640.0,420.42,14.5,905,4.122911793
38.0,4140.0,432.36,15.0,905,4.240003194
39.0,4640.0,447.02,15.5,905,4.3837686829999996
40.0,5140.0,459.87,16.0,905,4.5097841355
41.0,5640.0,473.16,16.5,905,4.640114514
42.0,6140.0,487.28,17.0,905,4.778584412
43.0,6640.0,496.98,17.5,905,4.873708917
44.0,7140.0,508.53,18.0,905,4.9869757245
45.0,7640.0,523.89,18.5,905,5.1376058685
46.0,8140.0,533.87,19.0,905,5.2354762355
47.0,8640.0,550.33,19.5,905,5.3968936945
48.0,9140.0,564.51,20.0,905,5.5359519915
49.0,9640.0,579.8,20.5,905,5.68589567
50.0,10140.0,590.93,21.0,905,5.7950436844999995
51.0,10640.0,598.65,21.5,905,5.8707510224999995
52.0,11140.0,612.98,22.0,905,6.011280317000001
53.0,11640.0,627.11,22.5,905,6.149848281500001
54.0,12140.0,641.01,23.0,905,6.2861607165
55.0,12640.0,653.37,23.5,905,6.4073709105
56.0,13140.0,667.42,24.0,905,6.545154343
57.0,13640.0,682.03,24.5,905,6.6884294995
58.0,14140.0,697.61,25.0,905,6.8412171065
59.0,14640.0,715.49,25.5,905,7.0165600085
60.0,15140.0,722.6,26.0,905,7.08628529
61.0,15640.0,734.34,26.5,905,7.2014153610000005
62.0,16140.0,741.35,27.0,905,7.2701599775000005
63.0,16640.0,748.94,27.5,905,7.3445924510000005
64.0,17140.0,755.21,28.0,905,7.406080146500001
65.0,17640.0,769.77,28.5,905,7.5488649704999995
66.0,18140.0,784.78,29.0,905,7.696062787
67.0,18640.0,801.58,29.5,905,7.860814507000001
68.0,19140.0,813.6,30.0,905,7.97869044
69.0,19640.0,831.99,30.5,905,8.1590347335
70.0,20140.0,856.55,31.0,905,8.3998860575
71.0,20640.0,869.3,31.5,905,8.524920845
72.0,21140.0,881.26,32.0,905,8.642208379
73.0,21640.0,894.3,32.5,905,8.770087095
74.0,22140.0,910.8,33.0,905,8.93189682
75.0,22640.0,912.36,33.5,905,8.947195194
76.0,23140.0,918.7,34.0,905,9.009369355
77.0,23640.0,930.17,34.5,905,9.1218516305
78.0,24140.0,940.55,35.0,905,9.2236446575
79.0,24640.0,950.96,35.5,905,9.325731884
80.0,25140.0,973.05,36.0,905,9.5423607825
81.0,25640.0,975.32,36.5,905,9.564621878
82.0,26140.0,988.1,37.0,905,9.689950865
83.0,26640.0,996.61,37.5,905,9.7734054565
84.0,27140.0,1005.98,38.0,905,9.865293767
