load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
2.0,25568.0,-9.73,812.5,2.0,2.0,25568.0,0.0,0.0,0.0,0.0
3.0,26068.0,-10.67,813.0,2.0,2.0,26068.0,-0.94000053,0.5,0.544678848,-0.009218253
4.0,26568.0,2.23,813.5,2.0,2.0,26568.0,11.959999,1.0,1.090957229,0.11728753
5.0,27068.0,9.82,814.0,2.0,2.0,27068.0,19.55,1.5,1.634610082,0.19172
6.0,27568.0,14.72,814.5,2.0,2.0,27568.0,24.45,2.0,2.179499356,0.23977259
7.0,28068.0,19.16,815.0,2.0,2.0,28068.0,28.89,2.5,2.727635003,0.2833141
8.0,28568.0,32.12,815.5,2.0,2.0,28568.0,41.85,3.0,3.272727771,0.41040826
9.0,29068.0,37.62,816.0,2.0,2.0,29068.0,47.35,3.5,3.8177281990000003,0.46434486
10.0,29568.0,46.87,816.5,2.0,2.0,29568.0,56.6,4.0,4.3625006520000005,0.5550564
11.0,30068.0,62.11,817.0,2.0,2.0,30068.0,71.84,4.5,4.907078376,0.70450974
12.0,30568.0,71.35,817.5,2.0,2.0,30568.0,81.08,5.0,5.455571234000001,0.79512316
13.0,31068.0,82.52,818.0,2.0,2.0,31068.0,92.25,5.5,6.000814233000001,0.9046634
14.0,31568.0,94.51,818.5,2.0,2.0,31568.0,104.240005,6.0,6.5450555470000005,1.0222452
15.0,32068.0,106.39,819.0,2.0,2.0,32068.0,116.119995,6.5,7.091388953,1.1387482
16.0,32568.0,113.1,819.5,2.0,2.0,32568.0,122.83,7.0,7.639464005000001,1.2045507
17.0,-32468.0,123.15,820.0,2.0,2.0,-32468.0,132.88,7.5,8.183714287,1.3031076
18.0,-31968.0,134.56,820.5,2.0,2.0,-31968.0,144.29,8.0,8.728737732,1.4150015
19.0,-31468.0,141.17,821.0,2.0,2.0,-31468.0,150.9,8.5,9.27363008,1.4798235
20.0,-30968.0,152.37,821.5,2.0,2.0,-30968.0,162.09999,9.0,9.818629296000001,1.5896579
21.0,-30468.0,163.62,822.0,2.0,2.0,-30468.0,173.34999,9.5,10.366714037000001,1.6999826
22.0,-29968.0,177.5,822.5,2.0,2.0,-29968.0,187.23,10.0,10.911188176000001,1.836099
23.0,-29468.0,185.42,823.0,2.0,2.0,-29468.0,195.15,10.5,11.456662908,1.9137677
24.0,-28968.0,192.44,823.5,2.0,2.0,-28968.0,202.17,11.0,12.001622399,1.9826103
25.0,-28468.0,198.45,824.0,2.0,2.0,-28468.0,208.18,11.5,12.549881804,2.0415483
26.0,-27968.0,207.96,824.5,2.0,2.0,-27968.0,217.69,12.0,13.096075522000001,2.1348097
27.0,-27468.0,216.58,825.0,2.0,2.0,-27468.0,226.31,12.5,13.639451928000002,2.219343
28.0,-26968.0,229.52,825.5,2.0,2.0,-26968.0,239.25,13.0,14.184404631000001,2.346241
29.0,-26468.0,239.29,826.0,2.0,2.0,-26468.0,249.01999,13.5,14.732523452,2.442052
30.0,-25968.0,246.89,826.5,2.0,2.0,-25968.0,256.62,14.0,15.277667486,2.5165825
31.0,-25468.0,253.88,827.0,2.0,2.0,-25468.0,263.61002,14.5,15.822739967,2.585131
32.0,-24968.0,264.1,827.5,2.0,2.0,-24968.0,273.83002,15.0,16.367648783,2.685355
33.0,-24468.0,273.11,828.0,2.0,2.0,-24468.0,282.84,15.5,16.91222646,2.7737126
34.0,-23968.0,284.27,828.5,2.0,2.0,-23968.0,294.0,16.0,17.46089677,2.8831549
35.0,-23468.0,295.3,829.0,2.0,2.0,-23468.0,305.03,16.5,18.005812743,2.9913223
36.0,-22968.0,305.27,829.5,2.0,2.0,-22968.0,315.0,17.0,18.550159556,3.0890946
37.0,-22468.0,315.08,830.0,2.0,2.0,-22468.0,324.81,17.5,19.095589145,3.1852977
38.0,-21968.0,326.93,830.5,2.0,2.0,-21968.0,336.66,18.0,19.643789455,3.3015065
39.0,-21468.0,340.35,831.0,2.0,2.0,-21468.0,350.08002,18.5,20.188547194,3.433112
40.0,-20968.0,351.79,831.5,2.0,2.0,-20968.0,361.52002,19.0,20.733184317000003,3.5453
41.0,-20468.0,361.2,832.0,2.0,2.0,-20468.0,370.93002,19.5,21.278578348,3.6375806
42.0,-19968.0,374.87,832.5,2.0,2.0,-19968.0,384.6,20.0,21.826729292000003,3.7716374
43.0,-19468.0,387.14,833.0,2.0,2.0,-19468.0,396.87003,20.5,22.371757801,3.8919652
44.0,-18968.0,399.41,833.5,2.0,2.0,-18968.0,409.14,21.0,22.916446007,4.012293
45.0,-18468.0,411.91,834.0,2.0,2.0,-18468.0,421.64,21.5,23.461343816000003,4.1348763
46.0,-17968.0,419.45,834.5,2.0,2.0,-17968.0,429.18002,22.0,24.006388989,4.2088184
47.0,-17468.0,428.09,835.0,2.0,2.0,-17468.0,437.82,22.5,24.554645068000003,4.2935476
48.0,-16968.0,439.98,835.5,2.0,2.0,-16968.0,449.71002,23.0,25.099699989,4.4101486
49.0,-16468.0,452.39,836.0,2.0,2.0,-16468.0,462.12003,23.5,25.644480888,4.5318494
50.0,-15968.0,464.66,836.5,2.0,2.0,-15968.0,474.39,24.0,26.189266425000003,4.652177
51.0,-15468.0,475.85,837.0,2.0,2.0,-15468.0,485.58002,24.5,26.737667564000002,4.7619133
52.0,-14968.0,487.19,837.5,2.0,2.0,-14968.0,496.92,25.0,27.282654937,4.873121
53.0,-14468.0,497.69,838.0,2.0,2.0,-14468.0,507.42,25.5,27.827809896,4.9760904
54.0,-13968.0,507.63,838.5,2.0,2.0,-13968.0,517.36,26.0,28.372748782000002,5.073569
55.0,-13468.0,515.99,839.0,2.0,2.0,-13468.0,525.72,26.5,28.920618087,5.155552
56.0,-12968.0,528.73,839.5,2.0,2.0,-12968.0,538.45996,27.0,29.465661587000003,5.2804885
57.0,-12468.0,538.08,840.0,2.0,2.0,-12468.0,547.81,27.5,30.010615719,5.3721814
58.0,-11968.0,547.97,840.5,2.0,2.0,-11968.0,557.69995,28.0,30.555537886000003,5.4691687
59.0,-11468.0,553.19,841.0,2.0,2.0,-11468.0,562.92,28.5,31.100146782000003,5.5203595
60.0,-10968.0,564.18,841.5,2.0,2.0,-10968.0,573.91,29.0,31.648823072000003,5.6281347
61.0,-10468.0,578.19,842.0,2.0,2.0,-10468.0,587.92,29.5,32.193544518,5.765526
62.0,-9968.0,590.85,842.5,2.0,2.0,-9968.0,600.57996,30.0,32.738169118,5.8896775
63.0,-9468.0,601.65,843.0,2.0,2.0,-9468.0,611.38,30.5,33.283632064,5.99559
64.0,-8968.0,610.98,843.5,2.0,2.0,-8968.0,620.70996,31.0,33.831878322,6.0870857
65.0,-8468.0,622.37,844.0,2.0,2.0,-8468.0,632.1,31.5,34.37665692,6.1987834
66.0,-7968.0,634.6,844.5,2.0,2.0,-7968.0,644.32996,32.0,34.921202865000005,6.3187184
67.0,-7468.0,644.68,845.0,2.0,2.0,-7468.0,654.41,32.5,35.466548683,6.4175696
68.0,-6968.0,653.41,845.5,2.0,2.0,-6968.0,663.13995,33.0,36.011594742,6.5031815
69.0,-6468.0,665.86,846.0,2.0,2.0,-6468.0,675.58997,33.5,36.559622842,6.6252747
70.0,-5968.0,674.34,846.5,2.0,2.0,-5968.0,684.07,34.0,37.104130741000006,6.7084355
71.0,-5468.0,685.97,847.0,2.0,2.0,-5468.0,695.69995,34.5,37.649455818,6.8224864
72.0,-4968.0,696.09,847.5,2.0,2.0,-4968.0,705.82,35.0,38.194442401,6.92173
73.0,-4468.0,705.56,848.0,2.0,2.0,-4468.0,715.29,35.5,38.742649375,7.014599
74.0,-3968.0,719.02,848.5,2.0,2.0,-3968.0,728.75,36.0,39.287435088,7.1465964
75.0,-3468.0,729.67,849.0,2.0,2.0,-3468.0,739.39996,36.5,39.832385865,7.251037
76.0,-2968.0,740.93,849.5,2.0,2.0,-2968.0,750.66,37.0,40.377253422,7.3614597
77.0,-2468.0,751.36,850.0,2.0,2.0,-2468.0,761.08997,37.5,40.921810767000004,7.463743
78.0,-1968.0,762.03,850.5,2.0,2.0,-1968.0,771.76,38.0,41.470504036,7.5683804
79.0,-1468.0,772.68,851.0,2.0,2.0,-1468.0,782.41,38.5,42.015394937,7.672821
80.0,-968.0,782.71,851.5,2.0,2.0,-968.0,792.44,39.0,42.560176767,7.771182
81.0,-468.0,793.0,852.0,2.0,2.0,-468.0,802.73,39.5,43.104917084,7.8720922
82.0,32.0,804.15,852.5,2.0,2.0,32.0,813.88,40.0,43.650300686,7.9814367
83.0,532.0,816.3,853.0,2.0,2.0,532.0,826.02997,40.5,44.198260458,8.100587
84.0,1032.0,823.89,853.5,2.0,2.0,1032.0,833.62,41.0,44.743123997000005,8.17502
