Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
10.0,23676.0,19.95,0.0,820,0.1956426675
11.0,24176.0,29.1,0.5,820,0.285373515
12.0,24676.0,48.87,1.0,820,0.4792509855
13.0,25176.0,66.29,1.5,820,0.6500828285000001
14.0,25676.0,79.75,2.0,820,0.7820803375000001
15.0,26176.0,121.55,2.5,820,1.1919983075
16.0,26676.0,138.03,3.0,820,1.3536118995
17.0,27176.0,156.54,3.5,820,1.535132991
18.0,27676.0,182.97,4.0,820,1.7943227505
19.0,28176.0,215.11,4.5,820,2.1095084815000003
20.0,28676.0,241.92,5.0,820,2.3724247679999997
21.0,29176.0,261.1,5.5,820,2.560516315
22.0,29676.0,272.1,6.0,820,2.668389465
23.0,30176.0,301.41,6.5,820,2.9558223765000005
24.0,30676.0,317.2,7.0,820,3.11066938
25.0,31176.0,325.64,7.5,820,3.193437506
26.0,31676.0,333.0,8.0,820,3.26561445
27.0,32176.0,343.85,8.5,820,3.3720166025000005
28.0,32676.0,367.97,9.0,820,3.6085530005
29.0,-32360.0,383.87,9.5,820,3.7644787355
30.0,-31860.0,397.59,10.0,820,3.8990259734999997
31.0,-31360.0,410.82,10.5,820,4.028767953
32.0,-30860.0,432.87,11.0,820,4.2450045855
33.0,-30360.0,446.9,11.5,820,4.382591885
34.0,-29860.0,459.71,12.0,820,4.5082150715
35.0,-29360.0,473.52,12.5,820,4.643644908
36.0,-28860.0,497.68,13.0,820,4.880573572
37.0,-28360.0,521.71,13.5,820,5.116227371500001
38.0,-27860.0,544.87,14.0,820,5.3433493855
39.0,-27360.0,562.5,14.5,820,5.516240625
40.0,-26860.0,580.33,15.0,820,5.6910931945000005
41.0,-26360.0,600.17,15.5,820,5.885657130499999
42.0,-25860.0,617.37,16.0,820,6.0543315105
43.0,-25360.0,633.72,16.5,820,6.214670238
44.0,-24860.0,653.03,17.0,820,6.4040366495
45.0,-24360.0,671.28,17.5,820,6.583008012
46.0,-23860.0,696.64,18.0,820,6.831704656
47.0,-23360.0,715.09,18.5,820,7.0126373485
48.0,-22860.0,730.72,19.0,820,7.165915288000001
49.0,-22360.0,751.55,19.5,820,7.3701878075
50.0,-21860.0,769.52,20.0,820,7.546413308
51.0,-21360.0,790.0,20.5,820,7.7472535
52.0,-20860.0,808.85,21.0,820,7.9321088525
53.0,-20360.0,827.03,21.5,820,8.1103937495
54.0,-19860.0,843.95,22.0,820,8.276322267500001
55.0,-19360.0,860.03,22.5,820,8.434013199499999
56.0,-18860.0,877.09,23.0,820,8.6013146485
57.0,-18360.0,893.3,23.5,820,8.760280445
58.0,-17860.0,908.27,24.0,820,8.9070859955
59.0,-17360.0,925.1,24.5,820,9.072131915
60.0,-16860.0,942.7,25.0,820,9.244728955000001
61.0,-16360.0,958.62,25.5,820,9.400850823
62.0,-15860.0,973.39,26.0,820,9.5456950435
63.0,-15360.0,990.3,26.5,820,9.711525495
64.0,-14860.0,1005.96,27.0,820,9.865097634
