load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
29.0,28428.0,10.02,160.0,2.0,2.0,28428.0,49.57,13.5,14.728991007000001,0.48611563
30.0,28928.0,11.23,160.5,2.0,2.0,28928.0,50.78,14.0,15.274113942000001,0.49798167
31.0,29428.0,12.23,161.0,2.0,2.0,29428.0,51.78,14.5,15.82226185,0.5077883
32.0,29928.0,14.18,161.5,2.0,2.0,29928.0,53.73,15.0,16.367265383,0.52691126
33.0,30428.0,16.88,162.0,2.0,2.0,30428.0,56.43,15.5,16.912306696,0.55338925
34.0,30928.0,17.29,162.5,2.0,2.0,30928.0,56.84,16.0,17.457183098,0.55741
35.0,31428.0,19.8,163.0,2.0,2.0,31428.0,59.35,16.5,18.002004818,0.58202463
36.0,31928.0,23.33,163.5,2.0,2.0,31928.0,62.879997,17.0,18.550080256,0.6166421
37.0,32428.0,21.35,164.0,2.0,2.0,32428.0,60.9,17.5,19.09496585,0.59722495
38.0,-32608.0,23.24,164.5,2.0,2.0,-32608.0,62.79,18.0,19.639814745000002,0.61575955
39.0,-32108.0,22.32,165.0,2.0,2.0,-32108.0,61.87,18.5,20.185197303000002,0.60673743
40.0,-31608.0,23.54,165.5,2.0,2.0,-31608.0,63.09,19.0,20.733152183,0.6187016
41.0,-31108.0,26.36,166.0,2.0,2.0,-31108.0,65.91,19.5,21.278118425000002,0.6463563
42.0,-30608.0,26.16,166.5,2.0,2.0,-30608.0,65.71,20.0,21.822283597000002,0.644395
43.0,-30108.0,28.47,167.0,2.0,2.0,-30108.0,68.02,20.5,22.367075192,0.66704834
44.0,-29608.0,29.0,167.5,2.0,2.0,-29608.0,68.55,21.0,22.912682627000002,0.67224586
45.0,-29108.0,30.59,168.0,2.0,2.0,-29108.0,70.14,21.5,23.460830530000003,0.68783844
46.0,-28608.0,30.36,168.5,2.0,2.0,-28608.0,69.91,22.0,24.006112698000003,0.6855829
47.0,-28108.0,33.8,169.0,2.0,2.0,-28108.0,73.35,22.5,24.550880343000003,0.7193178
48.0,-27608.0,35.62,169.5,2.0,2.0,-27608.0,75.17,23.0,25.095806206000002,0.7371658
49.0,-27108.0,37.0,170.0,2.0,2.0,-27108.0,76.55,23.5,25.639831904,0.75069904
50.0,-26608.0,38.63,170.5,2.0,2.0,-26608.0,78.18,24.0,26.188815897,0.7666839
51.0,-26108.0,40.28,171.0,2.0,2.0,-26108.0,79.83,24.5,26.73380154,0.7828648
52.0,-25608.0,43.53,171.5,2.0,2.0,-25608.0,83.08,25.0,27.278516108,0.8147365
53.0,-25108.0,45.53,172.0,2.0,2.0,-25108.0,85.08,25.5,27.823582050000002,0.83434975
54.0,-24608.0,46.94,172.5,2.0,2.0,-24608.0,86.49,26.0,28.371929122,0.84817713
55.0,-24108.0,49.46,173.0,2.0,2.0,-24108.0,89.009995,26.5,28.916787008000004,0.8728899
56.0,-23608.0,49.99,173.5,2.0,2.0,-23608.0,89.54,27.0,29.46169005,0.8780874
57.0,-23108.0,50.7,174.0,2.0,2.0,-23108.0,90.25,27.5,30.006610185000003,0.8850502
58.0,-22608.0,51.31,174.5,2.0,2.0,-22608.0,90.86,28.0,30.551534146,0.8910322
59.0,-22108.0,52.69,175.0,2.0,2.0,-22108.0,92.24,28.5,31.099924739000002,0.90456533
60.0,-21608.0,55.86,175.5,2.0,2.0,-21608.0,95.41,29.0,31.644449387,0.9356525
61.0,-21108.0,57.88,176.0,2.0,2.0,-21108.0,97.43,29.5,32.189666772,0.95546186
62.0,-20608.0,58.99,176.5,2.0,2.0,-20608.0,98.54,30.0,32.73512057,0.96634734
63.0,-20108.0,60.37,177.0,2.0,2.0,-20108.0,99.92,30.5,33.279458576,0.97988045
64.0,-19608.0,61.79,177.5,2.0,2.0,-19608.0,101.34,31.0,33.831428255,0.9938059
65.0,-19108.0,62.84,178.0,2.0,2.0,-19108.0,102.39,31.5,34.372630587,1.0041028
66.0,-18608.0,63.85,178.5,2.0,2.0,-18608.0,103.399994,32.0,34.917750208,1.0140076
67.0,-18108.0,66.45,179.0,2.0,2.0,-18108.0,106.0,32.5,35.461622221,1.0395049
68.0,-17608.0,69.58,179.5,2.0,2.0,-17608.0,109.130005,33.0,36.010360684000005,1.0701997
69.0,-17108.0,70.07,180.0,2.0,2.0,-17108.0,109.619995,33.5,36.555582582,1.0750049
70.0,-16608.0,70.97,180.5,2.0,2.0,-16608.0,110.520004,34.0,37.100391767000005,1.083831
71.0,-16108.0,71.24,181.0,2.0,2.0,-16108.0,110.78999,34.5,37.64482496,1.0864787
72.0,-15608.0,72.54,181.5,2.0,2.0,-15608.0,112.09,35.0,38.190621822000004,1.0992274
