Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
9.0,8032.0,5.84,0.0,725,0.057270836
10.0,8532.0,13.82,0.5,725,0.135527903
11.0,9032.0,16.36,1.0,725,0.160436794
12.0,9532.0,21.0,1.5,725,0.20593965
13.0,10032.0,6.73,2.0,725,0.0659987545
14.0,10532.0,20.35,2.5,725,0.19956532750000003
15.0,11032.0,24.23,3.0,725,0.2376151295
16.0,11532.0,35.04,3.5,725,0.343625016
17.0,12032.0,41.18,4.0,725,0.403837847
18.0,12532.0,46.28,4.5,725,0.453851762
19.0,13032.0,42.5,5.0,725,0.416782625
20.0,13532.0,55.2,5.5,725,0.5413270800000001
21.0,14032.0,55.2,6.0,725,0.5413270800000001
22.0,14532.0,42.87,6.5,725,0.4204110855
23.0,15032.0,51.17,7.0,725,0.5018062805
24.0,15532.0,61.91,7.5,725,0.6071297015
25.0,16032.0,63.42,8.0,725,0.621937743
26.0,16532.0,73.0,8.5,725,0.71588545
27.0,17032.0,82.85,9.0,725,0.8124809525
28.0,17532.0,82.19,9.5,725,0.8060085634999999
29.0,18032.0,90.6,10.0,725,0.8884824899999999
30.0,18532.0,97.11,10.5,725,0.9523237815
31.0,19032.0,103.26,11.0,725,1.012634679
32.0,19532.0,115.55,11.5,725,1.1331584075
33.0,20032.0,125.14,12.0,725,1.227204181
34.0,20532.0,136.72,12.5,725,1.340765188
35.0,21032.0,143.03,13.0,725,1.4026451495
36.0,21532.0,147.86,13.5,725,1.4500112690000002
37.0,22032.0,150.06,14.0,725,1.4715858990000001
38.0,22532.0,167.13,14.5,725,1.6389854145
39.0,23032.0,157.65,15.0,725,1.5460183725
40.0,23532.0,140.92,15.5,725,1.381953118
41.0,24032.0,168.03,16.0,725,1.6478113995
42.0,24532.0,179.27,16.5,725,1.7580381455
43.0,25032.0,206.67,17.0,725,2.0267403555
44.0,25532.0,200.58,17.5,725,1.967017857
45.0,26032.0,216.02,18.0,725,2.118432533
46.0,26532.0,220.25,18.5,725,2.1599146625
47.0,27032.0,235.15,19.0,725,2.3060337475
48.0,27532.0,230.05,19.5,725,2.2560198325000003
49.0,28032.0,230.2,20.0,725,2.25749083
50.0,28532.0,245.52,20.5,725,2.407728708
51.0,29032.0,252.3,21.0,725,2.474217795
52.0,29532.0,258.01,21.5,725,2.5302137664999997
53.0,30032.0,264.12,22.0,725,2.590132398
54.0,30532.0,269.32,22.5,725,2.641126978
55.0,31032.0,280.52,23.0,725,2.750961458
56.0,31532.0,279.07,23.5,725,2.7367418155
57.0,32032.0,290.08,24.0,725,2.844713032
58.0,32532.0,295.66,24.5,725,2.8994341390000002
59.0,-32504.0,296.47,25.0,725,2.9073775255000003
60.0,-32004.0,300.46,25.5,725,2.946506059
61.0,-31504.0,321.43,26.0,725,3.1521515095
62.0,-31004.0,328.32,26.5,725,3.219719328
63.0,-30504.0,334.94,27.0,725,3.284639351
64.0,-30004.0,337.4,27.5,725,3.30876371
65.0,-29504.0,344.18,28.0,725,3.375252797
66.0,-29004.0,352.87,28.5,725,3.4604725855000003
67.0,-28504.0,358.78,29.0,725,3.518429887
68.0,-28004.0,365.73,29.5,725,3.5865861045000003
69.0,-27504.0,379.71,30.0,725,3.7236830715
70.0,-27004.0,382.05,30.5,725,3.7466306325
71.0,-26504.0,387.37,31.0,725,3.7988020105
72.0,-26004.0,395.73,31.5,725,3.8807856045
73.0,-25504.0,402.8,32.0,725,3.95011862
74.0,-25004.0,410.55,32.5,725,4.0261201575
75.0,-24504.0,416.73,33.0,725,4.0867252545
76.0,-24004.0,418.4,33.5,725,4.103102359999999
77.0,-23504.0,424.46,34.0,725,4.162530659
78.0,-23004.0,432.22,34.5,725,4.238630263
79.0,-22504.0,442.29,35.0,725,4.3373832285
80.0,-22004.0,451.62,35.5,725,4.428879273
81.0,-21504.0,453.25,36.0,725,4.4448641125
82.0,-21004.0,457.4,36.5,725,4.48556171
83.0,-20504.0,457.11,37.0,725,4.4827177815
84.0,-20004.0,463.24,37.5,725,4.5428325460000005
85.0,-19504.0,485.46,38.0,725,4.7607363089999994
86.0,-19004.0,484.81,38.5,725,4.7543619865
87.0,-18504.0,493.55,39.0,725,4.8400721075
88.0,-18004.0,469.12,39.5,725,4.600495648
89.0,-17504.0,496.59,40.0,725,4.8698843235
