load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
2.0,-18108.0,-15.81,179.0,2.0,2.0,-18108.0,0.0,0.0,0.0,0.0
3.0,-17608.0,-10.96,179.5,2.0,2.0,-17608.0,4.8500004,0.5,0.544727531,0.047562256
4.0,-17108.0,0.16,180.0,2.0,2.0,-17108.0,15.97,1.0,1.0899111430000001,0.1566122
5.0,-16608.0,14.36,180.5,2.0,2.0,-16608.0,30.17,1.5,1.634957384,0.2958666
6.0,-16108.0,30.46,181.0,2.0,2.0,-16108.0,46.27,2.0,2.179874395,0.4537537
7.0,-15608.0,48.54,181.5,2.0,2.0,-15608.0,64.35,2.5,2.7276018100000003,0.6310579
8.0,-15108.0,68.71,182.0,2.0,2.0,-15108.0,84.52,3.0,3.2728316270000004,0.828858
9.0,-14608.0,88.61,182.5,2.0,2.0,-14608.0,104.42,3.5,3.8178070330000002,1.0240104
10.0,-14108.0,107.38,183.0,2.0,2.0,-14108.0,123.189995,4.0,4.362760824,1.2080811
11.0,-13608.0,130.98,183.5,2.0,2.0,-13608.0,146.79,4.5,4.907304828,1.4395181
12.0,-13108.0,153.39,184.0,2.0,2.0,-13108.0,169.2,5.0,5.45602061,1.6592851
13.0,-12608.0,174.58,184.5,2.0,2.0,-12608.0,190.39,5.5,6.000826247,1.8670881
14.0,-12108.0,195.0,185.0,2.0,2.0,-12108.0,210.81,6.0,6.54541124,2.06734
15.0,-11608.0,218.11,185.5,2.0,2.0,-11608.0,233.92,6.5,7.090636102,2.2939715
16.0,-11108.0,239.09,186.0,2.0,2.0,-11108.0,254.9,7.0,7.638878469000001,2.499715
17.0,-10608.0,261.22,186.5,2.0,2.0,-10608.0,277.03,7.5,8.183619864,2.716736
18.0,-10108.0,282.36,187.0,2.0,2.0,-10108.0,298.16998,8.0,8.728433608000001,2.9240487
19.0,-9608.0,307.24,187.5,2.0,2.0,-9608.0,323.05,8.5,9.273592076,3.1680381
20.0,-9108.0,328.36,188.0,2.0,2.0,-9108.0,344.16998,9.0,9.818596031,3.3751545
21.0,-8608.0,351.73,188.5,2.0,2.0,-8608.0,367.54,9.5,10.366824653,3.6043363
22.0,-8108.0,375.57,189.0,2.0,2.0,-8108.0,391.38,10.0,10.917325514,3.8381267
23.0,-7608.0,396.2,189.5,2.0,2.0,-7608.0,412.01,10.5,11.456816917000001,4.040438
24.0,-7108.0,421.17,190.0,2.0,2.0,-7108.0,436.98,11.0,12.001842427000001,4.28531
25.0,-6608.0,443.22,190.5,2.0,2.0,-6608.0,459.03,11.5,12.549573747,4.5015464
26.0,-6108.0,467.67,191.0,2.0,2.0,-6108.0,483.48,12.0,13.094602642000002,4.741319
27.0,-5608.0,488.78,191.5,2.0,2.0,-5608.0,504.59,12.5,13.639586060000001,4.9483376
28.0,-5108.0,512.87,192.0,2.0,2.0,-5108.0,528.68,13.0,14.184766963000001,5.1845794
29.0,-4608.0,534.55,192.5,2.0,2.0,-4608.0,550.36,13.5,14.72910139,5.3971877
30.0,-4108.0,558.8,193.0,2.0,2.0,-4108.0,574.61,14.0,15.277711721000001,5.634999
31.0,-3608.0,581.28,193.5,2.0,2.0,-3608.0,597.09,14.5,15.822514741,5.855453
32.0,-3108.0,601.88,194.0,2.0,2.0,-3108.0,617.69,15.0,16.36746494,6.0574694
33.0,-2608.0,628.65,194.5,2.0,2.0,-2608.0,644.46,15.5,16.915980744000002,6.319994
34.0,-2108.0,649.02,195.0,2.0,2.0,-2108.0,664.83,16.0,17.460806441000003,6.5197554
35.0,-1608.0,674.57,195.5,2.0,2.0,-1608.0,690.38,16.5,18.00552459,6.7703147
36.0,-1108.0,695.18,196.0,2.0,2.0,-1108.0,710.99,17.0,18.550132474,6.9724298
37.0,-608.0,722.21,196.5,2.0,2.0,-608.0,738.02,17.5,19.095525412,7.237504
38.0,-108.0,745.8,197.0,2.0,2.0,-108.0,761.61,18.0,19.640243736000002,7.4688425
