load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
2.0,27996.0,-17.78,946.0,2.0,2.0,27996.0,0.0,0.0,0.0,0.0
3.0,28496.0,-18.07,946.5,2.0,2.0,28496.0,-0.289999,0.5,0.5452897990000001,-0.0028439164
4.0,28996.0,-3.06,947.0,2.0,2.0,28996.0,14.720001,1.0,1.0932515950000001,0.1443539
5.0,29496.0,22.38,947.5,2.0,2.0,29496.0,40.16,1.5,1.638317806,0.39383507
6.0,29996.0,49.3,948.0,2.0,2.0,29996.0,67.08,2.0,2.1837148500000003,0.65783006
7.0,30496.0,76.59,948.5,2.0,2.0,30496.0,94.369995,2.5,2.7281157190000003,0.9254535
8.0,30996.0,106.0,949.0,2.0,2.0,30996.0,123.78,3.0,3.2764230430000003,1.2138672
9.0,31496.0,135.76,949.5,2.0,2.0,31496.0,153.54,3.5,3.8213773570000003,1.505713
10.0,31996.0,167.38,950.0,2.0,2.0,31996.0,185.16,4.0,4.3661323780000005,1.8157992
11.0,32496.0,199.55,950.5,2.0,2.0,32496.0,217.33,4.5,4.910605311,2.1312792
12.0,-32540.0,233.14,951.0,2.0,2.0,-32540.0,250.92,5.0,5.456133115,2.4606845
13.0,-32040.0,265.25,951.5,2.0,2.0,-32040.0,283.03,5.5,6.004272244,2.775576
14.0,-31540.0,295.41,952.0,2.0,2.0,-31540.0,313.19,6.0,6.548899592000001,3.0713446
15.0,-31040.0,328.63,952.5,2.0,2.0,-31040.0,346.41,6.5,7.094203395,3.3971214
16.0,-30540.0,348.08,953.0,2.0,2.0,-30540.0,365.86,7.0,7.639278825000001,3.5878606
17.0,-30040.0,383.13,953.5,2.0,2.0,-30040.0,400.91,7.5,8.187377040000001,3.931584
18.0,-29540.0,417.31,954.0,2.0,2.0,-29540.0,435.09,8.0,8.731936949000001,4.266775
19.0,-29040.0,449.08,954.5,2.0,2.0,-29040.0,466.86,8.5,9.277147988000001,4.5783324
20.0,-28540.0,448.4,955.0,2.0,2.0,-28540.0,466.18,9.0,9.822696384,4.571664
21.0,-28040.0,479.9,955.5,2.0,2.0,-28040.0,497.68,9.5,10.370577237000001,4.8805733
22.0,-27540.0,513.86,956.0,2.0,2.0,-27540.0,531.64,10.0,10.915121303000001,5.2136073
23.0,-27040.0,545.11,956.5,2.0,2.0,-27040.0,562.89,10.5,11.460443503,5.520065
24.0,-26540.0,564.45,957.0,2.0,2.0,-26540.0,582.23004,11.0,12.005228761000001,5.709726
25.0,-26040.0,589.52,957.5,2.0,2.0,-26040.0,607.30005,11.5,12.549993163,5.9555783
26.0,-25540.0,618.61,958.0,2.0,2.0,-25540.0,636.39,12.0,13.103311007,6.240854
27.0,-25040.0,646.45,958.5,2.0,2.0,-25040.0,664.23004,12.5,13.643264870000001,6.513871
28.0,-24540.0,674.34,959.0,2.0,2.0,-24540.0,692.12006,13.0,14.187968353,6.787379
29.0,-24040.0,694.86,959.5,2.0,2.0,-24040.0,712.64,13.5,14.732669117,6.9886107
30.0,-23540.0,719.25,960.0,2.0,2.0,-23540.0,737.03,14.0,15.281369448000001,7.227795
31.0,-23040.0,746.17,960.5,2.0,2.0,-23040.0,763.95,14.5,15.826299250000002,7.49179
32.0,-22540.0,782.79,961.0,2.0,2.0,-22540.0,800.57,15.0,16.371303079,7.850909
33.0,-22040.0,809.69,961.5,2.0,2.0,-22040.0,827.47003,15.5,16.915794954000003,8.114709
34.0,-21540.0,841.83,962.0,2.0,2.0,-21540.0,859.61005,16.0,17.465164735000002,8.429894
35.0,-21040.0,870.97,962.5,2.0,2.0,-21040.0,888.75,16.5,18.009385881,8.71566
36.0,-20540.0,889.37,963.0,2.0,2.0,-20540.0,907.15,17.0,18.554943401000003,8.896102
37.0,-20040.0,899.22,963.5,2.0,2.0,-20040.0,917.0,17.5,19.103900394,8.992698
38.0,-19540.0,901.41,964.0,2.0,2.0,-19540.0,919.19,18.0,19.644298201,9.014174
39.0,-19040.0,914.7,964.5,2.0,2.0,-19040.0,932.48004,18.5,20.192542523,9.144505
40.0,-18540.0,931.68,965.0,2.0,2.0,-18540.0,949.46,19.0,20.737230667000002,9.311022
41.0,-18040.0,950.98,965.5,2.0,2.0,-18040.0,968.76,19.5,21.282148715,9.50029
42.0,-17540.0,971.8,966.0,2.0,2.0,-17540.0,989.58,20.0,21.827081998,9.704464
43.0,-17040.0,981.86,966.5,2.0,2.0,-17040.0,999.64,20.5,22.375364397000002,9.803119
44.0,-16540.0,995.46,967.0,2.0,2.0,-16540.0,1013.24005,21.0,22.920046704,9.93649
45.0,-16040.0,1009.91,967.5,2.0,2.0,-16040.0,1027.69,21.5,23.465311040000003,10.078196
