Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
56.0,20892.0,0.83,0.0,730,0.0081395195
57.0,21392.0,1.9,0.5,730,0.018632634999999998
58.0,21892.0,1.46,1.0,730,0.014317709
59.0,22392.0,1.92,1.5,730,0.018828768
60.0,22892.0,4.07,2.0,730,0.039913065500000004
61.0,23392.0,6.02,2.5,730,0.059036032999999995
62.0,23892.0,6.7,3.0,730,0.065704555
63.0,24392.0,8.12,3.5,730,0.079629998
64.0,24892.0,8.48,4.0,730,0.083160392
65.0,25392.0,6.77,4.5,730,0.0663910205
66.0,25892.0,7.89,5.0,730,0.0773744685
67.0,26392.0,9.23,5.5,730,0.0905153795
68.0,26892.0,9.59,6.0,730,0.0940457735
69.0,27392.0,10.38,6.5,730,0.10179302700000001
70.0,27892.0,11.68,7.0,730,0.114541672
71.0,28392.0,12.79,7.5,730,0.1254270535
72.0,28892.0,13.91,8.0,730,0.1364105015
73.0,29392.0,15.07,8.5,730,0.1477862155
74.0,29892.0,16.04,9.0,730,0.157298666
75.0,30392.0,17.03,9.5,730,0.1670072495
76.0,30892.0,17.95,10.0,730,0.1760293675
77.0,31392.0,19.33,10.5,730,0.18956254449999999
78.0,31892.0,19.78,11.0,730,0.193975537
79.0,32392.0,20.76,11.5,730,0.20358605400000002
80.0,-32644.0,22.47,12.0,730,0.22035542549999998
81.0,-32144.0,22.88,12.5,730,0.224376152
82.0,-31644.0,23.48,13.0,730,0.230260142
83.0,-31144.0,23.5,13.5,730,0.230456275
84.0,-30644.0,24.43,14.0,730,0.2395764595
85.0,-30144.0,27.04,14.5,730,0.265171816
86.0,-29644.0,27.96,15.0,730,0.27419393400000003
87.0,-29144.0,28.1,15.5,730,0.275566865
88.0,-28644.0,29.08,16.0,730,0.285177382
89.0,-28144.0,30.03,16.5,730,0.29449369950000004
