Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
3.0,32388.0,54.75,0.0,645,0.5369140875
4.0,-32648.0,61.18,0.5,645,0.599970847
5.0,-32148.0,68.86,1.0,645,0.675285919
6.0,-31648.0,75.55,1.5,645,0.7408924075
7.0,-31148.0,81.57,2.0,645,0.7999284404999999
8.0,-30648.0,84.13,2.5,645,0.8250334644999999
9.0,-30148.0,93.52,3.0,645,0.9171179079999999
10.0,-29648.0,103.95,3.5,645,1.0194012675
11.0,-29148.0,111.77,4.0,645,1.0960892705
12.0,-28648.0,119.48,4.5,645,1.1716985420000001
13.0,-28148.0,123.78,5.0,645,1.213867137
14.0,-27648.0,131.42,5.5,645,1.2887899429999998
15.0,-27148.0,137.36,6.0,645,1.3470414440000003
16.0,-26648.0,145.59,6.5,645,1.4277501735
17.0,-26148.0,150.87,7.0,645,1.4795292855
18.0,-25648.0,159.21,7.5,645,1.5613167465000002
19.0,-25148.0,161.72,8.0,645,1.585931438
20.0,-24648.0,165.46,8.5,645,1.622608309
21.0,-24148.0,175.52,9.0,645,1.721263208
22.0,-23648.0,181.83,9.5,645,1.7831431695000002
23.0,-23148.0,190.03,10.0,645,1.8635576995
24.0,-22648.0,197.02,10.5,645,1.9321061830000001
25.0,-22148.0,201.15,11.0,645,1.9726076475
26.0,-21648.0,208.56,11.5,645,2.045274924
27.0,-21148.0,217.13,12.0,645,2.1293179145
28.0,-20648.0,218.38,12.5,645,2.141576227
29.0,-20148.0,228.17,13.0,645,2.2375833304999997
30.0,-19648.0,235.54,13.5,645,2.309858341
31.0,-19148.0,236.58,14.0,645,2.320057257
32.0,-18648.0,251.75,14.5,645,2.4688241375
33.0,-18148.0,258.17,15.0,645,2.5317828305
34.0,-17648.0,264.25,15.5,645,2.5914072625
35.0,-17148.0,271.39,16.0,645,2.6614267435
36.0,-16648.0,281.61,16.5,645,2.7616507065
37.0,-16148.0,291.41,17.0,645,2.8577558765
38.0,-15648.0,293.56,17.5,645,2.878840174
39.0,-15148.0,297.94,18.0,645,2.921793301
40.0,-14648.0,303.87,18.5,645,2.9799467355
41.0,-14148.0,300.17,19.0,645,2.9436621305000004
42.0,-13648.0,308.33,19.5,645,3.0236843945
43.0,-13148.0,315.01,20.0,645,3.0891928164999998
44.0,-12648.0,316.18,20.5,645,3.100666597
45.0,-12148.0,329.19,21.0,645,3.2282511135
46.0,-11648.0,327.59,21.5,645,3.2125604735
47.0,-11148.0,336.35,22.0,645,3.2984667275
48.0,-10648.0,345.89,22.5,645,3.3920221685
49.0,-10148.0,355.0,23.0,645,3.48136075
50.0,-9648.0,364.46,23.5,645,3.574131659
51.0,-9148.0,370.07,24.0,645,3.6291469655
52.0,-8648.0,380.39,24.5,645,3.7303515935
53.0,-8148.0,381.26,25.0,645,3.738883379
54.0,-7648.0,381.8,25.5,645,3.74417897
55.0,-7148.0,384.11,26.0,645,3.7668323315000003
56.0,-6648.0,385.89,26.5,645,3.7842881685
57.0,-6148.0,391.32,27.0,645,3.837538278
58.0,-5648.0,402.61,27.5,645,3.9482553565000003
59.0,-5148.0,406.7,28.0,645,3.988364555
60.0,-4648.0,411.97,28.5,645,4.0400456005
61.0,-4148.0,417.84,29.0,645,4.097610636
62.0,-3648.0,427.54,29.5,645,4.192735141
63.0,-3148.0,435.96,30.0,645,4.275307134
64.0,-2648.0,443.7,30.5,645,4.351210605
65.0,-2148.0,451.96,31.0,645,4.432213534
66.0,-1648.0,456.38,31.5,645,4.475558927
67.0,-1148.0,453.67,32.0,645,4.4489829055
68.0,-648.0,460.41,32.5,645,4.515079726500001
69.0,-148.0,474.54,33.0,645,4.653647691000001
70.0,352.0,478.42,33.5,645,4.691697493
71.0,852.0,482.95,34.0,645,4.7361216175
72.0,1352.0,492.3,34.5,645,4.827813795
73.0,1852.0,501.91,35.0,645,4.922055701500001
74.0,2352.0,508.55,35.5,645,4.9871718575
75.0,2852.0,514.75,36.0,645,5.0479730875
76.0,3352.0,520.49,36.5,645,5.1042632585000005
77.0,3852.0,523.99,37.0,645,5.1385865335
78.0,4352.0,519.21,37.5,645,5.0917107465
79.0,4852.0,504.94,38.0,645,4.951769851
80.0,5352.0,526.55,38.5,645,5.1636915575
81.0,5852.0,540.15,39.0,645,5.2970619975
82.0,6352.0,538.9,39.5,645,5.284803685
83.0,6852.0,557.55,40.0,645,5.467697707499999
84.0,7352.0,567.88,40.5,645,5.569000402
85.0,7852.0,569.6,41.0,645,5.585867840000001
86.0,8352.0,586.49,41.5,645,5.7515021585
87.0,8852.0,579.96,42.0,645,5.687464734000001
88.0,9352.0,587.42,42.5,645,5.760622343
89.0,9852.0,599.68,43.0,645,5.880851871999999
