Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
6.0,6676.0,28.68,0.0,705,0.281254722
7.0,7176.0,78.66,0.5,705,0.771391089
8.0,7676.0,130.84,1.0,705,1.283102086
9.0,8176.0,191.96,1.5,705,1.882484534
10.0,8676.0,245.19,2.0,705,2.4044925135
11.0,9176.0,302.66,2.5,705,2.968080689
12.0,9676.0,347.76,3.0,705,3.410360604
13.0,10176.0,401.64,3.5,705,3.938742906
14.0,10676.0,427.56,4.0,705,4.192931274
15.0,11176.0,466.17,4.5,705,4.5715660305000005
16.0,11676.0,500.58,5.0,705,4.909012857
17.0,12176.0,534.72,5.5,705,5.243811888000001
18.0,12676.0,567.66,6.0,705,5.566842939
19.0,13176.0,600.23,6.5,705,5.8862455295
20.0,13676.0,636.6,7.0,705,6.24291339
21.0,14176.0,669.15,7.5,705,6.5621198475
22.0,14676.0,703.78,8.0,705,6.9017241369999995
23.0,15176.0,736.9,8.5,705,7.226520385
24.0,15676.0,778.12,9.0,705,7.630750498
25.0,16176.0,822.64,9.5,705,8.067342556
26.0,16676.0,848.48,10.0,705,8.320746392
27.0,17176.0,882.28,10.5,705,8.652211162
28.0,17676.0,930.97,11.0,705,9.1296969505
29.0,18176.0,973.83,11.5,705,9.550009969500001
30.0,18676.0,1002.78,12.0,705,9.833912487
