load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
12.0,28248.0,31.21,487.5,2.0,2.0,28248.0,0.0,0.0,5.455770824,0.0
13.0,28748.0,33.92,488.0,2.0,2.0,28748.0,2.709999,0.5,6.0003957770000005,0.026576012
14.0,29248.0,52.15,488.5,2.0,2.0,29248.0,20.940002,1.0,6.545792573000001,0.20535126
15.0,29748.0,68.23,489.0,2.0,2.0,29748.0,37.020004,1.5,7.090590649,0.3630422
16.0,30248.0,74.01,489.5,2.0,2.0,30248.0,42.800003,2.0,7.635577866,0.4197246
17.0,30748.0,83.46,490.0,2.0,2.0,30748.0,52.25,2.5,8.186869833000001,0.5123974
18.0,31248.0,97.25,490.5,2.0,2.0,31248.0,66.04,3.0,8.728635627000001,0.64763117
19.0,31748.0,102.28,491.0,2.0,2.0,31748.0,71.07,3.5,9.27359564,0.69695854
20.0,32248.0,110.71,491.5,2.0,2.0,32248.0,79.5,4.0,9.81838531,0.77962863
21.0,32748.0,121.11,492.0,2.0,2.0,32748.0,89.9,4.5,10.366748273,0.8816178
22.0,-32288.0,130.05,492.5,2.0,2.0,-32288.0,98.840004,5.0,10.911962852,0.9692893
23.0,-31788.0,139.25,493.0,2.0,2.0,-31788.0,108.04,5.5,11.456563997,1.0595105
24.0,-31288.0,147.58,493.5,2.0,2.0,-31288.0,116.37,6.0,12.000960987000001,1.1411998
25.0,-30788.0,157.47,494.0,2.0,2.0,-30788.0,126.26,6.5,12.54658446,1.2381876
26.0,-30288.0,170.9,494.5,2.0,2.0,-30288.0,139.69,7.0,13.094787024,1.3698908
27.0,-29788.0,177.17,495.0,2.0,2.0,-29788.0,145.95999,7.5,13.640062533,1.4313786
28.0,-29288.0,177.85,495.5,2.0,2.0,-29288.0,146.64001,8.0,14.188980117000002,1.4380472
29.0,-28788.0,185.78,496.0,2.0,2.0,-28788.0,154.57,8.5,14.729413058,1.5158138
30.0,-28288.0,197.97,496.5,2.0,2.0,-28288.0,166.76001,9.0,15.277240159000002,1.6353569
31.0,-27788.0,206.83,497.0,2.0,2.0,-27788.0,175.62,9.5,15.822153717,1.7222438
32.0,-27288.0,218.08,497.5,2.0,2.0,-27288.0,186.87,10.0,16.367041815,1.8325686
33.0,-26788.0,227.2,498.0,2.0,2.0,-26788.0,195.98999,10.5,16.912566401,1.9220052
34.0,-26288.0,237.68,498.5,2.0,2.0,-26288.0,206.47,11.0,17.460475092,2.0247788
35.0,-25788.0,228.81,499.0,2.0,2.0,-25788.0,197.6,11.5,18.005437714000003,1.937794
36.0,-25288.0,238.0,499.5,2.0,2.0,-25288.0,206.79001,12.0,18.550457516,2.0279171
37.0,-24788.0,241.16,500.0,2.0,2.0,-24788.0,209.95001,12.5,19.095627768,2.058906
38.0,-24288.0,252.7,500.5,2.0,2.0,-24288.0,221.48999,13.0,19.640547963,2.1720748
39.0,-23788.0,262.16,501.0,2.0,2.0,-23788.0,230.95001,13.5,20.188479840000003,2.2648458
40.0,-23288.0,270.41,501.5,2.0,2.0,-23288.0,239.20001,14.0,20.733639355,2.3457506
41.0,-22788.0,277.77,502.0,2.0,2.0,-22788.0,246.56,14.5,21.278889934000002,2.4179275
42.0,-22288.0,282.67,502.5,2.0,2.0,-22288.0,251.46002,15.0,21.823151488,2.4659803
43.0,-21788.0,291.94,503.0,2.0,2.0,-21788.0,260.73,15.5,22.37167356,2.5568879
44.0,-21288.0,301.13,503.5,2.0,2.0,-21288.0,269.92,16.0,22.916727297,2.647011
45.0,-20788.0,309.56,504.0,2.0,2.0,-20788.0,278.35,16.5,23.461558902,2.729681
46.0,-20288.0,314.47,504.5,2.0,2.0,-20288.0,283.26,17.0,24.006600962,2.7778316
47.0,-19788.0,325.23,505.0,2.0,2.0,-19788.0,294.02002,17.5,24.554790036,2.8833513
48.0,-19288.0,334.45,505.5,2.0,2.0,-19288.0,303.24002,18.0,25.099826966000002,2.9737685
49.0,-18788.0,341.66,506.0,2.0,2.0,-18788.0,310.45,18.5,25.644641568,3.0444744
50.0,-18288.0,350.15,506.5,2.0,2.0,-18288.0,318.94,19.0,26.189303016,3.1277328
51.0,-17788.0,362.91,507.0,2.0,2.0,-17788.0,331.7,19.5,26.734477377,3.2528658
52.0,-17288.0,369.14,507.5,2.0,2.0,-17288.0,337.93002,20.0,27.282566944000003,3.3139613
53.0,-16788.0,378.89,508.0,2.0,2.0,-16788.0,347.68002,20.5,27.827288696,3.4095762
54.0,-16288.0,387.29,508.5,2.0,2.0,-16288.0,356.08002,21.0,28.372550585000003,3.491952
55.0,-15788.0,399.48,509.0,2.0,2.0,-15788.0,368.27002,21.5,28.917874454000003,3.611495
56.0,-15288.0,407.31,509.5,2.0,2.0,-15288.0,376.1,22.0,29.465870067,3.6882808
57.0,-14788.0,412.94,510.0,2.0,2.0,-14788.0,381.73,22.5,30.010652476,3.7434926
58.0,-14288.0,420.99,510.5,2.0,2.0,-14288.0,389.78,23.0,30.555698122000003,3.8224359
59.0,-13788.0,434.87,511.0,2.0,2.0,-13788.0,403.66,23.5,31.100517895000003,3.9585524
60.0,-13288.0,441.74,511.5,2.0,2.0,-13288.0,410.53,24.0,31.645791974,4.0259237
61.0,-12788.0,449.51,512.0,2.0,2.0,-12788.0,418.30002,24.5,32.193841678000005,4.102122
62.0,-12288.0,459.54,512.5,2.0,2.0,-12288.0,428.33002,25.0,32.738682313000005,4.2004824
63.0,-11788.0,471.46,513.0,2.0,2.0,-11788.0,440.25,25.5,33.283569679,4.3173776
64.0,-11288.0,479.42,513.5,2.0,2.0,-11288.0,448.21002,26.0,33.828474838000005,4.3954387
65.0,-10788.0,487.83,514.0,2.0,2.0,-10788.0,456.62,26.5,34.376810542,4.4779124
66.0,-10288.0,495.02,514.5,2.0,2.0,-10288.0,463.81,27.0,34.921662563000005,4.548422
67.0,-9788.0,506.32,515.0,2.0,2.0,-9788.0,475.11002,27.5,35.4664993,4.6592374
68.0,-9288.0,516.67,515.5,2.0,2.0,-9288.0,485.46,28.0,36.011698635,4.760736
69.0,-8788.0,523.56,516.0,2.0,2.0,-8788.0,492.35,28.5,36.556244215,4.828304
70.0,-8288.0,529.22,516.5,2.0,2.0,-8288.0,498.00998,29.0,37.104532646,4.8838096
71.0,-7788.0,542.22,517.0,2.0,2.0,-7788.0,511.00998,29.5,37.649848534,5.011296
72.0,-7288.0,548.43,517.5,2.0,2.0,-7288.0,517.22,30.0,38.195144078000006,5.0721955
73.0,-6788.0,554.65,518.0,2.0,2.0,-6788.0,523.44,30.5,38.739439978,5.133193
74.0,-6288.0,564.65,518.5,2.0,2.0,-6288.0,533.44,31.0,39.287636012,5.2312593
75.0,-5788.0,576.18,519.0,2.0,2.0,-5788.0,544.97,31.5,39.832521021000005,5.34433
76.0,-5288.0,586.91,519.5,2.0,2.0,-5288.0,555.69995,32.0,40.377645296000004,5.449555
77.0,-4788.0,593.48,520.0,2.0,2.0,-4788.0,562.26996,32.5,40.922373490000005,5.5139847
78.0,-4288.0,600.32,520.5,2.0,2.0,-4288.0,569.11,33.0,41.467177513,5.5810623
79.0,-3788.0,604.59,521.0,2.0,2.0,-3788.0,573.38,33.5,42.015618783,5.622937
80.0,-3288.0,617.22,521.5,2.0,2.0,-3288.0,586.00995,34.0,42.560542605,5.7467947
81.0,-2788.0,627.0,522.0,2.0,2.0,-2788.0,595.79,34.5,43.1055584,5.842704
82.0,-2288.0,635.4,522.5,2.0,2.0,-2288.0,604.19,35.0,43.650299686000004,5.92508
83.0,-1788.0,646.54,523.0,2.0,2.0,-1788.0,615.32996,35.5,44.198203292,6.0343256
84.0,-1288.0,654.79,523.5,2.0,2.0,-1288.0,623.57996,36.0,44.743493213,6.1152306
