Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
6.0,-7824.0,21.11,0.0,690,0.2070183815
7.0,-7324.0,55.28,0.5,690,0.542111612
8.0,-6824.0,128.18,1.0,690,1.2570163970000001
9.0,-6324.0,194.52,1.5,690,1.9075895580000002
10.0,-5824.0,211.06,2.0,690,2.069791549
11.0,-5324.0,257.7,2.5,690,2.527173705
12.0,-4824.0,325.12,3.0,690,3.188338048
13.0,-4324.0,395.1,3.5,690,3.8746074150000003
14.0,-3824.0,462.71,4.0,690,4.5376350215
15.0,-3324.0,523.0,4.5,690,5.12887795
16.0,-2824.0,615.33,5.0,690,6.034325944500001
17.0,-2324.0,682.41,5.5,690,6.6921560265
18.0,-1824.0,773.26,6.0,690,7.583090179
19.0,-1324.0,827.37,6.5,690,8.113728010500001
20.0,-824.0,893.35,7.0,690,8.7607707775
21.0,-324.0,955.75,7.5,690,9.3727057375
22.0,176.0,1029.32,8.0,690,10.094180977999999
