Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm),Load (N)
11.0,29140.0,0.99,0.0,760,0.0097085835
12.0,29640.0,4.68,0.5,760,0.045895122
13.0,30140.0,10.9,1.0,760,0.10689248500000001
14.0,30640.0,10.27,1.5,760,0.1007142955
15.0,31140.0,16.9,2.0,760,0.16573238499999998
16.0,31640.0,19.56,2.5,760,0.19181807399999998
17.0,32140.0,23.72,3.0,760,0.232613738
18.0,32640.0,23.63,3.5,760,0.2317311395
19.0,-32396.0,32.58,4.0,760,0.31950065699999997
20.0,-31896.0,33.43,4.5,760,0.3278363095
21.0,-31396.0,42.83,5.0,760,0.4200188195
22.0,-30896.0,54.39,5.5,760,0.5333836935
23.0,-30396.0,63.82,6.0,760,0.625860403
24.0,-29896.0,52.14,6.5,760,0.511318731
25.0,-29396.0,59.37,7.0,760,0.5822208105
26.0,-28896.0,63.05,7.5,760,0.6183092825
27.0,-28396.0,65.4,8.0,760,0.6413549100000001
28.0,-27896.0,65.42,8.5,760,0.641551043
29.0,-27396.0,74.24,9.0,760,0.7280456959999999
30.0,-26896.0,82.04,9.5,760,0.804537566
31.0,-26396.0,88.06,10.0,760,0.8635735990000001
32.0,-25896.0,87.05,10.5,760,0.8536688825
33.0,-25396.0,83.11,11.0,760,0.8150306815
34.0,-24896.0,79.73,11.5,760,0.7818842045000001
35.0,-24396.0,80.08,12.0,760,0.785316532
36.0,-23896.0,80.31,12.5,760,0.7875720615
37.0,-23396.0,73.61,13.0,760,0.7218675065
38.0,-22896.0,90.1,13.5,760,0.883579165
39.0,-22396.0,90.2,14.0,760,0.88455983
40.0,-21896.0,97.23,14.5,760,0.9535005795
41.0,-21396.0,103.64,15.0,760,1.016361206
42.0,-20896.0,110.23,15.5,760,1.0809870295000001
43.0,-20396.0,115.92,16.0,760,1.136786868
44.0,-19896.0,121.18,16.5,760,1.1883698470000001
45.0,-19396.0,124.79,17.0,760,1.2237718535000002
46.0,-18896.0,130.24,17.5,760,1.2772180960000001
47.0,-18396.0,132.87,18.0,760,1.3030095855000001
48.0,-17896.0,141.1,18.5,760,1.3837183149999999
49.0,-17396.0,145.54,19.0,760,1.427259841
50.0,-16896.0,149.82,19.5,760,1.4692323029999999
51.0,-16396.0,153.05,20.0,760,1.5009077825000001
52.0,-15896.0,158.58,20.5,760,1.555138557
53.0,-15396.0,163.45,21.0,760,1.6028969425
54.0,-14896.0,170.63,21.5,760,1.6733086895
55.0,-14396.0,176.01,22.0,760,1.7260684665
56.0,-13896.0,179.84,22.5,760,1.763627936
57.0,-13396.0,184.79,23.0,760,1.8121708534999998
58.0,-12896.0,188.45,23.5,760,1.8480631925
59.0,-12396.0,193.13,24.0,760,1.8939583145
60.0,-11896.0,195.06,24.5,760,1.912885149
61.0,-11396.0,198.82,25.0,760,1.9497581529999999
62.0,-10896.0,203.5,25.5,760,1.995653275
63.0,-10396.0,209.16,26.0,760,2.051158914
64.0,-9896.0,196.49,26.5,760,1.9269086585000001
65.0,-9396.0,202.12,27.0,760,1.982120098
66.0,-8896.0,211.03,27.5,760,2.0694973495
67.0,-8396.0,214.83,28.0,760,2.1067626195
68.0,-7896.0,224.6,28.5,760,2.20257359
69.0,-7396.0,229.43,29.0,760,2.2499397095
70.0,-6896.0,235.39,29.5,760,2.3083873434999997
71.0,-6396.0,240.63,30.0,760,2.3597741895
72.0,-5896.0,245.82,30.5,760,2.410670703
73.0,-5396.0,257.66,31.0,760,2.526781439
74.0,-4896.0,268.3,31.5,760,2.631124195
75.0,-4396.0,276.59,32.0,760,2.7124213234999996
76.0,-3896.0,282.23,32.5,760,2.7677308295
77.0,-3396.0,282.91,33.0,760,2.7743993515
78.0,-2896.0,286.67,33.5,760,2.8112723555000003
79.0,-2396.0,298.57,34.0,760,2.9279714905
80.0,-1896.0,301.03,34.5,760,2.9520958494999996
81.0,-1396.0,305.31,35.0,760,2.9940683115
82.0,-896.0,305.06,35.5,760,2.991616649
83.0,-396.0,326.16,36.0,760,3.198536964
84.0,104.0,320.94,36.5,760,3.147346251
85.0,604.0,331.07,37.0,760,3.2466876155
86.0,1104.0,340.65,37.5,760,3.3406353225
87.0,1604.0,347.49,38.0,760,3.4077128085
88.0,2104.0,356.32,38.5,760,3.494305528
89.0,2604.0,360.51,39.0,760,3.5353953915
