load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
2.0,2212.0,-67.17,527.0,2.0,2.0,2212.0,0.0,0.0,0.0,0.0
3.0,2712.0,-60.69,527.5,2.0,2.0,2712.0,6.4799995,0.5,0.544410673,0.063547075
4.0,3212.0,-46.86,528.0,2.0,2.0,3212.0,20.309998,1.0,1.0896217000000001,0.199173
5.0,3712.0,-39.39,528.5,2.0,2.0,3712.0,27.779999,1.5,1.6344694260000001,0.2724287
6.0,4212.0,-22.84,529.0,2.0,2.0,4212.0,44.329998,2.0,2.1827056110000003,0.43472874
7.0,4712.0,-10.2,529.5,2.0,2.0,4712.0,56.969997,2.5,2.727602087,0.5586848
8.0,5212.0,1.75,530.0,2.0,2.0,5212.0,68.92,3.0,3.2726019610000003,0.67587423
9.0,5712.0,10.24,530.5,2.0,2.0,5712.0,77.409996,3.5,3.817530661,0.75913274
10.0,6212.0,25.07,531.0,2.0,2.0,6212.0,92.24,4.0,4.362516838,0.90456533
11.0,6712.0,36.61,531.5,2.0,2.0,6712.0,103.78,4.5,4.910191065,1.017734
12.0,7212.0,50.71,532.0,2.0,2.0,7212.0,117.88,5.0,5.4556023520000005,1.1560078
13.0,7712.0,64.09,532.5,2.0,2.0,7712.0,131.26,5.5,6.000458889000001,1.2872207
14.0,8212.0,74.65,533.0,2.0,2.0,8212.0,141.82,6.0,6.5452433690000005,1.390779
15.0,8712.0,90.5,533.5,2.0,2.0,8712.0,157.67,6.5,7.090298117000001,1.5462143
16.0,9212.0,105.04,534.0,2.0,2.0,9212.0,172.20999,7.0,7.639614162000001,1.6888031
17.0,9712.0,115.61,534.5,2.0,2.0,9712.0,182.78,7.5,8.183515328,1.7924594
18.0,10212.0,128.62,535.0,2.0,2.0,10212.0,195.79,8.0,8.728045977,1.9200438
19.0,10712.0,125.4,535.5,2.0,2.0,10712.0,192.57,8.5,9.273235171000001,1.8884665
20.0,11212.0,140.74,536.0,2.0,2.0,11212.0,207.91,9.0,9.821568656,2.0389006
21.0,11712.0,138.79,536.5,2.0,2.0,11712.0,205.95999,9.5,10.366516222000001,2.0197775
22.0,12212.0,158.8,537.0,2.0,2.0,12212.0,225.97,10.0,10.911012301000001,2.2160087
23.0,12712.0,174.13,537.5,2.0,2.0,12712.0,241.3,10.5,11.456636806,2.3663445
24.0,13212.0,189.71,538.0,2.0,2.0,13212.0,256.88,11.0,12.001403637000001,2.5191321
25.0,13712.0,203.05,538.5,2.0,2.0,13712.0,270.22,11.5,12.549457134,2.649953
26.0,14212.0,193.51,539.0,2.0,2.0,14212.0,260.68,12.0,13.094485392000001,2.5563974
27.0,14712.0,211.76,539.5,2.0,2.0,14712.0,278.93,12.5,13.639752623000001,2.7353687
28.0,15212.0,228.41,540.0,2.0,2.0,15212.0,295.58002,13.0,14.184211334,2.8986495
29.0,15712.0,243.24,540.5,2.0,2.0,15712.0,310.41,13.5,14.732435777000001,3.0440822
30.0,16212.0,259.62,541.0,2.0,2.0,16212.0,326.78998,14.0,15.278172092,3.204715
31.0,16712.0,273.25,541.5,2.0,2.0,16712.0,340.41998,14.5,15.82260409,3.3383796
32.0,17212.0,289.87,542.0,2.0,2.0,17212.0,357.03998,15.0,16.367233577,3.5013661
33.0,17712.0,305.27,542.5,2.0,2.0,17712.0,372.44,15.5,16.912072033,3.6523886
34.0,18212.0,319.45,543.0,2.0,2.0,18212.0,386.62,16.0,17.460541979000002,3.791447
35.0,18712.0,337.7,543.5,2.0,2.0,18712.0,404.87,16.5,18.005381963,3.9704185
36.0,19212.0,348.78,544.0,2.0,2.0,19212.0,415.95,17.0,18.550329223000002,4.079076
37.0,19712.0,364.83,544.5,2.0,2.0,19712.0,432.0,17.5,19.095184088,4.2364726
38.0,20212.0,380.36,545.0,2.0,2.0,20212.0,447.52997,18.0,19.643656881000002,4.38877
39.0,20712.0,394.45,545.5,2.0,2.0,20712.0,461.62,18.5,20.188386641,4.526946
40.0,21212.0,405.06,546.0,2.0,2.0,21212.0,472.22998,19.0,20.733512254,4.630994
41.0,21712.0,413.06,546.5,2.0,2.0,21712.0,480.22998,19.5,21.278377502,4.709447
42.0,22212.0,431.69,547.0,2.0,2.0,22212.0,498.86,20.0,21.826507735,4.892145
43.0,22712.0,445.44,547.5,2.0,2.0,22712.0,512.61,20.5,22.371551747,5.026987
44.0,23212.0,455.06,548.0,2.0,2.0,23212.0,522.23,21.0,22.916214644,5.1213264
45.0,23712.0,469.26,548.5,2.0,2.0,23712.0,536.43,21.5,23.461175871000002,5.260581
46.0,24212.0,482.01,549.0,2.0,2.0,24212.0,549.18,22.0,24.006184775,5.3856163
47.0,24712.0,503.91,549.5,2.0,2.0,24712.0,571.08,22.5,24.554328397000003,5.600382
48.0,25212.0,517.01,550.0,2.0,2.0,25212.0,584.18,23.0,25.099331886,5.7288485
49.0,25712.0,532.59,550.5,2.0,2.0,25712.0,599.76,23.5,25.644197531000003,5.8816366
50.0,26212.0,550.59,551.0,2.0,2.0,26212.0,617.76,24.0,26.18904596,6.058156
51.0,26712.0,554.1,551.5,2.0,2.0,26712.0,621.26996,24.5,26.737517028000003,6.092577
52.0,27212.0,569.78,552.0,2.0,2.0,27212.0,636.95,25.0,27.282376736000003,6.2463455
53.0,27712.0,577.08,552.5,2.0,2.0,27712.0,644.25,25.5,27.827256860000002,6.317934
54.0,28212.0,596.28,553.0,2.0,2.0,28212.0,663.45,26.0,28.372449848000002,6.506222
55.0,28712.0,614.92,553.5,2.0,2.0,28712.0,682.08997,26.5,28.920566006,6.6890173
56.0,29212.0,631.09,554.0,2.0,2.0,29212.0,698.26,27.0,29.465446793,6.8475914
57.0,29712.0,645.67,554.5,2.0,2.0,29712.0,712.83997,27.5,30.010237024000002,6.990572
58.0,30212.0,648.44,555.0,2.0,2.0,30212.0,715.61,28.0,30.555221184,7.0177364
59.0,30712.0,661.14,555.5,2.0,2.0,30712.0,728.31,28.5,31.099880100000004,7.1422815
60.0,31212.0,670.06,556.0,2.0,2.0,31212.0,737.23,29.0,31.648470600000003,7.2297564
61.0,31712.0,682.47,556.5,2.0,2.0,31712.0,749.63995,29.5,32.193267301,7.3514566
62.0,32212.0,701.63,557.0,2.0,2.0,32212.0,768.8,30.0,32.738433238,7.5393524
63.0,32712.0,709.45,557.5,2.0,2.0,32712.0,776.62,30.5,33.283345932,7.61604
64.0,-32324.0,726.05,558.0,2.0,2.0,-32324.0,793.22,31.0,33.831647472,7.7788305
65.0,-31824.0,737.75,558.5,2.0,2.0,-31824.0,804.92,31.5,34.376342560000005,7.893568
66.0,-31324.0,752.39,559.0,2.0,2.0,-31324.0,819.56,32.0,34.921219156,8.037138
67.0,-30824.0,766.59,559.5,2.0,2.0,-30824.0,833.76,32.5,35.466454616,8.176393
68.0,-30324.0,782.75,560.0,2.0,2.0,-30324.0,849.92,33.0,36.014481209,8.3348675
69.0,-29824.0,795.91,560.5,2.0,2.0,-29824.0,863.07996,33.5,36.559563561000004,8.4639225
70.0,-29324.0,814.25,561.0,2.0,2.0,-29324.0,881.42,34.0,37.104156434000004,8.643777
